region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,folio,ecivil,pco2,nv
6,2,78,6.0,23.0,0.0,300000,0.0,0.0,2,61011001071.0,1,1,70
6,1,72,0.0,0.0,0.0,300000,0.0,0.0,1,61011001071.0,1,2,36
6,2,36,0.0,0.0,120000.0,300000,16.0,2.0,2,61011001071.0,7,3,99
6,2,41,2.0,31.0,180000.0,300000,24.0,2.0,3,61011001071.0,5,1,33
6,1,10,0.0,0.0,0.0,300000,0.0,0.0,1,61011001071.0,7,4,99
6,2,8,0.0,0.0,0.0,300000,0.0,0.0,1,61011001071.0,7,4,99
6,1,47,0.0,0.0,240000.0,480000,45.0,2.0,2,61011002011.0,1,1,45
6,2,38,5.0,14.0,0.0,480000,0.0,0.0,1,61011002011.0,1,2,36
6,1,18,0.0,0.0,0.0,480000,0.0,0.0,2,61011002011.0,7,3,99
6,2,6,0.0,0.0,0.0,480000,0.0,0.0,1,61011002011.0,7,3,99
6,2,1,0.0,0.0,0.0,480000,0.0,0.0,1,61011002011.0,7,3,99
6,1,26,0.0,0.0,240000.0,480000,45.0,2.0,2,61011002011.0,2,1,24
6,2,19,1.0,17.0,0.0,480000,0.0,0.0,2,61011002011.0,2,2,17
6,1,2,0.0,0.0,0.0,480000,0.0,0.0,1,61011002011.0,7,3,99
6,1,87,0.0,0.0,0.0,0,0.0,0.0,1,61011002021.0,1,1,99
6,2,79,2.0,19.0,0.0,0,0.0,0.0,1,61011002021.0,1,2,20
6,2,59,3.0,18.0,0.0,0,0.0,0.0,2,61011002021.0,4,5,99
6,2,94,0.0,0.0,0.0,0,0.0,0.0,1,61011002021.0,7,13,99
6,1,64,0.0,0.0,0.0,0,0.0,0.0,1,61011002041.0,1,1,99
6,2,66,5.0,22.0,0.0,0,0.0,0.0,1,61011002041.0,1,2,99
6,1,56,0.0,0.0,450000.0,450000,45.0,2.0,2,61011002061.0,1,1,39
6,2,54,4.0,21.0,0.0,450000,0.0,0.0,2,61011002061.0,1,2,37
6,2,17,0.0,0.0,0.0,450000,0.0,0.0,2,61011002061.0,7,3,99
6,2,49,1.0,30.0,350000.0,350000,45.0,2.0,3,61011002091.0,7,1,30
6,1,19,0.0,0.0,0.0,350000,0.0,0.0,2,61011002091.0,7,4,99
6,2,76,2.0,27.0,0.0,350000,0.0,0.0,1,61011002091.0,4,12,99
6,1,52,0.0,0.0,663000.0,663000,45.0,2.0,2,61011002101.0,1,1,41
6,2,52,4.0,27.0,0.0,663000,0.0,0.0,2,61011002101.0,1,2,41
6,2,20,0.0,0.0,0.0,663000,0.0,0.0,3,61011002101.0,7,3,99
6,1,11,0.0,0.0,0.0,663000,0.0,0.0,1,61011002101.0,7,3,99
6,1,40,0.0,0.0,1600000.0,2100000,0.0,2.0,3,61011002111.0,1,1,39
6,2,38,4.0,25.0,500000.0,2100000,0.0,2.0,3,61011002111.0,1,2,37
6,1,14,0.0,0.0,0.0,2100000,0.0,0.0,2,61011002111.0,7,5,99
6,2,7,0.0,0.0,0.0,2100000,0.0,0.0,1,61011002111.0,7,5,99
6,1,2,0.0,0.0,0.0,2100000,0.0,0.0,1,61011002111.0,7,3,99
6,2,1,0.0,0.0,0.0,2100000,0.0,0.0,1,61011002111.0,7,3,99
6,2,82,5.0,24.0,400000.0,1260000,45.0,2.0,2,61011003021.0,6,1,24
6,2,50,1.0,31.0,650000.0,1260000,45.0,2.0,3,61011003021.0,4,1,-8
6,1,19,0.0,0.0,0.0,1260000,0.0,0.0,3,61011003021.0,7,4,99
6,1,58,0.0,0.0,210000.0,1260000,45.0,2.0,3,61011003021.0,7,4,99
6,1,48,0.0,0.0,800000.0,1400000,60.0,2.0,3,61011003031.0,2,1,99
6,2,57,1.0,25.0,600000.0,1400000,72.0,2.0,3,61011003031.0,2,2,99
6,2,65,7.0,24.0,0.0,50000,0.0,0.0,1,61011003061.0,6,1,42
6,1,23,0.0,0.0,50000.0,50000,40.0,2.0,2,61011003061.0,7,4,99
6,2,9,0.0,0.0,0.0,50000,0.0,0.0,1,61011003061.0,7,12,99
6,2,50,1.0,25.0,270000.0,270000,45.0,2.0,2,61011003071.0,5,1,45
6,2,25,1.0,19.0,0.0,270000,0.0,0.0,3,61011003071.0,7,1,20
6,2,5,0.0,0.0,0.0,270000,0.0,0.0,1,61011003071.0,7,4,99
6,1,24,0.0,0.0,210000.0,210000,56.0,2.0,2,61011003081.0,1,1,99
6,2,20,1.0,16.0,0.0,210000,0.0,0.0,1,61011003081.0,1,2,16
6,1,4,0.0,0.0,0.0,210000,0.0,0.0,1,61011003081.0,7,5,99
6,1,58,0.0,0.0,730000.0,850000,0.0,2.0,1,61011003091.0,5,1,49
6,2,35,2.0,17.0,120000.0,850000,2.0,2.0,2,61011003091.0,4,1,26
6,2,18,0.0,0.0,0.0,850000,0.0,0.0,3,61011003091.0,7,4,99
6,1,9,0.0,0.0,0.0,850000,0.0,0.0,1,61011003091.0,7,4,99
6,1,28,0.0,0.0,1100000.0,1100000,70.0,2.0,3,61011004011.0,1,1,25
6,2,27,2.0,19.0,0.0,1100000,0.0,0.0,3,61011004011.0,1,2,24
6,1,8,0.0,0.0,0.0,1100000,0.0,0.0,1,61011004011.0,7,3,99
6,1,3,0.0,0.0,0.0,1100000,0.0,0.0,1,61011004011.0,7,3,99
6,2,61,3.0,30.0,0.0,250000,0.0,0.0,3,61011004021.0,1,1,99
6,1,59,0.0,0.0,250000.0,250000,45.0,2.0,2,61011004021.0,1,2,99
6,1,57,0.0,0.0,550000.0,750000,45.0,1.0,3,61011004031.0,1,1,30
6,2,53,3.0,20.0,200000.0,750000,45.0,2.0,2,61011004031.0,1,2,26
6,1,27,0.0,0.0,0.0,750000,0.0,0.0,3,61011004031.0,7,3,99
6,1,57,0.0,0.0,380000.0,380000,60.0,2.0,2,61011004061.0,1,1,38
6,2,53,3.0,18.0,0.0,380000,0.0,0.0,2,61011004061.0,1,2,34
