region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a,folio,ecivil,pco2,nv
6.0,1.0,61.0,2.0,30.0,500000.0,500000.0,45.0,2.0,3.0,610110010501.0,1.0,1.0,99
6.0,2.0,58.0,2.0,26.0,900000.0,900000.0,45.0,1.0,3.0,610110010501.0,1.0,2.0,99
6.0,2.0,32.0,0.0,0.0,280000.0,280000.0,45.0,2.0,3.0,610110010501.0,2.0,1.0,99
6.0,1.0,28.0,0.0,0.0,500000.0,500000.0,45.0,2.0,3.0,610110010501.0,2.0,2.0,99
6.0,2.0,69.0,1.0,27.0,0.0,0.0,0.0,0.0,2.0,610110010601.0,7.0,1.0,99
6.0,1.0,70.0,3.0,29.0,0.0,0.0,0.0,0.0,2.0,610110010701.0,6.0,1.0,99
6.0,2.0,33.0,1.0,16.0,270000.0,270000.0,45.0,2.0,2.0,610110010901.0,7.0,1.0,17
6.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610110010901.0,8.0,5.0,99
6.0,2.0,93.0,2.0,21.0,0.0,0.0,0.0,0.0,2.0,610110011001.0,7.0,1.0,99
6.0,2.0,48.0,1.0,40.0,1200000.0,1200000.0,40.0,1.0,4.0,610110020601.0,6.0,1.0,99
6.0,2.0,35.0,1.0,25.0,1200000.0,1200000.0,45.0,2.0,3.0,610110020901.0,8.0,1.0,25
6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610110020901.0,8.0,5.0,99
6.0,1.0,76.0,4.0,26.0,0.0,0.0,0.0,0.0,2.0,610110030101.0,5.0,1.0,99
6.0,1.0,60.0,3.0,24.0,1700000.0,1700000.0,44.0,2.0,3.0,610110030201.0,5.0,1.0,99
6.0,2.0,72.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,610110030301.0,8.0,1.0,99
6.0,1.0,60.0,2.0,33.0,0.0,0.0,0.0,0.0,3.0,610110030401.0,1.0,1.0,47
6.0,2.0,54.0,2.0,27.0,0.0,0.0,0.0,0.0,3.0,610110030401.0,1.0,2.0,41
6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610110030401.0,8.0,4.0,99
6.0,2.0,90.0,7.0,16.0,0.0,0.0,0.0,0.0,2.0,610110030501.0,7.0,1.0,33
6.0,1.0,57.0,2.0,25.0,270000.0,270000.0,49.0,2.0,2.0,610110030501.0,5.0,5.0,99
6.0,2.0,59.0,2.0,28.0,600000.0,600000.0,45.0,2.0,2.0,610110030601.0,5.0,1.0,42
6.0,2.0,29.0,0.0,0.0,600000.0,600000.0,45.0,2.0,3.0,610110030601.0,8.0,5.0,99
6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610110030601.0,8.0,5.0,99
6.0,1.0,61.0,2.0,25.0,300000.0,300000.0,45.0,2.0,3.0,610110030701.0,1.0,1.0,99
6.0,2.0,58.0,2.0,22.0,500000.0,500000.0,45.0,2.0,3.0,610110030701.0,1.0,2.0,99
6.0,1.0,41.0,1.0,39.0,900000.0,900000.0,44.0,1.0,3.0,610110031101.0,2.0,1.0,39
6.0,2.0,34.0,1.0,32.0,1000000.0,1000000.0,20.0,2.0,4.0,610110031101.0,2.0,2.0,32
6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610110031101.0,8.0,4.0,99
6.0,1.0,63.0,3.0,21.0,800000.0,800000.0,45.0,2.0,3.0,610110031701.0,8.0,1.0,99
6.0,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610110031801.0,7.0,1.0,99
6.0,2.0,68.0,3.0,22.0,0.0,0.0,0.0,0.0,3.0,610110032001.0,7.0,1.0,37
6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610110032001.0,8.0,5.0,99
6.0,2.0,58.0,1.0,36.0,275000.0,275000.0,112.0,2.0,2.0,610110040101.0,8.0,1.0,35
6.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,610110040101.0,8.0,5.0,99
6.0,2.0,54.0,0.0,0.0,1200000.0,1200000.0,45.0,2.0,3.0,610110040501.0,8.0,1.0,99
6.0,1.0,37.0,0.0,0.0,1400000.0,1400000.0,48.0,2.0,3.0,610110040801.0,8.0,1.0,99
6.0,1.0,85.0,4.0,20.0,0.0,0.0,0.0,0.0,3.0,610110041001.0,1.0,1.0,99
6.0,2.0,78.0,4.0,21.0,0.0,0.0,0.0,0.0,3.0,610110041001.0,1.0,2.0,99
6.0,2.0,84.0,3.0,99.0,0.0,0.0,0.0,0.0,2.0,610110041101.0,5.0,1.0,99
6.0,1.0,29.0,0.0,0.0,400000.0,400000.0,24.0,2.0,3.0,610110041101.0,8.0,13.0,99
6.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,610110041201.0,7.0,1.0,99
6.0,1.0,58.0,4.0,28.0,600000.0,600000.0,45.0,2.0,3.0,610110041401.0,1.0,1.0,58
6.0,2.0,55.0,4.0,25.0,650000.0,650000.0,44.0,2.0,3.0,610110041401.0,1.0,2.0,36
