region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a
10.0,1.0,75.0,4.0,23.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,73.0,4.0,21.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,62.0,3.0,35.0,1300000.0,1300000.0,45.0,2.0,3.0
10.0,1.0,67.0,3.0,40.0,1700000.0,1700000.0,45.0,2.0,3.0
10.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10.0,2.0,60.0,3.0,33.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,93.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0
10.0,2.0,25.0,0.0,0.0,450000.0,450000.0,45.0,2.0,3.0
10.0,1.0,23.0,1.0,22.0,450000.0,450000.0,45.0,2.0,2.0
10.0,2.0,23.0,1.0,22.0,0.0,0.0,0.0,0.0,2.0
10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,1.0,57.0,1.0,25.0,450000.0,450000.0,50.0,2.0,3.0
10.0,2.0,71.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0
10.0,1.0,60.0,3.0,21.0,200000.0,200000.0,45.0,2.0,2.0
10.0,2.0,54.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0
10.0,1.0,37.0,3.0,20.0,560000.0,560000.0,45.0,2.0,2.0
10.0,2.0,33.0,0.0,0.0,600000.0,600000.0,45.0,2.0,3.0
10.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,2.0,51.0,4.0,19.0,270000.0,270000.0,45.0,2.0,2.0
10.0,2.0,27.0,0.0,0.0,600000.0,600000.0,45.0,2.0,3.0
10.0,1.0,62.0,2.0,39.0,1500000.0,1500000.0,45.0,2.0,2.0
10.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,49.0,1.0,31.0,300000.0,300000.0,48.0,2.0,3.0
10.0,2.0,50.0,0.0,0.0,302025.0,302025.0,20.0,2.0,3.0
10.0,2.0,42.0,0.0,0.0,400000.0,400000.0,40.0,2.0,3.0
10.0,1.0,48.0,0.0,0.0,1000000.0,1000000.0,50.0,2.0,2.0
10.0,1.0,33.0,0.0,0.0,352000.0,352000.0,45.0,2.0,2.0
10.0,1.0,80.0,5.0,27.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,75.0,5.0,21.0,0.0,0.0,0.0,0.0,2.0
10.0,1.0,53.0,2.0,25.0,0.0,0.0,0.0,0.0,3.0
10.0,1.0,61.0,2.0,29.0,600000.0,600000.0,45.0,2.0,3.0
10.0,2.0,60.0,2.0,28.0,0.0,0.0,0.0,0.0,3.0
10.0,1.0,66.0,3.0,25.0,0.0,0.0,0.0,0.0,2.0
10.0,1.0,68.0,2.0,36.0,0.0,0.0,0.0,0.0,2.0
10.0,2.0,63.0,2.0,30.0,800000.0,800000.0,40.0,2.0,2.0
10.0,2.0,86.0,1.0,35.0,0.0,0.0,0.0,0.0,2.0
10.0,1.0,65.0,5.0,18.0,3000000.0,3000000.0,56.0,2.0,2.0
10.0,2.0,29.0,2.0,17.0,450000.0,450000.0,45.0,2.0,2.0
10.0,1.0,30.0,1.0,24.0,450000.0,450000.0,45.0,2.0,3.0
10.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
