region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
1,1,13,0.0,0.0,0.0,922950,0.0,0.0,1,2
1,1,7,0.0,0.0,0.0,922950,0.0,0.0,1,2
1,1,6,0.0,0.0,0.0,922950,0.0,0.0,1,7
1,2,0,0.0,0.0,0.0,922950,0.0,0.0,1,7
1,1,51,0.0,0.0,384650.0,769258,40.0,2.0,2,1
1,2,7,0.0,0.0,0.0,769258,0.0,0.0,1,2
1,2,1,0.0,0.0,0.0,769258,0.0,0.0,1,7
1,2,27,2.0,16.0,200018.0,769258,40.0,2.0,2,1
1,1,11,0.0,0.0,0.0,769258,0.0,0.0,1,2
1,2,5,0.0,0.0,0.0,769258,0.0,0.0,1,7
1,2,32,2.0,25.0,0.0,769258,0.0,0.0,2,1
1,2,51,4.0,18.0,0.0,769258,0.0,0.0,2,1
1,1,29,0.0,0.0,0.0,769258,0.0,0.0,2,2
1,1,33,0.0,0.0,184590.0,769258,60.0,2.0,2,2
1,1,14,0.0,0.0,0.0,769258,0.0,0.0,1,2
1,2,64,9.0,13.0,61530.0,203049,8.0,2.0,1,1
1,2,39,0.0,0.0,0.0,203049,0.0,0.0,2,1
1,1,38,0.0,0.0,0.0,203049,0.0,0.0,2,1
1,1,39,0.0,0.0,92295.0,203049,15.0,2.0,1,2
1,2,24,0.0,0.0,49224.0,203049,12.0,2.0,2,2
1,2,12,0.0,0.0,0.0,203049,0.0,0.0,1,2
1,2,30,3.0,22.0,0.0,0,0.0,0.0,1,2
1,1,9,0.0,0.0,0.0,0,0.0,0.0,1,2
1,2,7,0.0,0.0,0.0,0,0.0,0.0,1,2
1,1,4,0.0,0.0,0.0,0,0.0,0.0,1,7
1,1,53,0.0,0.0,69603.0,816167,56.0,2.0,1,2
1,2,55,2.0,21.0,746564.0,816167,84.0,2.0,1,2
1,2,40,6.0,14.0,0.0,1459605,0.0,0.0,1,2
1,1,26,0.0,0.0,236285.0,1459605,36.0,2.0,1,2
1,2,24,1.0,22.0,0.0,1459605,0.0,0.0,2,2
1,2,23,0.0,0.0,0.0,1459605,0.0,0.0,2,1
1,2,22,0.0,0.0,197820.0,1459605,45.0,2.0,2,2
1,1,28,0.0,0.0,1025500.0,1459605,48.0,2.0,1,1
1,1,85,0.0,0.0,0.0,0,0.0,0.0,1,7
1,2,19,1.0,17.0,0.0,290850,0.0,0.0,2,2
1,1,26,0.0,0.0,208810.0,290850,45.0,2.0,2,1
1,1,1,0.0,0.0,0.0,290850,0.0,0.0,1,7
1,1,13,0.0,0.0,82040.0,290850,10.0,2.0,1,2
1,2,73,6.0,24.0,0.0,219800,0.0,0.0,1,2
1,2,46,5.0,20.0,0.0,219800,0.0,0.0,2,2
1,2,12,0.0,0.0,0.0,219800,0.0,0.0,1,2
1,1,18,0.0,0.0,0.0,219800,0.0,0.0,2,2
1,2,10,0.0,0.0,0.0,219800,0.0,0.0,1,2
1,1,41,0.0,0.0,219800.0,219800,90.0,2.0,2,1
1,2,25,1.0,16.0,252273.0,252273,48.0,2.0,2,1
1,2,8,0.0,0.0,0.0,252273,0.0,0.0,1,2
1,2,58,2.0,17.0,164080.0,493780,42.0,2.0,1,1
1,1,64,0.0,0.0,329700.0,493780,45.0,2.0,2,1
1,2,41,3.0,20.0,133315.0,133315,9.0,1.0,2,1
1,2,14,0.0,0.0,0.0,133315,0.0,0.0,1,2
1,1,11,0.0,0.0,0.0,133315,0.0,0.0,1,2
1,2,21,0.0,0.0,0.0,133315,0.0,0.0,3,2
1,1,41,0.0,0.0,423115.0,423115,48.0,2.0,3,2
1,2,41,2.0,24.0,0.0,423115,0.0,0.0,3,1
1,2,67,99.0,0.0,0.0,423115,0.0,0.0,2,1
1,2,10,0.0,0.0,0.0,423115,0.0,0.0,1,2
1,1,17,0.0,0.0,0.0,423115,0.0,0.0,2,2
1,2,38,2.0,17.0,0.0,659400,0.0,0.0,3,1
1,1,38,0.0,0.0,659400.0,659400,84.0,2.0,3,2
1,1,15,0.0,0.0,0.0,659400,0.0,0.0,1,2
1,1,9,0.0,0.0,0.0,659400,0.0,0.0,1,2
1,2,51,2.0,30.0,300211.0,538288,45.0,2.0,2,1
1,1,53,0.0,0.0,208077.0,538288,50.0,2.0,2,1
1,1,21,0.0,0.0,30000.0,538288,0.0,0.0,3,2
1,1,16,0.0,0.0,0.0,538288,0.0,0.0,2,2
1,1,11,0.0,0.0,0.0,538288,0.0,0.0,1,2
1,2,7,0.0,0.0,0.0,538288,0.0,0.0,1,2
1,1,40,0.0,0.0,0.0,538288,0.0,0.0,1,2
1,2,73,6.0,18.0,0.0,0,0.0,0.0,1,2
1,2,47,3.0,21.0,203315.0,401135,20.0,2.0,2,2
1,1,46,0.0,0.0,0.0,401135,0.0,0.0,1,1
1,2,25,0.0,0.0,197820.0,401135,40.0,2.0,2,1
1,2,16,0.0,0.0,0.0,401135,0.0,0.0,2,2
1,1,8,0.0,0.0,0.0,401135,0.0,0.0,1,2
1,2,51,6.0,17.0,1000274.0,1000274,48.0,2.0,3,1
1,2,66,4.0,19.0,0.0,0,0.0,0.0,1,1
1,1,68,0.0,0.0,0.0,0,0.0,0.0,2,2
1,2,55,3.0,16.0,143570.0,287140,25.0,2.0,1,2
1,1,60,0.0,0.0,143570.0,287140,25.0,2.0,2,1
1,2,20,1.0,15.0,0.0,287140,0.0,0.0,2,2
1,1,5,0.0,0.0,0.0,287140,0.0,0.0,1,7
1,2,36,1.0,22.0,0.0,197820,0.0,0.0,2,1
1,1,47,0.0,0.0,197820.0,197820,45.0,2.0,2,1
1,1,15,0.0,0.0,0.0,197820,0.0,0.0,2,2
1,2,28,2.0,23.0,265958.0,683578,40.0,2.0,2,1
1,1,28,0.0,0.0,417620.0,683578,45.0,2.0,2,2
1,2,5,0.0,0.0,0.0,683578,0.0,0.0,1,7
1,2,2,0.0,0.0,0.0,683578,0.0,0.0,1,7
1,2,78,4.0,15.0,0.0,642915,0.0,0.0,1,2
1,1,50,0.0,0.0,219800.0,642915,40.0,2.0,2,1
1,1,52,0.0,0.0,423115.0,642915,40.0,2.0,2,1
1,2,32,2.0,23.0,214763.0,486307,45.0,2.0,2,1
1,1,31,0.0,0.0,271544.0,486307,45.0,2.0,2,1
1,1,8,0.0,0.0,0.0,486307,0.0,0.0,1,2
1,2,5,0.0,0.0,0.0,486307,0.0,0.0,1,7
1,2,82,5.0,99.0,0.0,0,0.0,0.0,2,2
1,1,67,0.0,0.0,544793.0,544793,3.0,2.0,1,1
1,2,52,3.0,20.0,0.0,544793,0.0,0.0,1,1
1,1,41,0.0,0.0,751350.0,1026100,48.0,2.0,3,1
1,2,31,4.0,17.0,274750.0,1026100,40.0,2.0,3,1
1,1,4,0.0,0.0,0.0,1026100,0.0,0.0,1,7
1,2,47,2.0,18.0,384650.0,758310,40.0,2.0,3,1
1,1,9,0.0,0.0,0.0,758310,0.0,0.0,1,2
1,1,28,0.0,0.0,373660.0,758310,40.0,2.0,2,1
1,2,25,1.0,17.0,0.0,758310,0.0,0.0,3,1
1,1,8,0.0,0.0,0.0,758310,0.0,0.0,1,2
1,2,71,3.0,26.0,0.0,1402716,0.0,0.0,1,1
1,1,75,0.0,0.0,0.0,1402716,0.0,0.0,1,1
1,1,64,0.0,0.0,410200.0,1402716,0.0,2.0,2,1
1,1,45,0.0,0.0,551208.0,1402716,48.0,2.0,2,1
1,1,44,0.0,0.0,441308.0,1402716,48.0,2.0,2,1
1,1,75,0.0,0.0,373282.0,1154430,35.0,2.0,1,1
1,2,70,2.0,18.0,0.0,1154430,0.0,0.0,1,1
1,2,55,0.0,0.0,0.0,1154430,0.0,0.0,2,1
1,2,56,1.0,37.0,202766.0,1154430,100.0,2.0,2,2
1,1,54,0.0,0.0,205100.0,1154430,48.0,2.0,2,2
1,2,18,0.0,0.0,0.0,1154430,0.0,0.0,3,2
1,1,65,0.0,0.0,373282.0,1154430,35.0,2.0,1,2
1,1,54,0.0,0.0,512750.0,820400,5.0,2.0,2,1
1,2,41,3.0,23.0,307650.0,820400,5.0,2.0,2,1
1,2,10,0.0,0.0,0.0,820400,0.0,0.0,1,2
1,1,7,0.0,0.0,0.0,820400,0.0,0.0,1,2
1,1,48,0.0,0.0,1034451.0,1803751,50.0,2.0,2,1
1,2,48,3.0,21.0,0.0,1803751,0.0,0.0,2,1
1,2,9,0.0,0.0,0.0,1803751,0.0,0.0,1,2
1,1,27,0.0,0.0,329700.0,1803751,45.0,2.0,3,2
1,2,25,2.0,23.0,219800.0,1803751,25.0,2.0,3,2
1,1,27,0.0,0.0,219800.0,1803751,45.0,2.0,2,1
1,1,2,0.0,0.0,0.0,1803751,0.0,0.0,1,7
1,1,0,0.0,0.0,0.0,1803751,0.0,0.0,1,7
1,2,29,0.0,0.0,439600.0,1325760,48.0,2.0,3,1
1,2,50,4.0,20.0,87920.0,1325760,12.0,2.0,2,1
1,1,30,0.0,0.0,439600.0,1325760,45.0,2.0,3,1
1,2,6,0.0,0.0,0.0,1325760,0.0,0.0,1,2
1,2,24,0.0,0.0,358640.0,1325760,45.0,2.0,2,1
1,2,68,4.0,17.0,0.0,10255,0.0,0.0,1,2
1,1,39,0.0,0.0,10255.0,10255,0.0,0.0,1,7
1,1,37,0.0,0.0,549500.0,549500,45.0,2.0,2,1
1,2,30,0.0,0.0,0.0,549500,15.0,2.0,3,1
1,2,75,7.0,19.0,0.0,549500,0.0,0.0,2,1
1,1,87,0.0,0.0,0.0,909816,0.0,0.0,1,2
1,1,56,0.0,0.0,494550.0,909816,45.0,2.0,2,1
1,2,88,8.0,99.0,0.0,909816,0.0,0.0,2,1
1,1,50,0.0,0.0,415266.0,909816,50.0,2.0,2,2
1,2,55,3.0,20.0,164080.0,789635,45.0,2.0,2,1
1,1,36,0.0,0.0,246120.0,789635,45.0,2.0,2,1
1,1,26,0.0,0.0,379435.0,789635,45.0,2.0,3,2
1,1,31,0.0,0.0,410112.0,410112,45.0,2.0,2,1
1,2,35,4.0,23.0,0.0,410112,0.0,0.0,2,1
1,1,15,0.0,0.0,0.0,410112,0.0,0.0,1,2
1,2,12,0.0,0.0,0.0,410112,0.0,0.0,1,2
1,1,10,0.0,0.0,0.0,410112,0.0,0.0,1,2
1,2,7,0.0,0.0,0.0,410112,0.0,0.0,1,2
1,2,4,0.0,0.0,0.0,410112,0.0,0.0,1,7
1,1,50,0.0,0.0,615300.0,670250,48.0,2.0,2,2
1,2,40,2.0,21.0,54950.0,670250,0.0,0.0,2,2
1,2,63,1.0,30.0,0.0,560491,0.0,0.0,1,2
1,2,38,2.0,30.0,304058.0,560491,45.0,2.0,2,1
1,1,8,0.0,0.0,0.0,560491,0.0,0.0,1,2
1,2,4,0.0,0.0,0.0,560491,0.0,0.0,1,7
1,2,36,3.0,23.0,256433.0,560491,45.0,2.0,2,1
1,2,13,0.0,0.0,0.0,560491,0.0,0.0,1,2
1,2,11,0.0,0.0,0.0,560491,0.0,0.0,1,2
1,2,3,0.0,0.0,0.0,560491,0.0,0.0,1,7
1,1,57,0.0,0.0,0.0,0,0.0,0.0,1,1
1,2,55,3.0,17.0,0.0,0,0.0,0.0,2,2
1,1,82,0.0,0.0,0.0,0,0.0,0.0,1,2
1,2,74,4.0,24.0,0.0,789635,0.0,0.0,1,1
1,2,66,2.0,22.0,0.0,789635,0.0,0.0,1,2
1,2,49,3.0,16.0,410200.0,789635,56.0,2.0,2,1
1,2,32,4.0,14.0,0.0,789635,45.0,2.0,2,2
1,2,17,99.0,0.0,0.0,789635,0.0,0.0,2,2
1,2,15,0.0,0.0,0.0,789635,0.0,0.0,1,7
1,2,7,0.0,0.0,0.0,789635,0.0,0.0,1,2
1,2,0,0.0,0.0,0.0,789635,0.0,0.0,1,7
1,2,23,1.0,18.0,379435.0,789635,45.0,2.0,2,1
1,2,5,0.0,0.0,0.0,789635,0.0,0.0,1,7
1,1,42,0.0,0.0,1230600.0,1424367,72.0,2.0,2,1
1,2,40,2.0,18.0,102550.0,1424367,15.0,2.0,2,1
1,2,19,0.0,0.0,91217.0,1424367,25.0,2.0,2,1
1,2,68,3.0,25.0,0.0,1424367,0.0,0.0,3,1
1,1,60,0.0,0.0,413957.0,1369550,45.0,2.0,2,1
1,2,60,4.0,18.0,0.0,1369550,0.0,0.0,1,2
1,1,39,0.0,0.0,0.0,1369550,0.0,0.0,2,2
1,1,18,0.0,0.0,0.0,1369550,0.0,0.0,2,2
1,2,13,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,2,11,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,2,41,1.0,36.0,0.0,1369550,0.0,0.0,2,2
1,2,5,0.0,0.0,0.0,1369550,0.0,0.0,1,7
1,2,37,1.0,23.0,412078.0,1369550,45.0,1.0,2,2
1,1,14,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,2,31,3.0,18.0,164080.0,1369550,10.0,2.0,2,2
1,1,13,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,2,7,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,2,6,0.0,0.0,0.0,1369550,0.0,0.0,1,2
1,1,22,0.0,0.0,379435.0,1369550,45.0,2.0,2,1
1,2,21,1.0,16.0,0.0,1369550,0.0,0.0,2,1
1,2,4,0.0,0.0,0.0,1369550,0.0,0.0,1,7
1,2,78,3.0,24.0,0.0,1369550,0.0,0.0,1,2
1,1,55,0.0,0.0,205100.0,410200,48.0,2.0,1,2
1,2,51,8.0,17.0,205100.0,410200,16.0,2.0,1,2
1,2,16,0.0,0.0,0.0,410200,0.0,0.0,1,2
1,1,19,0.0,0.0,0.0,410200,0.0,0.0,1,1
1,2,16,0.0,0.0,0.0,410200,0.0,0.0,1,2
1,2,43,1.0,36.0,344354.0,344354,45.0,2.0,2,1
1,1,9,0.0,0.0,0.0,344354,0.0,0.0,1,2
1,2,44,3.0,17.0,604450.0,604450,48.0,2.0,3,1
1,1,25,0.0,0.0,0.0,604450,0.0,0.0,3,2
1,2,9,0.0,0.0,0.0,604450,0.0,0.0,1,2
1,1,63,0.0,0.0,0.0,503708,0.0,0.0,1,1
1,2,50,2.0,18.0,212473.0,503708,72.0,2.0,2,1
1,2,80,5.0,20.0,0.0,503708,0.0,0.0,1,2
1,1,24,0.0,0.0,291235.0,503708,60.0,2.0,2,1
1,1,12,0.0,0.0,0.0,503708,0.0,0.0,1,2
1,1,53,0.0,0.0,164080.0,164080,25.0,2.0,1,1
1,1,56,0.0,0.0,214305.0,214305,45.0,2.0,2,2
1,1,27,0.0,0.0,549500.0,754600,50.0,2.0,3,1
1,2,25,1.0,24.0,205100.0,754600,10.0,2.0,3,2
1,1,0,0.0,0.0,0.0,754600,0.0,0.0,1,7
1,1,82,0.0,0.0,0.0,0,0.0,0.0,1,1
1,2,87,5.0,14.0,0.0,0,0.0,0.0,1,2
1,1,61,0.0,0.0,1230600.0,1602968,35.0,2.0,2,2
1,2,51,2.0,44.0,87920.0,1602968,20.0,2.0,2,2
1,1,28,0.0,0.0,284448.0,1602968,70.0,2.0,3,2
1,1,22,0.0,0.0,0.0,1602968,0.0,0.0,3,2
1,2,18,0.0,0.0,0.0,1602968,0.0,0.0,2,2
1,1,58,0.0,0.0,410200.0,551483,30.0,2.0,2,1
1,2,16,0.0,0.0,0.0,551483,0.0,0.0,2,2
1,2,32,2.0,24.0,141283.0,551483,40.0,2.0,2,1
1,1,9,0.0,0.0,0.0,551483,0.0,0.0,1,2
1,2,5,0.0,0.0,0.0,551483,0.0,0.0,1,7
1,2,60,4.0,22.0,0.0,551483,0.0,0.0,2,2
1,1,59,0.0,0.0,0.0,0,0.0,0.0,2,2
1,2,61,4.0,28.0,0.0,0,0.0,0.0,1,1
1,1,29,0.0,0.0,0.0,0,0.0,0.0,2,1
1,1,21,0.0,0.0,0.0,0,0.0,0.0,3,2
1,1,27,0.0,0.0,1545927.0,1545927,84.0,2.0,2,1
1,2,25,3.0,19.0,0.0,1545927,0.0,0.0,3,2
1,2,6,0.0,0.0,0.0,1545927,0.0,0.0,1,7
1,2,4,0.0,0.0,0.0,1545927,0.0,0.0,1,7
1,2,1,0.0,0.0,0.0,1545927,0.0,0.0,1,7
1,2,31,1.0,28.0,1162227.0,3262835,44.0,2.0,4,1
1,1,30,0.0,0.0,2100608.0,3262835,48.0,2.0,3,1
1,1,2,0.0,0.0,0.0,3262835,0.0,0.0,1,7
1,2,69,1.0,36.0,0.0,849800,0.0,0.0,2,1
1,1,33,0.0,0.0,849800.0,849800,45.0,1.0,3,1
1,1,29,0.0,0.0,876453.0,1440606,60.0,2.0,3,1
1,2,27,0.0,0.0,564153.0,1440606,45.0,2.0,4,1
1,1,30,0.0,0.0,696950.0,696950,60.0,2.0,3,1
1,2,25,2.0,20.0,0.0,696950,0.0,0.0,2,1
1,1,5,0.0,0.0,0.0,696950,0.0,0.0,1,7
1,1,3,0.0,0.0,0.0,696950,0.0,0.0,1,7
1,1,41,0.0,0.0,503708.0,591628,84.0,2.0,2,2
1,2,39,3.0,17.0,87920.0,591628,6.0,2.0,2,2
1,2,20,0.0,0.0,0.0,591628,0.0,0.0,3,2
1,1,16,0.0,0.0,0.0,591628,0.0,0.0,2,2
1,1,6,0.0,0.0,0.0,591628,0.0,0.0,1,2
1,2,50,0.0,0.0,818755.0,818755,40.0,2.0,3,2
1,1,35,0.0,0.0,883780.0,883780,40.0,2.0,3,1
1,2,32,1.0,30.0,0.0,883780,0.0,0.0,2,1
1,2,1,0.0,0.0,0.0,883780,0.0,0.0,1,7
1,1,43,0.0,0.0,1342611.0,1342611,40.0,2.0,3,1
1,2,35,2.0,27.0,0.0,1342611,0.0,0.0,3,1
1,1,7,0.0,0.0,0.0,1342611,0.0,0.0,1,2
1,1,4,0.0,0.0,0.0,1342611,0.0,0.0,1,7
1,1,42,0.0,0.0,554080.0,554080,40.0,2.0,3,2
1,2,37,2.0,28.0,0.0,554080,0.0,0.0,3,1
1,2,9,0.0,0.0,0.0,554080,0.0,0.0,1,2
1,2,3,0.0,0.0,0.0,554080,0.0,0.0,1,7
1,1,50,0.0,0.0,1511309.0,1775069,44.0,2.0,2,1
1,2,48,4.0,26.0,0.0,1775069,0.0,0.0,2,1
1,2,22,0.0,0.0,263760.0,1775069,40.0,2.0,3,1
1,2,21,0.0,0.0,0.0,1775069,0.0,0.0,3,2
1,1,18,0.0,0.0,0.0,1775069,0.0,0.0,2,2
1,1,16,0.0,0.0,0.0,1775069,0.0,0.0,2,2
1,1,57,0.0,0.0,353054.0,1125102,45.0,2.0,2,1
1,2,50,2.0,22.0,439600.0,1125102,45.0,2.0,2,1
1,1,22,0.0,0.0,332448.0,1125102,45.0,2.0,2,1
1,1,29,0.0,0.0,1921614.0,1921614,84.0,2.0,3,1
1,2,22,1.0,21.0,0.0,1921614,0.0,0.0,2,2
