region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,folio,ecivil,pco2,nv
12,1,64,0.0,0.0,0.0,600000,0.0,0.0,3,121011001011.0,5,1,36
12,2,28,0.0,0.0,600000.0,600000,45.0,2.0,3,121011001011.0,7,4,99
12,1,55,0.0,0.0,0.0,0,0.0,0.0,3,121011001021.0,1,1,40
12,1,19,0.0,0.0,0.0,0,0.0,0.0,3,121011001021.0,7,3,99
12,2,53,2.0,34.0,0.0,0,0.0,0.0,3,121011001021.0,1,2,38
12,2,15,0.0,0.0,0.0,0,0.0,0.0,2,121011001021.0,7,3,99
12,1,58,0.0,0.0,400000.0,400000,52.0,2.0,2,121011001041.0,1,1,44
12,2,58,3.0,24.0,0.0,400000,0.0,0.0,2,121011001041.0,1,2,44
12,1,14,0.0,0.0,0.0,400000,0.0,0.0,1,121011001041.0,7,3,99
12,1,38,0.0,0.0,362000.0,561524,70.0,2.0,2,121011001051.0,2,1,99
12,2,41,2.0,17.0,199524.0,561524,45.0,2.0,2,121011001051.0,2,2,25
12,1,24,0.0,0.0,0.0,561524,0.0,0.0,3,121011001051.0,7,5,99
12,1,16,0.0,0.0,0.0,561524,0.0,0.0,2,121011001051.0,7,5,99
12,1,58,0.0,0.0,0.0,0,0.0,0.0,3,121011001071.0,1,1,34
12,2,24,0.0,0.0,0.0,0,0.0,0.0,1,121011001071.0,7,3,99
12,2,60,4.0,28.0,0.0,0,0.0,0.0,2,121011001071.0,1,2,36
12,1,58,0.0,0.0,490000.0,490000,45.0,2.0,2,121011001101.0,6,1,99
12,1,59,0.0,0.0,0.0,0,0.0,0.0,2,121011002021.0,1,1,34
12,2,49,1.0,24.0,0.0,0,0.0,0.0,1,121011002021.0,1,2,24
12,2,25,0.0,0.0,0.0,0,0.0,0.0,3,121011002021.0,7,3,99
12,1,27,0.0,0.0,536000.0,536000,56.0,2.0,3,121011002031.0,7,1,17
12,2,33,1.0,23.0,0.0,536000,0.0,0.0,3,121011002031.0,7,1,23
12,2,10,0.0,0.0,0.0,536000,0.0,0.0,1,121011002031.0,7,4,99
12,1,42,0.0,0.0,900000.0,900000,80.0,2.0,3,121011002041.0,1,1,32
12,2,38,2.0,21.0,0.0,900000,0.0,0.0,2,121011002041.0,1,2,28
12,1,17,0.0,0.0,0.0,900000,0.0,0.0,2,121011002041.0,7,3,99
12,2,10,0.0,0.0,0.0,900000,0.0,0.0,1,121011002041.0,7,3,99
12,1,56,0.0,0.0,700000.0,700000,43.0,2.0,2,121011002071.0,1,1,33
12,2,57,2.0,27.0,0.0,700000,0.0,0.0,2,121011002071.0,1,2,34
12,2,23,0.0,0.0,0.0,700000,0.0,0.0,1,121011002071.0,7,3,99
12,1,55,0.0,0.0,400000.0,1110000,45.0,2.0,3,121011002081.0,1,1,40
12,2,50,2.0,25.0,710000.0,1110000,45.0,2.0,3,121011002081.0,1,2,35
12,1,25,0.0,0.0,0.0,1110000,0.0,0.0,3,121011002081.0,7,3,99
12,2,15,0.0,0.0,0.0,1110000,0.0,0.0,2,121011002081.0,7,3,99
12,2,40,1.0,27.0,800000.0,800000,45.0,2.0,3,121011005011.0,7,1,27
12,2,13,0.0,0.0,0.0,800000,0.0,0.0,1,121011005011.0,7,4,99
12,1,46,0.0,0.0,1500000.0,2050000,52.0,2.0,3,121011005021.0,2,1,35
12,2,44,1.0,33.0,550000.0,2050000,45.0,2.0,3,121011005021.0,2,2,33
12,2,11,0.0,0.0,0.0,2050000,0.0,0.0,1,121011005021.0,7,3,99
12,2,56,2.0,26.0,0.0,0,0.0,0.0,2,121011005031.0,1,1,32
12,1,54,0.0,0.0,0.0,0,0.0,0.0,3,121011005031.0,1,2,30
12,2,24,0.0,0.0,0.0,0,0.0,0.0,3,121011005031.0,7,3,99
12,2,81,4.0,24.0,0.0,0,0.0,0.0,2,121011005031.0,6,12,99
12,1,62,0.0,0.0,620000.0,1240000,8.0,2.0,2,121011005101.0,1,1,36
12,1,26,0.0,0.0,0.0,1240000,0.0,0.0,3,121011005101.0,7,3,99
12,2,55,1.0,29.0,620000.0,1240000,3.0,2.0,3,121011005101.0,1,2,29
12,1,43,0.0,0.0,70000.0,470000,44.0,2.0,3,121011006021.0,2,1,33
12,2,37,4.0,99.0,400000.0,470000,44.0,2.0,3,121011006021.0,2,2,27
12,1,21,0.0,0.0,0.0,470000,0.0,0.0,3,121011006021.0,7,4,99
12,1,19,0.0,0.0,0.0,470000,0.0,0.0,3,121011006021.0,7,4,99
12,1,12,0.0,0.0,0.0,470000,0.0,0.0,1,121011006021.0,7,3,99
12,2,10,0.0,0.0,0.0,470000,0.0,0.0,1,121011006021.0,7,3,99
12,2,30,1.0,28.0,409000.0,1031778,84.0,2.0,3,121011007021.0,2,1,28
12,1,31,0.0,0.0,622778.0,1031778,45.0,2.0,2,121011007021.0,2,2,29
12,2,2,0.0,0.0,0.0,1031778,0.0,0.0,1,121011007021.0,7,3,99
12,1,73,0.0,0.0,0.0,0,0.0,0.0,2,121011007031.0,1,1,99
12,2,68,4.0,22.0,0.0,0,0.0,0.0,2,121011007031.0,1,2,99
12,1,47,0.0,0.0,1324837.0,1324837,50.0,2.0,3,121011007081.0,1,1,32
12,2,43,3.0,20.0,0.0,1324837,0.0,0.0,3,121011007081.0,1,2,28
12,1,23,0.0,0.0,0.0,1324837,0.0,0.0,3,121011007081.0,7,3,99
12,2,18,0.0,0.0,0.0,1324837,0.0,0.0,2,121011007081.0,7,3,99
12,1,15,0.0,0.0,0.0,1324837,0.0,0.0,1,121011007081.0,7,3,99
12,1,49,0.0,0.0,280000.0,280000,25.0,1.0,3,121011007121.0,7,1,99
12,1,70,0.0,0.0,600000.0,600000,0.0,2.0,1,121011007131.0,1,1,99
12,2,67,2.0,24.0,0.0,600000,0.0,0.0,2,121011007131.0,1,2,99
12,2,49,3.0,26.0,0.0,700000,0.0,0.0,3,121011007151.0,1,1,33
12,1,49,0.0,0.0,700000.0,700000,52.0,2.0,3,121011007151.0,1,2,33
12,1,20,0.0,0.0,0.0,700000,0.0,0.0,3,121011007151.0,7,3,99
12,2,23,0.0,0.0,0.0,700000,0.0,0.0,3,121011007151.0,7,3,99
12,2,16,0.0,0.0,0.0,700000,0.0,0.0,2,121011007151.0,7,3,99
12,1,68,0.0,0.0,2000000.0,2324116,45.0,2.0,3,121011007171.0,1,1,99
12,2,100,1.0,32.0,0.0,2324116,0.0,0.0,2,121011007171.0,6,12,99
12,2,56,3.0,20.0,324116.0,2324116,20.0,2.0,3,121011007171.0,1,2,99
12,2,38,2.0,32.0,700000.0,1510881,42.0,2.0,3,121011008021.0,1,1,32
12,1,37,0.0,0.0,810881.0,1510881,45.0,2.0,3,121011008021.0,1,2,31
12,1,3,0.0,0.0,0.0,1510881,0.0,0.0,1,121011008021.0,7,3,99
12,2,6,0.0,0.0,0.0,1510881,0.0,0.0,1,121011008021.0,7,3,99
12,1,41,0.0,0.0,800000.0,1400000,45.0,1.0,3,121011008031.0,1,1,38
12,2,34,2.0,23.0,600000.0,1400000,45.0,2.0,3,121011008031.0,1,2,31
12,1,11,0.0,0.0,0.0,1400000,0.0,0.0,1,121011008031.0,7,3,99
12,2,3,0.0,0.0,0.0,1400000,0.0,0.0,1,121011008031.0,7,3,99
12,1,56,0.0,0.0,950000.0,1753409,45.0,2.0,2,121011008041.0,1,1,29
12,2,56,1.0,28.0,0.0,1753409,0.0,0.0,2,121011008041.0,1,2,29
12,2,27,0.0,0.0,803409.0,1753409,45.0,2.0,3,121011008041.0,7,3,99
12,1,56,0.0,0.0,500000.0,2632262,84.0,2.0,2,121011008061.0,1,1,48
12,2,53,3.0,19.0,0.0,2632262,0.0,0.0,2,121011008061.0,1,2,45
12,1,24,0.0,0.0,300000.0,2632262,56.0,2.0,3,121011008061.0,7,3,99
12,2,30,1.0,22.0,900000.0,2632262,56.0,2.0,3,121011008061.0,1,2,22
12,1,30,0.0,0.0,932262.0,2632262,48.0,2.0,3,121011008061.0,1,1,22
12,1,8,0.0,0.0,0.0,2632262,0.0,0.0,1,121011008061.0,7,3,99
12,1,46,0.0,0.0,600000.0,1200000,45.0,2.0,3,121011008071.0,1,1,38
12,2,41,2.0,27.0,600000.0,1200000,45.0,2.0,3,121011008071.0,1,2,33
12,2,14,0.0,0.0,0.0,1200000,0.0,0.0,1,121011008071.0,7,3,99
12,1,8,0.0,0.0,0.0,1200000,0.0,0.0,1,121011008071.0,7,3,99
12,1,58,0.0,0.0,3000000.0,3000000,40.0,2.0,3,121011009031.0,1,1,99
12,2,56,2.0,28.0,0.0,3000000,0.0,0.0,4,121011009031.0,1,2,99
12,1,58,0.0,0.0,1900000.0,1900000,45.0,2.0,3,121011009061.0,1,1,37
12,2,60,4.0,26.0,0.0,1900000,0.0,0.0,3,121011009061.0,1,2,39
