region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
12,1,42,0.0,0.0,1300000.0,1300000,48.0,0.0,3
12,2,38,1.0,30.0,350000.0,350000,48.0,0.0,2
12,2,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,43,0.0,0.0,800000.0,800000,45.0,0.0,2
12,2,43,2.0,20.0,0.0,0,0.0,0.0,2
12,1,23,0.0,0.0,0.0,0,0.0,0.0,3
12,1,18,0.0,0.0,0.0,0,0.0,0.0,3
12,1,75,0.0,0.0,0.0,0,0.0,0.0,1
12,2,75,4.0,23.0,0.0,0,0.0,0.0,1
12,1,52,0.0,0.0,300000.0,300000,45.0,0.0,2
12,1,32,0.0,0.0,0.0,0,0.0,0.0,3
12,1,34,0.0,0.0,800000.0,800000,84.0,0.0,2
12,2,34,2.0,18.0,500000.0,500000,45.0,0.0,2
12,1,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,2,64,3.0,21.0,0.0,0,0.0,0.0,3
12,2,45,2.0,23.0,700000.0,700000,45.0,0.0,3
12,1,48,0.0,0.0,950000.0,950000,45.0,0.0,3
12,1,35,0.0,0.0,350000.0,350000,45.0,0.0,3
12,1,73,0.0,0.0,300000.0,300000,48.0,0.0,2
12,1,70,0.0,0.0,0.0,0,0.0,0.0,2
12,1,47,0.0,0.0,300000.0,300000,40.0,0.0,2
12,1,37,0.0,0.0,500000.0,500000,40.0,0.0,2
12,1,55,0.0,0.0,0.0,0,0.0,0.0,2
12,2,48,2.0,28.0,0.0,0,0.0,0.0,2
12,1,21,0.0,0.0,0.0,0,0.0,0.0,3
12,1,20,0.0,0.0,0.0,0,0.0,0.0,3
12,1,63,0.0,0.0,0.0,0,0.0,0.0,2
12,2,64,1.0,31.0,0.0,0,0.0,0.0,1
12,1,71,0.0,0.0,0.0,0,0.0,0.0,2
12,2,69,0.0,0.0,0.0,0,0.0,0.0,2
12,1,59,0.0,0.0,450000.0,450000,56.0,0.0,2
12,2,63,5.0,25.0,0.0,0,0.0,0.0,2
12,1,35,0.0,0.0,250000.0,250000,48.0,0.0,2
12,1,39,0.0,0.0,450000.0,450000,99.0,0.0,3
12,2,39,0.0,0.0,160000.0,160000,30.0,0.0,3
12,1,58,0.0,0.0,500000.0,500000,48.0,0.0,2
12,2,56,4.0,19.0,0.0,0,0.0,0.0,2
12,1,50,0.0,0.0,450000.0,450000,45.0,0.0,3
12,2,50,1.0,25.0,0.0,0,0.0,0.0,3
12,1,25,0.0,0.0,300000.0,300000,45.0,0.0,3
12,2,81,0.0,0.0,0.0,0,0.0,0.0,2
12,2,44,1.0,32.0,350000.0,350000,45.0,2.0,2
12,1,12,0.0,0.0,0.0,0,0.0,0.0,1
12,1,39,0.0,0.0,1200000.0,1200000,50.0,0.0,3
12,2,37,2.0,27.0,1200000.0,1200000,50.0,0.0,3
12,2,10,0.0,0.0,0.0,0,0.0,0.0,1
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,2,41,2.0,32.0,600000.0,600000,36.0,0.0,3
12,1,43,0.0,0.0,1200000.0,1200000,45.0,0.0,3
12,1,9,0.0,0.0,0.0,0,0.0,0.0,1
12,2,6,0.0,0.0,0.0,0,0.0,0.0,1
12,1,45,0.0,0.0,3200000.0,3200000,60.0,0.0,3
12,2,42,2.0,18.0,1500000.0,1500000,48.0,0.0,3
12,2,80,5.0,16.0,0.0,0,0.0,0.0,1
12,2,71,4.0,16.0,0.0,0,0.0,0.0,1
12,1,47,0.0,0.0,0.0,0,0.0,0.0,2
12,2,73,1.0,30.0,0.0,0,0.0,0.0,1
12,1,60,0.0,0.0,0.0,0,0.0,0.0,1
12,1,69,0.0,0.0,0.0,0,0.0,0.0,3
12,2,59,4.0,18.0,1000000.0,1000000,45.0,0.0,3
12,1,28,0.0,0.0,550000.0,550000,45.0,0.0,3
12,2,27,1.0,19.0,200000.0,200000,42.0,0.0,1
12,1,7,0.0,0.0,0.0,0,0.0,0.0,1
12,2,47,3.0,21.0,300000.0,300000,42.0,0.0,2
12,1,73,0.0,0.0,0.0,0,0.0,0.0,1
12,2,23,0.0,0.0,0.0,0,42.0,0.0,3
12,1,18,0.0,0.0,0.0,0,0.0,0.0,3
12,2,11,0.0,0.0,0.0,0,0.0,0.0,1
12,1,72,0.0,0.0,0.0,0,0.0,0.0,2
12,2,71,3.0,19.0,0.0,0,0.0,0.0,2
12,1,54,0.0,0.0,650000.0,650000,44.0,0.0,2
12,1,63,0.0,0.0,1200000.0,1200000,80.0,0.0,3
12,2,60,3.0,21.0,0.0,0,0.0,0.0,2
12,1,27,0.0,0.0,340000.0,340000,45.0,0.0,3
12,2,33,2.0,22.0,400000.0,400000,45.0,0.0,2
12,1,0,0.0,0.0,0.0,0,0.0,0.0,1
12,1,31,0.0,0.0,2000000.0,2000000,45.0,0.0,3
12,2,21,0.0,0.0,250000.0,250000,4.0,0.0,3
12,1,57,0.0,0.0,2000000.0,2000000,44.0,4.0,3
12,2,50,3.0,24.0,0.0,0,0.0,0.0,3
12,2,26,0.0,0.0,800000.0,800000,44.0,0.0,3
12,1,23,0.0,0.0,0.0,0,0.0,0.0,3
12,1,20,0.0,0.0,90000.0,90000,16.0,0.0,3
12,1,30,0.0,0.0,0.0,0,44.0,0.0,3
12,2,31,2.0,18.0,468000.0,468000,44.0,0.0,3
12,1,12,0.0,0.0,0.0,0,0.0,0.0,1
12,2,0,0.0,0.0,0.0,0,0.0,0.0,1
12,2,78,4.0,24.0,0.0,0,0.0,0.0,2
12,2,49,0.0,0.0,0.0,0,44.0,0.0,3
12,1,49,0.0,0.0,0.0,0,20.0,0.0,4
12,2,48,2.0,20.0,900000.0,900000,20.0,0.0,3
12,1,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,62,0.0,0.0,0.0,0,45.0,0.0,3
12,2,52,3.0,30.0,1400000.0,1400000,60.0,0.0,3
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,2,20,1.0,16.0,0.0,0,0.0,0.0,3
12,2,18,0.0,0.0,0.0,0,0.0,0.0,2
12,2,43,2.0,99.0,0.0,0,45.0,0.0,3
12,1,44,0.0,0.0,0.0,0,45.0,0.0,3
12,1,17,0.0,0.0,0.0,0,0.0,0.0,2
12,2,13,0.0,0.0,0.0,0,0.0,0.0,1
12,2,74,2.0,17.0,0.0,0,0.0,0.0,2
12,1,53,0.0,0.0,300000.0,300000,45.0,0.0,2
12,2,68,1.0,19.0,0.0,0,0.0,0.0,2
12,2,49,2.0,23.0,700000.0,700000,32.0,0.0,3
12,1,49,0.0,0.0,0.0,0,45.0,0.0,3
12,2,47,3.0,35.0,0.0,0,45.0,0.0,3
12,2,15,0.0,0.0,0.0,0,0.0,0.0,2
12,2,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,12,0.0,0.0,0.0,0,0.0,0.0,1
12,1,47,0.0,0.0,1500000.0,1500000,45.0,0.0,3
12,2,75,2.0,23.0,0.0,0,0.0,0.0,2
12,1,50,0.0,0.0,1000000.0,1000000,50.0,0.0,3
12,2,48,2.0,29.0,500000.0,500000,44.0,0.0,3
12,1,19,0.0,0.0,0.0,0,0.0,0.0,3
12,1,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,74,0.0,0.0,200000.0,200000,84.0,0.0,2
12,2,66,3.0,20.0,0.0,0,0.0,0.0,2
12,2,45,1.0,41.0,0.0,0,50.0,0.0,3
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,1,55,0.0,0.0,1000000.0,1000000,44.0,0.0,3
12,2,55,1.0,40.0,950000.0,950000,44.0,0.0,3
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,60,0.0,0.0,288551.0,288551,60.0,0.0,2
12,2,65,1.0,30.0,0.0,0,0.0,0.0,2
12,1,61,0.0,0.0,6000000.0,6000000,44.0,0.0,4
12,2,61,2.0,24.0,200000.0,200000,22.0,0.0,4
12,2,53,2.0,25.0,300000.0,300000,45.0,0.0,3
12,2,26,1.0,20.0,0.0,0,0.0,0.0,2
12,1,6,0.0,0.0,0.0,0,0.0,0.0,1
12,1,72,0.0,0.0,350000.0,350000,45.0,0.0,2
12,2,40,2.0,24.0,650000.0,650000,44.0,0.0,3
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,12,0.0,0.0,0.0,0,0.0,0.0,1
12,2,67,3.0,18.0,700000.0,700000,44.0,0.0,3
12,1,63,0.0,0.0,0.0,0,0.0,0.0,4
12,1,45,0.0,0.0,1300000.0,1300000,40.0,0.0,2
12,2,45,1.0,33.0,408478.0,408478,42.0,0.0,2
12,2,12,0.0,0.0,0.0,0,0.0,0.0,1
12,1,35,0.0,0.0,700000.0,700000,55.0,0.0,3
12,2,31,1.0,27.0,700000.0,700000,50.0,0.0,3
12,2,6,0.0,0.0,0.0,0,0.0,0.0,1
12,1,47,0.0,0.0,900000.0,900000,45.0,0.0,2
12,2,37,3.0,18.0,350000.0,350000,45.0,0.0,2
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,1,1,0.0,0.0,0.0,0,0.0,0.0,1
12,2,36,99.0,0.0,700000.0,700000,45.0,0.0,3
12,1,36,0.0,0.0,800000.0,800000,45.0,0.0,3
12,1,17,0.0,0.0,0.0,0,0.0,0.0,2
12,1,8,0.0,0.0,0.0,0,0.0,0.0,1
12,2,61,2.0,23.0,0.0,0,0.0,0.0,2
12,2,53,2.0,26.0,900000.0,900000,48.0,0.0,2
12,1,65,0.0,0.0,1200000.0,1200000,45.0,0.0,2
12,2,62,4.0,21.0,0.0,0,0.0,0.0,1
12,1,65,0.0,0.0,0.0,0,0.0,0.0,3
12,2,61,2.0,21.0,600000.0,600000,45.0,0.0,3
12,1,34,0.0,0.0,700000.0,700000,44.0,0.0,3
12,2,61,2.0,25.0,0.0,0,0.0,0.0,3
12,1,32,0.0,0.0,500000.0,500000,45.0,0.0,3
12,1,58,0.0,0.0,1000000.0,1000000,45.0,0.0,3
12,2,55,3.0,21.0,0.0,0,0.0,0.0,2
12,2,31,0.0,0.0,1000000.0,1000000,45.0,0.0,3
12,1,28,0.0,0.0,500000.0,500000,45.0,0.0,3
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,59,0.0,0.0,8000000.0,8000000,60.0,0.0,3
12,2,54,4.0,20.0,5000000.0,5000000,48.0,0.0,4
12,1,69,0.0,0.0,2139070.0,2139070,45.0,0.0,3
12,2,65,3.0,28.0,0.0,0,0.0,0.0,3
12,1,62,0.0,0.0,900000.0,900000,45.0,0.0,3
12,2,61,2.0,23.0,0.0,0,0.0,0.0,2
12,2,34,0.0,0.0,672882.0,672882,45.0,0.0,3
12,2,43,1.0,34.0,1500000.0,1500000,45.0,0.0,2
12,1,47,0.0,0.0,1000000.0,1000000,45.0,0.0,3
12,2,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,60,0.0,0.0,3500000.0,3500000,48.0,0.0,3
12,2,62,4.0,20.0,0.0,0,0.0,0.0,3
12,2,25,0.0,0.0,1000000.0,1000000,48.0,0.0,3
12,2,23,0.0,0.0,0.0,0,0.0,0.0,3
12,1,56,0.0,0.0,400000.0,400000,44.0,0.0,3
12,2,76,2.0,99.0,0.0,0,0.0,0.0,2
12,2,18,0.0,0.0,0.0,0,0.0,0.0,2
12,2,40,3.0,20.0,310000.0,310000,45.0,0.0,2
12,2,20,0.0,0.0,0.0,0,0.0,0.0,3
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,37,0.0,0.0,650000.0,650000,45.0,0.0,2
12,2,38,2.0,27.0,0.0,0,0.0,0.0,2
12,1,10,0.0,0.0,0.0,0,0.0,0.0,1
12,2,4,0.0,0.0,0.0,0,0.0,0.0,1
12,1,55,0.0,0.0,730000.0,730000,45.0,0.0,2
12,2,52,2.0,31.0,280000.0,280000,20.0,0.0,2
12,2,21,0.0,0.0,130000.0,130000,18.0,0.0,3
12,1,11,0.0,0.0,0.0,0,0.0,0.0,1
12,2,68,1.0,42.0,0.0,0,0.0,0.0,3
12,2,41,3.0,27.0,1700000.0,1700000,45.0,0.0,3
12,1,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,7,0.0,0.0,0.0,0,0.0,0.0,1
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,2,80,3.0,99.0,0.0,0,0.0,0.0,1
12,2,28,2.0,99.0,0.0,0,0.0,0.0,3
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,1,2,0.0,0.0,0.0,0,0.0,0.0,1
12,1,30,0.0,0.0,350000.0,350000,40.0,0.0,2
12,2,35,0.0,0.0,250000.0,250000,40.0,0.0,2
12,2,56,3.0,26.0,0.0,0,0.0,0.0,3
12,1,57,0.0,0.0,0.0,0,0.0,0.0,3
12,1,71,0.0,0.0,1200000.0,1200000,45.0,0.0,3
12,2,55,3.0,21.0,0.0,0,0.0,0.0,2
12,1,55,0.0,0.0,3000000.0,3000000,45.0,0.0,3
12,1,17,0.0,0.0,0.0,0,0.0,0.0,2
12,1,48,0.0,0.0,500000.0,500000,44.0,0.0,2
12,2,40,0.0,0.0,350000.0,350000,44.0,0.0,2
12,1,73,0.0,0.0,300000.0,300000,40.0,0.0,2
12,1,45,0.0,0.0,350000.0,350000,40.0,0.0,1
12,2,45,1.0,15.0,220000.0,220000,45.0,0.0,1
12,1,69,0.0,0.0,0.0,0,0.0,0.0,3
12,2,72,2.0,28.0,0.0,0,0.0,0.0,3
12,1,41,0.0,0.0,850000.0,850000,42.0,0.0,3
12,1,82,0.0,0.0,1300000.0,1300000,30.0,1.0,4
12,2,84,3.0,28.0,464114.0,464114,42.0,0.0,3
12,1,47,0.0,0.0,800000.0,800000,48.0,0.0,3
12,2,41,2.0,28.0,1200000.0,1200000,44.0,0.0,3
12,1,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,75,0.0,0.0,90000.0,90000,56.0,0.0,2
12,2,72,3.0,21.0,90000.0,90000,56.0,0.0,2
12,2,69,2.0,19.0,270000.0,270000,112.0,0.0,1
12,1,28,0.0,0.0,100000.0,100000,50.0,0.0,2
12,2,27,0.0,0.0,300000.0,300000,45.0,0.0,2
12,1,31,0.0,0.0,280000.0,280000,48.0,0.0,2
12,2,78,1.0,20.0,0.0,0,0.0,0.0,1
12,1,76,0.0,0.0,0.0,0,0.0,0.0,1
12,2,83,4.0,16.0,0.0,0,0.0,0.0,1
12,2,36,4.0,15.0,250000.0,250000,45.0,0.0,3
12,1,3,0.0,0.0,0.0,0,0.0,0.0,1
12,1,52,0.0,0.0,1700000.0,1700000,70.0,0.0,3
12,2,41,0.0,0.0,700000.0,700000,15.0,1.0,4
12,2,52,1.0,30.0,900000.0,900000,40.0,0.0,2
12,2,86,3.0,31.0,0.0,0,0.0,0.0,1
12,2,37,2.0,27.0,180000.0,180000,20.0,0.0,3
12,1,44,0.0,0.0,400000.0,400000,45.0,0.0,2
12,1,10,0.0,0.0,0.0,0,0.0,0.0,1
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,1,53,0.0,0.0,240000.0,240000,48.0,0.0,2
12,2,80,5.0,20.0,0.0,0,0.0,0.0,1
12,1,77,0.0,0.0,0.0,0,0.0,0.0,1
12,2,60,3.0,19.0,0.0,0,0.0,0.0,1
12,1,57,0.0,0.0,800000.0,800000,45.0,0.0,3
12,1,48,0.0,0.0,600000.0,600000,48.0,0.0,2
12,2,48,2.0,23.0,500000.0,500000,70.0,0.0,2
12,2,24,1.0,20.0,48000.0,48000,48.0,0.0,2
12,2,4,0.0,0.0,0.0,0,0.0,0.0,1
12,1,16,0.0,0.0,0.0,0,0.0,0.0,2
12,2,75,4.0,25.0,0.0,0,0.0,0.0,1
12,1,54,0.0,0.0,400000.0,400000,60.0,0.0,2
12,2,90,4.0,23.0,0.0,0,0.0,0.0,1
12,1,73,0.0,0.0,0.0,0,0.0,0.0,1
12,2,64,3.0,20.0,0.0,0,0.0,0.0,1
12,1,59,0.0,0.0,0.0,0,0.0,0.0,3
12,2,56,2.0,26.0,270000.0,270000,48.0,0.0,2
12,2,27,2.0,18.0,270000.0,270000,30.0,0.0,3
12,1,33,0.0,0.0,350000.0,350000,45.0,0.0,3
12,1,9,0.0,0.0,0.0,0,0.0,0.0,1
12,2,0,0.0,0.0,0.0,0,0.0,0.0,1
12,2,62,1.0,33.0,240000.0,240000,60.0,0.0,1
12,1,98,0.0,0.0,0.0,0,0.0,0.0,1
12,1,50,0.0,0.0,0.0,0,0.0,0.0,1
12,1,66,0.0,0.0,250000.0,250000,30.0,0.0,2
12,2,62,4.0,17.0,0.0,0,0.0,0.0,1
12,1,32,0.0,0.0,500000.0,500000,45.0,0.0,2
12,1,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,37,0.0,0.0,600000.0,600000,60.0,0.0,2
12,1,40,0.0,0.0,1000000.0,1000000,45.0,0.0,3
12,2,35,3.0,27.0,500000.0,500000,45.0,0.0,3
12,2,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,1,1,0.0,0.0,0.0,0,0.0,0.0,1
12,1,55,0.0,0.0,400000.0,400000,46.0,0.0,2
12,2,48,2.0,17.0,0.0,0,0.0,0.0,1
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,2,30,1.0,20.0,740000.0,740000,32.0,0.0,3
12,1,10,0.0,0.0,0.0,0,0.0,0.0,1
12,1,31,0.0,0.0,1100000.0,1100000,45.0,0.0,3
12,2,27,0.0,0.0,600000.0,600000,44.0,0.0,3
12,1,55,0.0,0.0,450000.0,450000,45.0,0.0,2
12,2,58,3.0,22.0,220000.0,220000,45.0,0.0,2
12,2,52,2.0,26.0,400000.0,400000,80.0,0.0,3
12,2,26,0.0,0.0,80000.0,80000,18.0,0.0,3
12,1,44,0.0,0.0,800000.0,800000,55.0,0.0,2
12,2,40,2.0,23.0,0.0,0,0.0,0.0,2
12,1,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,7,0.0,0.0,0.0,0,0.0,0.0,1
12,1,37,0.0,0.0,700000.0,700000,50.0,0.0,3
12,2,35,1.0,33.0,0.0,0,0.0,0.0,2
12,1,2,0.0,0.0,0.0,0,0.0,0.0,1
12,1,45,0.0,0.0,850000.0,850000,60.0,0.0,2
12,2,44,3.0,24.0,300000.0,300000,48.0,0.0,2
12,1,20,0.0,0.0,0.0,0,0.0,0.0,3
12,2,13,0.0,0.0,0.0,0,0.0,0.0,1
12,1,11,0.0,0.0,0.0,0,0.0,0.0,1
12,1,35,0.0,0.0,700000.0,700000,50.0,0.0,3
12,2,35,1.0,35.0,700000.0,700000,48.0,0.0,3
12,1,0,0.0,0.0,0.0,0,0.0,0.0,1
12,1,69,0.0,0.0,200000.0,200000,45.0,0.0,2
12,2,74,2.0,25.0,0.0,0,0.0,0.0,2
12,1,37,0.0,0.0,1000000.0,1000000,60.0,0.0,3
12,2,32,2.0,25.0,1000000.0,1000000,44.0,0.0,3
12,2,6,0.0,0.0,0.0,0,0.0,0.0,1
12,1,0,0.0,0.0,0.0,0,0.0,0.0,1
12,1,68,0.0,0.0,0.0,0,45.0,0.0,2
12,2,66,2.0,19.0,0.0,0,0.0,0.0,2
12,2,44,2.0,24.0,244483.0,244483,45.0,0.0,3
12,1,46,0.0,0.0,430333.0,430333,45.0,0.0,2
12,1,21,0.0,0.0,250401.0,250401,45.0,0.0,2
12,2,15,0.0,0.0,0.0,0,0.0,0.0,2
12,1,38,0.0,0.0,300000.0,300000,45.0,0.0,2
12,2,39,3.0,20.0,0.0,0,0.0,0.0,2
12,2,20,0.0,0.0,0.0,0,0.0,0.0,3
12,2,8,0.0,0.0,0.0,0,0.0,0.0,1
12,1,13,0.0,0.0,0.0,0,0.0,0.0,1
12,2,73,4.0,20.0,0.0,0,0.0,0.0,2
12,1,32,0.0,0.0,1300000.0,1300000,45.0,0.0,3
12,2,31,2.0,27.0,1200000.0,1200000,45.0,0.0,2
12,1,4,0.0,0.0,0.0,0,0.0,0.0,1
12,2,0,0.0,0.0,0.0,0,0.0,0.0,1
12,1,50,0.0,0.0,3000000.0,3000000,45.0,0.0,3
12,2,57,2.0,16.0,1500000.0,1500000,60.0,0.0,3
12,1,52,0.0,0.0,400000.0,400000,45.0,2.0,3
12,2,47,3.0,20.0,0.0,0,0.0,0.0,2
12,2,10,0.0,0.0,0.0,0,0.0,0.0,1
12,2,21,0.0,0.0,0.0,0,0.0,0.0,3
12,1,47,0.0,0.0,1500000.0,1500000,50.0,0.0,3
12,2,46,2.0,27.0,0.0,0,0.0,0.0,2
12,2,19,0.0,0.0,0.0,0,0.0,0.0,2
12,1,17,0.0,0.0,0.0,0,0.0,0.0,2
12,1,44,0.0,0.0,1100000.0,1100000,60.0,0.0,3
12,2,43,2.0,21.0,0.0,0,0.0,0.0,2
12,1,19,0.0,0.0,0.0,0,0.0,0.0,3
12,1,14,0.0,0.0,0.0,0,0.0,0.0,1
12,1,27,0.0,0.0,1200000.0,1200000,60.0,0.0,2
12,2,25,0.0,0.0,0.0,0,0.0,0.0,2
12,1,56,0.0,0.0,0.0,0,60.0,0.0,2
12,2,53,99.0,0.0,0.0,0,0.0,0.0,2
12,1,26,0.0,0.0,450000.0,450000,60.0,0.0,2
12,2,23,1.0,20.0,40000.0,40000,2.0,0.0,2
12,1,3,0.0,0.0,0.0,0,0.0,0.0,1
12,2,30,2.0,21.0,0.0,0,0.0,0.0,2
12,1,8,0.0,0.0,0.0,0,0.0,0.0,1
12,2,4,0.0,0.0,0.0,0,0.0,0.0,1
12,2,23,2.0,18.0,700000.0,700000,45.0,1.0,3
12,2,52,4.0,19.0,0.0,0,0.0,0.0,3
12,2,6,0.0,0.0,0.0,0,0.0,0.0,1
12,1,5,0.0,0.0,0.0,0,0.0,0.0,1
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,2,70,2.0,30.0,0.0,0,0.0,0.0,2
12,1,35,0.0,0.0,0.0,0,0.0,0.0,3
12,1,55,0.0,0.0,1610000.0,1610000,72.0,0.0,2
12,2,45,3.0,21.0,0.0,0,0.0,0.0,1
12,2,23,0.0,0.0,0.0,0,0.0,0.0,3
12,2,20,0.0,0.0,0.0,0,0.0,0.0,3
12,2,12,0.0,0.0,0.0,0,0.0,0.0,1
12,1,20,0.0,0.0,0.0,0,0.0,0.0,3
12,1,84,0.0,0.0,0.0,0,0.0,0.0,1
12,2,80,1.0,21.0,0.0,0,0.0,0.0,1
12,1,37,0.0,0.0,350000.0,350000,48.0,0.0,2
12,1,47,0.0,0.0,150000.0,150000,48.0,0.0,1
12,2,43,2.0,27.0,0.0,0,0.0,0.0,1
12,2,16,0.0,0.0,0.0,0,0.0,0.0,2
12,1,9,0.0,0.0,0.0,0,0.0,0.0,1
12,1,28,0.0,0.0,900000.0,900000,45.0,0.0,2
12,2,26,1.0,25.0,680000.0,680000,29.0,0.0,3
12,2,1,0.0,0.0,0.0,0,0.0,0.0,1
12,1,60,0.0,0.0,0.0,0,0.0,0.0,2
12,2,60,2.0,30.0,0.0,0,0.0,0.0,2
12,2,74,1.0,22.0,0.0,0,0.0,0.0,1
12,1,48,0.0,0.0,620000.0,620000,45.0,0.0,2
12,2,40,0.0,0.0,310000.0,310000,50.0,0.0,2
12,1,29,0.0,0.0,400000.0,400000,60.0,0.0,2
12,2,34,0.0,0.0,800000.0,800000,45.0,0.0,3
12,2,25,1.0,24.0,376596.0,376596,11.0,0.0,2
12,2,1,0.0,0.0,0.0,0,0.0,0.0,1
12,2,28,0.0,0.0,600000.0,600000,45.0,0.0,3
12,1,33,0.0,0.0,800000.0,800000,84.0,0.0,3
12,2,33,1.0,28.0,0.0,0,0.0,0.0,3
12,1,5,0.0,0.0,0.0,0,0.0,0.0,1
12,2,66,0.0,0.0,0.0,0,0.0,0.0,2
12,1,50,0.0,0.0,400000.0,400000,62.0,0.0,2
12,2,43,1.0,28.0,0.0,0,0.0,0.0,2
12,2,14,0.0,0.0,0.0,0,0.0,0.0,2
12,1,34,0.0,0.0,240000.0,240000,45.0,0.0,2
12,2,5,0.0,0.0,0.0,0,0.0,0.0,1
12,2,12,0.0,0.0,0.0,0,0.0,0.0,1
12,2,30,2.0,18.0,300000.0,300000,30.0,0.0,2
12,1,28,0.0,0.0,485000.0,485000,35.0,2.0,3
12,2,29,0.0,0.0,0.0,0,0.0,0.0,3
12,1,32,0.0,0.0,500000.0,500000,20.0,0.0,3
12,2,36,1.0,36.0,0.0,0,0.0,0.0,3
12,1,0,0.0,0.0,0.0,0,0.0,0.0,1
12,2,69,1.0,25.0,0.0,0,0.0,0.0,2
12,1,21,0.0,0.0,0.0,0,48.0,0.0,3
12,1,35,0.0,0.0,300000.0,300000,45.0,0.0,2
12,1,70,0.0,0.0,100000.0,100000,7.0,0.0,1
