region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a,folio,ecivil,pco2,nv
7.0,1.0,42.0,1.0,28.0,1300000.0,1300000.0,22.0,1.0,4.0,710110010401.0,1.0,1.0,99
7.0,2.0,34.0,0.0,0.0,2100000.0,2100000.0,33.0,2.0,4.0,710110010401.0,1.0,2.0,99
7.0,2.0,41.0,3.0,28.0,2000000.0,2000000.0,40.0,2.0,3.0,710110010701.0,1.0,1.0,34
7.0,1.0,42.0,3.0,29.0,3500000.0,3500000.0,50.0,2.0,3.0,710110010701.0,1.0,2.0,35
7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010701.0,8.0,4.0,99
7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010701.0,8.0,4.0,99
7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010701.0,8.0,4.0,99
7.0,2.0,64.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,710110010701.0,8.0,13.0,99
7.0,1.0,40.0,3.0,28.0,1000000.0,1000000.0,80.0,2.0,3.0,710110010801.0,1.0,1.0,37
7.0,2.0,37.0,3.0,24.0,1000000.0,1000000.0,70.0,2.0,3.0,710110010801.0,1.0,2.0,34
7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010801.0,8.0,4.0,99
7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010801.0,8.0,4.0,99
7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110010801.0,8.0,4.0,99
7.0,1.0,46.0,0.0,0.0,2000000.0,2000000.0,48.0,2.0,3.0,710110011101.0,2.0,1.0,99
7.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110011101.0,2.0,2.0,99
7.0,2.0,53.0,2.0,25.0,700000.0,700000.0,65.0,2.0,2.0,710110011201.0,6.0,1.0,29
7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110011201.0,8.0,5.0,99
7.0,2.0,80.0,4.0,20.0,0.0,0.0,0.0,0.0,3.0,710110011301.0,7.0,1.0,99
7.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110020101.0,8.0,1.0,99
7.0,2.0,74.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,710110020101.0,7.0,13.0,99
7.0,1.0,31.0,1.0,29.0,1500000.0,1500000.0,45.0,2.0,3.0,710110020601.0,1.0,1.0,30
7.0,2.0,28.0,1.0,26.0,500000.0,500000.0,45.0,2.0,3.0,710110020601.0,1.0,2.0,27
7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110020601.0,8.0,4.0,99
7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710110020801.0,8.0,1.0,99
7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710110020802.0,8.0,1.0,99
7.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110020803.0,8.0,1.0,99
7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710110020804.0,8.0,1.0,99
7.0,1.0,68.0,3.0,30.0,0.0,0.0,0.0,0.0,4.0,710110030701.0,1.0,1.0,99
7.0,2.0,65.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,710110030701.0,1.0,2.0,99
7.0,1.0,31.0,0.0,0.0,500000.0,500000.0,45.0,2.0,3.0,710110030701.0,2.0,1.0,99
7.0,2.0,27.0,0.0,0.0,270000.0,270000.0,54.0,2.0,3.0,710110030701.0,2.0,2.0,99
7.0,1.0,49.0,7.0,27.0,800000.0,800000.0,45.0,2.0,3.0,710110040101.0,8.0,1.0,32
7.0,2.0,67.0,12.0,19.0,0.0,0.0,0.0,0.0,2.0,710110040101.0,7.0,13.0,99
7.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710110040101.0,8.0,5.0,99
7.0,1.0,42.0,2.0,28.0,1500000.0,1500000.0,40.0,2.0,3.0,710110040201.0,1.0,1.0,39
7.0,2.0,42.0,2.0,28.0,1000000.0,1000000.0,40.0,2.0,3.0,710110040201.0,1.0,2.0,39
7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040201.0,8.0,4.0,99
7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040201.0,8.0,4.0,99
7.0,2.0,24.0,2.0,16.0,226000.0,226000.0,45.0,2.0,2.0,710110040401.0,8.0,1.0,16
7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040401.0,8.0,5.0,99
7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040401.0,8.0,5.0,99
7.0,2.0,76.0,2.0,24.0,0.0,0.0,0.0,0.0,3.0,710110040501.0,8.0,1.0,99
7.0,2.0,84.0,2.0,33.0,0.0,0.0,0.0,0.0,3.0,710110040701.0,8.0,1.0,61
7.0,2.0,49.0,1.0,26.0,896166.0,896166.0,24.0,2.0,3.0,710110040701.0,5.0,1.0,26
7.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110040701.0,8.0,5.0,99
7.0,2.0,67.0,3.0,26.0,0.0,0.0,0.0,0.0,3.0,710110040901.0,8.0,1.0,66
7.0,2.0,40.0,2.0,37.0,500000.0,500000.0,45.0,2.0,3.0,710110040901.0,5.0,1.0,39
7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040901.0,8.0,5.0,99
7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040901.0,8.0,5.0,99
7.0,2.0,32.0,1.0,30.0,563880.0,563880.0,44.0,2.0,3.0,710110040901.0,8.0,1.0,31
7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110040901.0,8.0,5.0,99
7.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710110041001.0,7.0,1.0,99
7.0,1.0,27.0,1.0,24.0,500000.0,500000.0,72.0,2.0,2.0,710110050101.0,8.0,1.0,99
7.0,1.0,31.0,0.0,0.0,0.0,0.0,44.0,2.0,3.0,710110050501.0,8.0,1.0,99
7.0,2.0,60.0,1.0,33.0,0.0,0.0,0.0,0.0,2.0,710110050701.0,8.0,1.0,33
7.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110050701.0,8.0,5.0,99
7.0,2.0,49.0,3.0,18.0,220000.0,220000.0,35.0,2.0,3.0,710110051001.0,5.0,1.0,33
7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,710110051001.0,8.0,5.0,99
7.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710110051001.0,8.0,5.0,99
7.0,1.0,69.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,710110060101.0,1.0,1.0,99
7.0,2.0,68.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0,710110060101.0,1.0,2.0,99
7.0,2.0,93.0,9.0,23.0,0.0,0.0,0.0,0.0,2.0,710110060101.0,7.0,13.0,99
