region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,folio,ecivil,pco2,nv
15,1,72,0.0,0.0,0.0,0,0.0,0.0,1,151011001011.0,4,1,99
15,2,45,2.0,17.0,180000.0,620000,30.0,2.0,2,151011001031.0,4,1,20
15,1,28,0.0,0.0,230000.0,620000,49.0,2.0,2,151011001031.0,7,4,99
15,1,25,0.0,0.0,210000.0,620000,49.0,2.0,2,151011001031.0,7,4,99
15,1,66,0.0,0.0,190000.0,190000,10.0,2.0,2,151011002011.0,2,1,99
15,2,45,0.0,0.0,0.0,190000,0.0,0.0,2,151011002011.0,2,2,99
15,1,26,0.0,0.0,200000.0,350000,45.0,2.0,2,151011002021.0,2,1,99
15,2,20,0.0,0.0,150000.0,350000,45.0,2.0,2,151011002021.0,2,2,99
15,1,59,0.0,0.0,200000.0,200000,45.0,2.0,2,151011002031.0,4,1,99
15,1,53,0.0,0.0,0.0,0,0.0,0.0,2,151011002051.0,7,1,99
15,1,44,0.0,0.0,700000.0,1200000,80.0,2.0,3,151011002061.0,1,1,34
15,2,43,2.0,31.0,500000.0,1200000,30.0,2.0,3,151011002061.0,1,2,33
15,2,12,0.0,0.0,0.0,1200000,0.0,0.0,1,151011002061.0,7,3,99
15,1,10,0.0,0.0,0.0,1200000,0.0,0.0,1,151011002061.0,7,3,99
15,2,72,4.0,21.0,0.0,1200000,0.0,0.0,1,151011002061.0,1,2,62
15,1,73,0.0,0.0,0.0,1200000,0.0,0.0,1,151011002061.0,1,1,63
15,1,38,0.0,0.0,200000.0,200000,40.0,2.0,2,151011002071.0,1,1,99
15,2,37,3.0,22.0,0.0,200000,0.0,0.0,2,151011002071.0,1,2,99
15,2,57,6.0,16.0,94615.0,1158056,30.0,2.0,1,151011003041.0,4,1,53
15,1,40,0.0,0.0,363441.0,1158056,50.0,2.0,3,151011003041.0,4,4,99
15,2,30,0.0,0.0,350000.0,1158056,56.0,2.0,3,151011003041.0,7,4,99
15,2,24,1.0,20.0,350000.0,1158056,45.0,1.0,2,151011003041.0,7,1,20
15,1,22,0.0,0.0,0.0,1158056,0.0,0.0,3,151011003041.0,7,4,99
15,1,19,0.0,0.0,0.0,1158056,0.0,0.0,2,151011003041.0,7,4,99
15,1,4,0.0,0.0,0.0,1158056,0.0,0.0,1,151011003041.0,7,4,99
15,1,84,0.0,0.0,0.0,0,0.0,0.0,2,151011003061.0,1,1,99
15,2,94,3.0,99.0,0.0,0,0.0,0.0,1,151011003061.0,1,2,99
15,1,27,0.0,0.0,150000.0,150000,6.0,2.0,2,151011003071.0,2,1,17
15,2,26,1.0,16.0,0.0,150000,0.0,0.0,2,151011003071.0,2,2,16
15,2,10,0.0,0.0,0.0,150000,0.0,0.0,1,151011003071.0,7,3,99
15,2,56,1.0,32.0,90000.0,90000,30.0,2.0,2,151011003081.0,5,1,35
15,2,21,0.0,0.0,0.0,90000,0.0,0.0,3,151011003081.0,7,4,99
15,1,34,0.0,0.0,80000.0,80000,50.0,2.0,2,151011003091.0,2,1,32
15,2,34,2.0,24.0,0.0,80000,0.0,0.0,1,151011003091.0,2,2,32
15,1,11,0.0,0.0,0.0,80000,0.0,0.0,1,151011003091.0,7,3,99
15,1,2,0.0,0.0,0.0,80000,0.0,0.0,1,151011003091.0,7,3,99
15,1,71,0.0,0.0,165000.0,165000,10.0,2.0,2,151011004051.0,4,1,99
15,1,26,0.0,0.0,0.0,350000,0.0,0.0,3,151011004081.0,2,1,99
15,2,24,1.0,19.0,350000.0,350000,0.0,2.0,3,151011004081.0,2,2,99
15,1,84,0.0,0.0,0.0,400000,0.0,0.0,2,151011004091.0,1,1,99
15,2,83,0.0,0.0,400000.0,400000,45.0,2.0,2,151011004091.0,1,2,99
