region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,folio,ecivil,pco2,nv
15,2,38,2.0,30.0,30000.0,604280,45.0,2.0,2,151011008011.0,1,2,32
15,1,8,0.0,0.0,0.0,604280,0.0,0.0,1,151011008011.0,7,3,99
15,2,6,0.0,0.0,0.0,604280,0.0,0.0,1,151011008011.0,7,3,99
15,2,50,2.0,23.0,992763.0,992763,40.0,2.0,3,151011008021.0,1,1,30
15,1,51,0.0,0.0,0.0,992763,0.0,0.0,2,151011008021.0,1,2,31
15,1,27,0.0,0.0,0.0,992763,0.0,0.0,3,151011008021.0,7,3,99
15,1,20,0.0,0.0,0.0,992763,0.0,0.0,3,151011008021.0,7,3,99
15,1,38,0.0,0.0,498213.0,498213,40.0,2.0,3,151011008031.0,2,1,31
15,2,25,1.0,18.0,0.0,498213,0.0,0.0,2,151011008031.0,2,2,18
15,1,7,0.0,0.0,0.0,498213,0.0,0.0,1,151011008031.0,7,3,99
15,2,37,1.0,16.0,439600.0,439600,45.0,2.0,1,151011008041.0,7,1,34
15,2,21,2.0,18.0,0.0,439600,0.0,0.0,2,151011008041.0,7,1,18
15,2,4,0.0,0.0,0.0,439600,0.0,0.0,1,151011008041.0,7,4,99
15,1,3,0.0,0.0,0.0,439600,0.0,0.0,1,151011008041.0,7,4,99
15,1,40,0.0,0.0,922950.0,1967000,48.0,2.0,3,151011009011.0,1,1,29
15,2,51,2.0,38.0,1044050.0,1967000,44.0,2.0,3,151011009011.0,1,2,40
15,2,13,0.0,0.0,0.0,1967000,0.0,0.0,1,151011009011.0,7,3,99
15,2,11,0.0,0.0,0.0,1967000,0.0,0.0,1,151011009011.0,7,3,99
15,1,40,0.0,0.0,804102.0,804102,84.0,2.0,2,151011009021.0,1,1,34
15,2,38,2.0,21.0,0.0,804102,0.0,0.0,2,151011009021.0,1,2,32
15,2,16,0.0,0.0,0.0,804102,0.0,0.0,2,151011009021.0,7,3,99
15,2,6,0.0,0.0,0.0,804102,0.0,0.0,1,151011009021.0,7,3,99
15,1,30,0.0,0.0,1334368.0,1334368,44.0,2.0,3,151011009041.0,1,1,23
15,2,31,2.0,23.0,0.0,1334368,0.0,0.0,3,151011009041.0,1,2,24
15,1,3,0.0,0.0,0.0,1334368,0.0,0.0,1,151011009041.0,7,3,99
15,1,7,0.0,0.0,0.0,1334368,0.0,0.0,1,151011009041.0,7,3,99
15,2,32,3.0,19.0,114856.0,114856,5.0,2.0,3,151011009051.0,7,1,30
15,2,13,0.0,0.0,0.0,114856,0.0,0.0,1,151011009051.0,7,4,99
15,1,7,0.0,0.0,0.0,114856,0.0,0.0,1,151011009051.0,7,4,99
15,2,2,0.0,0.0,0.0,114856,0.0,0.0,1,151011009051.0,7,4,99
15,1,33,0.0,0.0,1069236.0,1151276,44.0,2.0,3,151011009071.0,2,1,26
15,2,34,2.0,21.0,82040.0,1151276,6.0,2.0,3,151011009071.0,2,2,27
15,2,13,0.0,0.0,0.0,1151276,0.0,0.0,1,151011009071.0,7,5,99
15,1,7,0.0,0.0,0.0,1151276,0.0,0.0,1,151011009071.0,7,3,99
15,2,37,2.0,33.0,109900.0,109900,6.0,2.0,3,151011010021.0,7,1,35
15,1,4,0.0,0.0,0.0,109900,0.0,0.0,1,151011010021.0,7,4,99
15,1,2,0.0,0.0,0.0,109900,0.0,0.0,1,151011010021.0,7,4,99
15,2,53,1.0,30.0,329700.0,604450,45.0,2.0,3,151011010031.0,7,1,53
15,2,23,1.0,20.0,0.0,604450,0.0,0.0,3,151011010031.0,2,2,23
15,1,3,0.0,0.0,0.0,604450,0.0,0.0,1,151011010031.0,7,3,99
15,2,0,0.0,0.0,0.0,604450,0.0,0.0,1,151011010031.0,7,3,99
15,1,24,0.0,0.0,274750.0,604450,45.0,2.0,3,151011010031.0,2,1,24
15,2,50,2.0,27.0,549500.0,825165,40.0,2.0,3,151011010041.0,1,1,99
15,1,52,0.0,0.0,275665.0,825165,40.0,2.0,2,151011010041.0,1,2,99
15,1,88,0.0,0.0,0.0,0,0.0,0.0,1,151011010051.0,1,1,99
15,2,78,1.0,30.0,0.0,0,0.0,0.0,2,151011010051.0,1,2,99
15,1,38,0.0,0.0,822418.0,1042218,0.0,2.0,3,151011011011.0,2,1,33
15,2,36,2.0,25.0,219800.0,1042218,25.0,2.0,2,151011011011.0,2,2,31
15,1,11,0.0,0.0,0.0,1042218,0.0,0.0,1,151011011011.0,7,3,99
15,1,5,0.0,0.0,0.0,1042218,0.0,0.0,1,151011011011.0,7,3,99
15,2,38,0.0,0.0,384650.0,384650,45.0,2.0,3,151011011021.0,7,1,99
15,1,45,0.0,0.0,1640800.0,1640800,48.0,2.0,2,151011011031.0,1,1,30
15,2,46,2.0,25.0,0.0,1640800,0.0,0.0,2,151011011031.0,1,2,31
15,1,21,0.0,0.0,0.0,1640800,0.0,0.0,3,151011011031.0,7,3,99
15,2,15,0.0,0.0,0.0,1640800,0.0,0.0,2,151011011031.0,7,3,99
15,1,63,0.0,0.0,0.0,410200,0.0,0.0,1,151011011041.0,1,1,99
15,2,61,1.0,25.0,410200.0,410200,53.0,2.0,2,151011011041.0,1,2,99
15,1,45,0.0,0.0,219800.0,219800,50.0,2.0,3,151011011051.0,1,1,43
15,2,39,2.0,24.0,0.0,219800,0.0,0.0,2,151011011051.0,1,2,37
15,2,15,0.0,0.0,0.0,219800,0.0,0.0,2,151011011051.0,7,3,99
15,2,2,0.0,0.0,0.0,219800,0.0,0.0,1,151011011051.0,7,3,99
15,1,39,0.0,0.0,577159.0,962724,40.0,2.0,3,151011012011.0,2,1,23
15,2,40,1.0,24.0,385565.0,962724,40.0,2.0,2,151011012011.0,2,2,24
15,2,16,0.0,0.0,0.0,962724,0.0,0.0,2,151011012011.0,7,3,99
15,1,42,0.0,0.0,417620.0,417620,50.0,2.0,3,151011012021.0,1,1,40
15,2,26,1.0,24.0,0.0,417620,0.0,0.0,3,151011012021.0,1,2,24
15,1,2,0.0,0.0,0.0,417620,0.0,0.0,1,151011012021.0,7,3,99
15,1,65,0.0,0.0,0.0,243612,0.0,0.0,3,151011012031.0,2,1,99
15,2,43,3.0,22.0,243612.0,243612,8.0,2.0,2,151011012031.0,2,2,26
15,1,19,0.0,0.0,0.0,243612,0.0,0.0,2,151011012031.0,7,5,99
15,1,17,0.0,0.0,0.0,243612,0.0,0.0,2,151011012031.0,7,5,99
15,1,76,0.0,0.0,0.0,0,0.0,0.0,1,151011012041.0,2,1,99
15,2,75,2.0,25.0,0.0,0,0.0,0.0,1,151011012041.0,2,2,99
15,2,46,1.0,23.0,164080.0,164080,5.0,2.0,2,151011013021.0,4,1,23
15,2,23,0.0,0.0,0.0,164080,0.0,0.0,3,151011013021.0,7,4,99
15,1,37,0.0,0.0,857220.0,857220,45.0,2.0,3,151011013031.0,7,1,99
15,1,27,0.0,0.0,494550.0,824250,40.0,2.0,3,151011013041.0,2,1,16
15,2,28,1.0,17.0,329700.0,824250,48.0,2.0,3,151011013041.0,2,2,17
15,2,11,0.0,0.0,0.0,824250,0.0,0.0,1,151011013041.0,7,3,99
15,2,30,4.0,18.0,384650.0,769300,45.0,2.0,3,151011014011.0,2,1,99
15,1,34,0.0,0.0,384650.0,769300,45.0,2.0,3,151011014011.0,2,2,99
15,1,37,0.0,0.0,203315.0,752815,40.0,2.0,2,151011014021.0,2,1,99
15,2,31,0.0,0.0,549500.0,752815,48.0,2.0,2,151011014021.0,2,2,99
15,1,70,0.0,0.0,0.0,752815,0.0,0.0,1,151011014021.0,5,1,99
15,1,43,0.0,0.0,1099000.0,2033150,45.0,2.0,3,151011014031.0,1,1,41
15,2,30,2.0,19.0,934150.0,2033150,45.0,2.0,3,151011014031.0,1,2,28
15,2,11,0.0,0.0,0.0,2033150,0.0,0.0,1,151011014031.0,7,3,99
15,2,2,0.0,0.0,0.0,2033150,0.0,0.0,1,151011014031.0,7,3,99
15,2,45,2.0,22.0,0.0,1483650,0.0,0.0,2,151011014041.0,1,1,26
15,1,50,0.0,0.0,989100.0,1483650,56.0,2.0,2,151011014041.0,1,2,31
15,2,23,0.0,0.0,494550.0,1483650,40.0,2.0,3,151011014041.0,7,3,99
15,1,19,0.0,0.0,0.0,1483650,0.0,0.0,3,151011014041.0,7,3,99
15,1,12,0.0,0.0,0.0,1483650,0.0,0.0,1,151011014041.0,7,12,99
15,1,62,0.0,0.0,512750.0,1225518,60.0,2.0,2,151011014051.0,1,1,29
15,2,59,2.0,22.0,0.0,1225518,0.0,0.0,2,151011014051.0,7,1,26
15,2,59,2.0,20.0,200018.0,1225518,45.0,2.0,3,151011014051.0,1,2,26
15,1,33,0.0,0.0,512750.0,1225518,60.0,2.0,2,151011014051.0,7,3,99
15,1,38,0.0,0.0,1025500.0,1904700,40.0,2.0,3,151011015011.0,1,1,30
15,2,35,2.0,27.0,879200.0,1904700,45.0,2.0,3,151011015011.0,1,2,27
15,1,5,0.0,0.0,0.0,1904700,0.0,0.0,1,151011015011.0,7,3,99
15,2,8,0.0,0.0,0.0,1904700,0.0,0.0,1,151011015011.0,7,3,99
15,2,52,1.0,40.0,989100.0,989100,54.0,2.0,3,151011015021.0,7,1,35
15,2,17,0.0,0.0,0.0,989100,0.0,0.0,2,151011015021.0,7,4,99
15,1,69,0.0,0.0,512750.0,512750,60.0,2.0,3,151011015031.0,2,1,67
15,2,60,3.0,22.0,0.0,512750,0.0,0.0,3,151011015031.0,2,2,38
15,2,28,1.0,26.0,0.0,512750,0.0,0.0,3,151011015031.0,7,1,26
15,2,22,0.0,0.0,0.0,512750,0.0,0.0,3,151011015031.0,7,3,99
15,1,2,0.0,0.0,0.0,512750,0.0,0.0,1,151011015031.0,7,4,99
15,2,33,2.0,25.0,329700.0,1208900,45.0,2.0,3,151011015041.0,1,1,30
15,1,40,0.0,0.0,879200.0,1208900,45.0,2.0,3,151011015041.0,1,2,37
15,2,8,0.0,0.0,0.0,1208900,0.0,0.0,1,151011015041.0,7,3,99
15,1,3,0.0,0.0,0.0,1208900,0.0,0.0,1,151011015041.0,7,3,99
15,2,54,3.0,26.0,329700.0,329700,11.0,2.0,4,151011015051.0,5,1,31
15,2,23,0.0,0.0,0.0,329700,0.0,0.0,3,151011015051.0,7,4,99
15,2,48,1.0,20.0,219800.0,329700,43.0,2.0,1,151011015051.0,7,1,25
15,2,73,4.0,24.0,0.0,0,0.0,0.0,2,151011016011.0,6,1,99
15,1,55,0.0,0.0,549500.0,934150,45.0,2.0,3,151011016021.0,1,1,99
15,2,50,4.0,21.0,384650.0,934150,45.0,2.0,3,151011016021.0,1,2,99
15,1,49,0.0,0.0,859968.0,859968,42.0,2.0,2,151011016041.0,4,1,99
15,1,55,0.0,0.0,905859.0,905859,60.0,2.0,1,151011016051.0,1,1,32
15,2,56,2.0,33.0,0.0,905859,0.0,0.0,1,151011016051.0,1,2,33
15,1,19,0.0,0.0,0.0,905859,0.0,0.0,3,151011016051.0,7,3,99
15,2,23,0.0,0.0,0.0,905859,0.0,0.0,3,151011016051.0,7,3,99
15,1,52,0.0,0.0,410200.0,820400,70.0,2.0,2,151011017011.0,7,1,32
15,2,29,0.0,0.0,410200.0,820400,70.0,2.0,2,151011017011.0,7,4,99
15,1,20,0.0,0.0,0.0,820400,0.0,0.0,2,151011017011.0,7,4,99
15,1,51,0.0,0.0,494550.0,989100,84.0,2.0,2,151011017021.0,1,1,42
15,2,45,2.0,28.0,494550.0,989100,40.0,2.0,2,151011017021.0,1,2,36
15,1,17,0.0,0.0,0.0,989100,0.0,0.0,2,151011017021.0,7,3,99
15,1,9,0.0,0.0,0.0,989100,0.0,0.0,1,151011017021.0,7,3,99
15,1,78,0.0,0.0,0.0,0,0.0,0.0,2,151011018021.0,1,1,52
15,2,61,1.0,35.0,0.0,0,0.0,0.0,2,151011018021.0,1,2,35
15,2,26,0.0,0.0,0.0,0,0.0,0.0,3,151011018021.0,7,3,99
15,2,57,6.0,15.0,219800.0,659400,40.0,2.0,1,151011018031.0,1,1,48
15,1,54,0.0,0.0,274750.0,659400,45.0,2.0,1,151011018031.0,1,2,99
15,2,24,1.0,15.0,0.0,659400,0.0,0.0,3,151011018031.0,7,1,15
15,1,26,0.0,0.0,164850.0,659400,49.0,2.0,3,151011018031.0,7,1,17
15,1,9,0.0,0.0,0.0,659400,0.0,0.0,1,151011018031.0,7,4,99
15,1,51,0.0,0.0,663980.0,1381077,0.0,2.0,3,151011019011.0,1,1,50
15,2,49,3.0,24.0,441432.0,1381077,48.0,2.0,3,151011019011.0,1,2,48
15,2,16,0.0,0.0,0.0,1381077,0.0,0.0,2,151011019011.0,7,3,99
15,1,18,0.0,0.0,0.0,1381077,0.0,0.0,2,151011019011.0,7,3,99
15,2,25,2.0,15.0,0.0,1381077,0.0,0.0,1,151011019011.0,1,2,24
15,1,28,0.0,0.0,275665.0,1381077,48.0,2.0,2,151011019011.0,1,1,27
15,1,7,0.0,0.0,0.0,1381077,0.0,0.0,1,151011019011.0,7,3,99
15,2,1,0.0,0.0,0.0,1381077,0.0,0.0,1,151011019011.0,7,3,99
15,2,38,1.0,24.0,208810.0,428610,45.0,2.0,2,151011019031.0,4,1,1
15,2,14,0.0,0.0,0.0,428610,0.0,0.0,2,151011019031.0,7,4,99
15,1,85,0.0,0.0,0.0,428610,0.0,0.0,1,151011019031.0,6,1,48
15,1,37,0.0,0.0,219800.0,428610,45.0,2.0,1,151011019031.0,7,4,99
15,1,80,0.0,0.0,922519.0,1197269,20.0,2.0,2,151011020011.0,1,1,65
15,2,80,2.0,25.0,0.0,1197269,0.0,0.0,2,151011020011.0,1,2,99
15,2,48,1.0,33.0,274750.0,1197269,45.0,2.0,3,151011020011.0,4,1,33
15,2,15,0.0,0.0,0.0,1197269,0.0,0.0,1,151011020011.0,7,4,99
15,2,59,1.0,28.0,0.0,200018,0.0,0.0,3,151011020031.0,6,1,28
15,1,31,0.0,0.0,200018.0,200018,45.0,2.0,2,151011020031.0,7,4,99
15,1,55,0.0,0.0,615300.0,615300,60.0,2.0,2,151011021021.0,4,1,99
15,1,55,0.0,0.0,1044050.0,1373750,48.0,2.0,2,151011021031.0,1,1,35
15,2,49,4.0,21.0,0.0,1373750,0.0,0.0,2,151011021031.0,1,2,29
15,2,26,0.0,0.0,329700.0,1373750,20.0,2.0,3,151011021031.0,7,3,99
15,1,18,0.0,0.0,0.0,1373750,0.0,0.0,2,151011021031.0,7,3,99
15,2,20,0.0,0.0,0.0,1373750,0.0,0.0,1,151011021031.0,7,3,99
15,2,32,3.0,17.0,0.0,1000090,0.0,0.0,2,151011022021.0,2,1,21
15,2,9,0.0,0.0,0.0,1000090,0.0,0.0,1,151011022021.0,7,4,99
15,2,15,0.0,0.0,0.0,1000090,0.0,0.0,2,151011022021.0,7,4,99
15,1,11,0.0,0.0,0.0,1000090,0.0,0.0,1,151011022021.0,7,4,99
15,1,36,0.0,0.0,1000090.0,1000090,12.0,2.0,3,151011022021.0,2,2,99
15,2,75,99.0,0.0,0.0,422566,0.0,0.0,1,151011022041.0,6,1,99
15,1,25,0.0,0.0,202766.0,422566,53.0,2.0,3,151011022041.0,7,12,99
15,2,20,0.0,0.0,219800.0,422566,16.0,2.0,3,151011022041.0,7,12,99
15,1,29,0.0,0.0,528894.0,528894,45.0,2.0,2,151011023011.0,2,1,29
15,2,27,2.0,19.0,0.0,528894,0.0,0.0,3,151011023011.0,2,2,27
15,1,7,0.0,0.0,0.0,528894,0.0,0.0,1,151011023011.0,7,3,99
15,1,0,0.0,0.0,0.0,528894,0.0,0.0,1,151011023011.0,7,3,99
15,1,29,0.0,0.0,167048.0,443933,60.0,2.0,2,151011023021.0,1,1,28
15,2,27,1.0,22.0,225610.0,443933,40.0,2.0,2,151011023021.0,1,2,23
15,2,4,0.0,0.0,0.0,443933,0.0,0.0,1,151011023021.0,7,3,99
15,2,22,1.0,21.0,51275.0,443933,25.0,2.0,2,151011023021.0,7,1,21
15,1,1,0.0,0.0,0.0,443933,0.0,0.0,1,151011023021.0,7,4,99
15,2,65,3.0,21.0,0.0,443933,0.0,0.0,2,151011023021.0,6,1,64
15,2,44,5.0,15.0,129213.0,329231,25.0,2.0,1,151011023022.0,4,1,29
15,2,26,0.0,0.0,200018.0,329231,48.0,2.0,2,151011023022.0,7,4,99
15,1,15,0.0,0.0,0.0,329231,0.0,0.0,1,151011023022.0,7,4,99
15,1,74,0.0,0.0,0.0,200018,0.0,0.0,1,151011023031.0,2,1,99
15,2,62,3.0,22.0,0.0,200018,0.0,0.0,1,151011023031.0,2,2,99
15,1,39,0.0,0.0,200018.0,200018,48.0,2.0,3,151011023031.0,7,1,99
15,1,52,0.0,0.0,615300.0,615300,50.0,2.0,2,151011024011.0,2,1,99
15,2,47,3.0,25.0,0.0,615300,0.0,0.0,2,151011024011.0,2,2,34
15,2,14,0.0,0.0,0.0,615300,0.0,0.0,2,151011024011.0,7,5,99
15,2,13,0.0,0.0,0.0,615300,0.0,0.0,1,151011024011.0,7,5,99
15,1,34,0.0,0.0,200000.0,712750,0.0,0.0,2,151011024021.0,2,1,24
15,2,35,2.0,25.0,512750.0,712750,60.0,2.0,3,151011024021.0,2,2,25
15,1,3,0.0,0.0,0.0,712750,0.0,0.0,1,151011024021.0,7,3,99
15,1,10,0.0,0.0,0.0,712750,0.0,0.0,1,151011024021.0,7,3,99
15,2,75,2.0,29.0,0.0,995969,0.0,0.0,1,151011024031.0,6,1,29
15,2,47,0.0,0.0,442806.0,995969,40.0,2.0,3,151011024031.0,7,4,99
15,2,46,0.0,0.0,553163.0,995969,40.0,2.0,3,151011024031.0,7,4,99
15,1,65,0.0,0.0,202766.0,463863,45.0,2.0,2,151011024041.0,1,1,59
15,2,57,3.0,19.0,0.0,463863,0.0,0.0,1,151011024041.0,1,2,51
15,2,29,0.0,0.0,223097.0,463863,48.0,2.0,3,151011024041.0,7,3,99
15,2,38,1.0,28.0,38000.0,463863,0.0,0.0,3,151011024041.0,1,2,32
15,1,38,0.0,0.0,0.0,463863,0.0,0.0,3,151011024041.0,1,1,32
15,1,6,0.0,0.0,0.0,463863,0.0,0.0,1,151011024041.0,7,3,99
15,2,62,2.0,20.0,0.0,164080,0.0,0.0,2,151011024051.0,4,1,53
15,2,40,3.0,17.0,164080.0,164080,20.0,2.0,3,151011024051.0,7,1,31
15,2,13,0.0,0.0,0.0,164080,0.0,0.0,1,151011024051.0,7,4,99
15,2,9,0.0,0.0,0.0,164080,0.0,0.0,1,151011024051.0,7,4,99
15,1,55,0.0,0.0,143570.0,143570,10.0,2.0,2,151011024052.0,4,1,99
15,1,57,0.0,0.0,184632.0,184632,45.0,2.0,1,151011025011.0,1,1,46
15,2,50,4.0,19.0,0.0,184632,0.0,0.0,1,151011025011.0,1,2,39
15,2,31,0.0,0.0,0.0,184632,0.0,0.0,2,151011025011.0,7,3,99
15,2,27,0.0,0.0,0.0,184632,0.0,0.0,2,151011025011.0,7,3,99
15,2,18,0.0,0.0,0.0,184632,0.0,0.0,2,151011025011.0,7,3,99
15,1,11,0.0,0.0,0.0,184632,0.0,0.0,1,151011025011.0,7,3,99
15,2,71,4.0,23.0,30765.0,30765,28.0,2.0,1,151011025031.0,4,1,99
15,1,28,0.0,0.0,462221.0,462221,40.0,2.0,3,151011025032.0,1,1,99
15,2,42,0.0,0.0,0.0,462221,0.0,0.0,2,151011025032.0,1,2,99
15,2,68,4.0,21.0,0.0,0,0.0,0.0,1,151011026011.0,1,1,26
15,1,68,0.0,0.0,0.0,0,0.0,0.0,2,151011026011.0,1,2,26
