region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
5,1,85,0.0,0.0,0.0,0,0.0,0.0,3
5,1,51,0.0,0.0,500000.0,500000,94.0,0.0,3
5,1,36,0.0,0.0,1100000.0,1100000,45.0,0.0,3
5,2,36,2.0,16.0,300000.0,300000,45.0,0.0,3
5,2,7,0.0,0.0,0.0,0,0.0,0.0,1
5,1,21,0.0,0.0,0.0,0,0.0,0.0,3
5,1,58,0.0,0.0,100000.0,100000,48.0,0.0,2
5,2,55,2.0,23.0,0.0,0,0.0,0.0,2
5,1,35,0.0,0.0,700000.0,700000,84.0,0.0,2
5,2,31,2.0,22.0,0.0,0,0.0,0.0,3
5,2,9,0.0,0.0,0.0,0,0.0,0.0,1
5,2,2,0.0,0.0,0.0,0,0.0,0.0,1
5,2,82,3.0,20.0,0.0,0,0.0,0.0,1
5,2,35,2.0,16.0,0.0,0,20.0,0.0,2
5,2,19,0.0,0.0,0.0,0,0.0,0.0,3
5,1,3,0.0,0.0,0.0,0,0.0,0.0,1
5,1,84,0.0,0.0,0.0,0,0.0,0.0,3
5,2,49,0.0,0.0,0.0,0,0.0,0.0,3
5,1,35,0.0,0.0,1000000.0,1000000,84.0,0.0,3
5,2,32,1.0,30.0,220000.0,220000,32.0,0.0,3
5,1,1,0.0,0.0,0.0,0,0.0,0.0,1
5,1,49,0.0,0.0,1300000.0,1300000,48.0,0.0,3
5,2,48,2.0,21.0,200000.0,200000,12.0,0.0,2
5,2,16,0.0,0.0,0.0,0,0.0,0.0,2
5,1,64,0.0,0.0,1300000.0,1300000,44.0,0.0,3
5,2,64,2.0,30.0,0.0,0,0.0,0.0,3
5,1,33,0.0,0.0,250000.0,250000,44.0,0.0,3
5,1,26,0.0,0.0,1000000.0,1000000,44.0,0.0,3
5,1,76,0.0,0.0,0.0,0,0.0,0.0,2
5,2,76,4.0,23.0,0.0,0,0.0,0.0,2
5,2,72,0.0,0.0,0.0,0,0.0,0.0,2
5,2,89,5.0,17.0,0.0,0,0.0,0.0,1
5,1,73,0.0,0.0,0.0,0,0.0,0.0,1
5,2,70,1.0,30.0,200000.0,200000,30.0,0.0,1
5,1,67,0.0,0.0,240400.0,240400,48.0,0.0,3
5,2,55,4.0,15.0,25000.0,25000,2.0,0.0,2
5,2,8,0.0,0.0,0.0,0,0.0,0.0,1
5,1,27,0.0,0.0,0.0,0,77.0,0.0,2
5,2,38,1.0,28.0,600000.0,600000,45.0,0.0,3
5,1,10,0.0,0.0,0.0,0,0.0,0.0,1
5,1,65,0.0,0.0,0.0,0,0.0,0.0,2
5,2,62,0.0,0.0,0.0,0,0.0,0.0,2
5,1,78,0.0,0.0,0.0,0,0.0,0.0,3
5,2,75,3.0,19.0,0.0,0,0.0,0.0,2
5,2,72,2.0,25.0,220000.0,220000,12.0,0.0,3
5,1,41,0.0,0.0,180000.0,180000,8.0,0.0,3
5,1,75,0.0,0.0,0.0,0,0.0,0.0,1
5,2,67,3.0,22.0,0.0,0,0.0,0.0,1
5,1,24,0.0,0.0,450000.0,450000,45.0,0.0,3
5,2,27,1.0,26.0,0.0,0,0.0,0.0,3
5,2,1,0.0,0.0,0.0,0,0.0,0.0,1
5,2,62,1.0,40.0,40000.0,40000,15.0,0.0,2
5,2,21,0.0,0.0,0.0,0,0.0,0.0,3
5,2,55,2.0,30.0,0.0,0,0.0,0.0,3
5,1,25,0.0,0.0,0.0,0,0.0,0.0,3
5,2,16,0.0,0.0,0.0,0,0.0,0.0,1
5,1,65,0.0,0.0,0.0,0,0.0,0.0,3
5,2,60,4.0,25.0,0.0,0,0.0,0.0,3
5,1,29,0.0,0.0,1000000.0,1000000,45.0,0.0,3
5,1,25,0.0,0.0,500000.0,500000,45.0,0.0,3
5,2,34,0.0,0.0,280000.0,280000,48.0,0.0,3
5,1,73,0.0,0.0,500000.0,500000,45.0,0.0,1
5,2,61,3.0,24.0,0.0,0,0.0,0.0,2
5,2,35,0.0,0.0,0.0,0,0.0,0.0,2
5,1,34,0.0,0.0,700000.0,700000,72.0,0.0,2
5,2,22,0.0,0.0,0.0,0,0.0,0.0,2
5,1,55,0.0,0.0,900000.0,900000,72.0,0.0,3
5,2,49,2.0,21.0,450000.0,450000,44.0,0.0,3
5,1,17,0.0,0.0,0.0,0,0.0,0.0,2
5,2,30,3.0,16.0,0.0,0,0.0,0.0,2
5,1,30,0.0,0.0,400000.0,400000,45.0,0.0,2
5,1,7,0.0,0.0,0.0,0,0.0,0.0,1
5,1,6,0.0,0.0,0.0,0,0.0,0.0,1
5,2,13,0.0,0.0,0.0,0,0.0,0.0,1
5,2,29,0.0,0.0,100000.0,100000,30.0,0.0,2
5,1,46,0.0,0.0,240000.0,240000,45.0,0.0,2
5,2,43,2.0,23.0,240000.0,240000,45.0,0.0,2
5,1,73,0.0,0.0,480000.0,480000,45.0,0.0,1
5,2,61,2.0,19.0,0.0,0,0.0,0.0,1
5,1,36,0.0,0.0,262000.0,262000,48.0,0.0,2
5,2,22,3.0,18.0,0.0,0,0.0,0.0,2
5,1,0,0.0,0.0,0.0,0,0.0,0.0,1
5,1,52,0.0,0.0,450000.0,450000,45.0,0.0,2
5,2,48,2.0,24.0,0.0,0,0.0,0.0,2
5,1,23,0.0,0.0,320000.0,320000,45.0,0.0,2
5,2,22,1.0,20.0,0.0,0,0.0,0.0,2
5,1,4,0.0,0.0,0.0,0,0.0,0.0,1
