region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,folio,ecivil,pco2,nv
2,1,61,0.0,0.0,0.0,0,0.0,0.0,3,21011001011.0,3,1,99
2,2,77,2.0,99.0,0.0,0,0.0,0.0,3,21011001011.0,4,12,99
2,2,46,3.0,19.0,0.0,600000,0.0,0.0,2,21011001021.0,2,1,46
2,1,53,0.0,0.0,600000.0,600000,45.0,2.0,2,21011001021.0,2,2,37
2,1,16,0.0,0.0,0.0,600000,0.0,0.0,2,21011001021.0,7,3,99
2,2,20,1.0,20.0,0.0,600000,0.0,0.0,2,21011001021.0,7,1,20
2,2,0,0.0,0.0,0.0,600000,0.0,0.0,1,21011001021.0,7,4,99
2,2,37,3.0,25.0,400000.0,400000,56.0,2.0,3,21011001031.0,4,1,31
2,2,68,1.0,28.0,0.0,400000,0.0,0.0,2,21011001031.0,7,1,62
2,1,12,0.0,0.0,0.0,400000,0.0,0.0,1,21011001031.0,7,4,99
2,2,10,0.0,0.0,0.0,400000,0.0,0.0,1,21011001031.0,7,4,99
2,2,6,0.0,0.0,0.0,400000,0.0,0.0,1,21011001031.0,7,4,99
2,1,44,0.0,0.0,1600000.0,2200000,48.0,2.0,3,21011001051.0,1,1,44
2,2,24,1.0,24.0,0.0,2200000,0.0,0.0,3,21011001051.0,2,1,24
2,2,20,0.0,0.0,0.0,2200000,0.0,0.0,3,21011001051.0,7,3,99
2,2,44,2.0,20.0,0.0,2200000,0.0,0.0,3,21011001051.0,1,2,44
2,1,25,0.0,0.0,600000.0,2200000,48.0,2.0,3,21011001051.0,2,2,25
2,1,0,0.0,0.0,0.0,2200000,0.0,0.0,1,21011001051.0,7,3,99
2,1,32,0.0,0.0,850000.0,1060000,84.0,2.0,2,21011001061.0,2,1,32
2,2,32,1.0,32.0,210000.0,1060000,45.0,2.0,3,21011001061.0,2,2,32
2,2,0,0.0,0.0,0.0,1060000,0.0,0.0,1,21011001061.0,7,3,99
2,1,46,0.0,0.0,500000.0,500000,45.0,2.0,3,21011001071.0,7,1,99
2,1,44,0.0,0.0,1500000.0,1500000,26.0,2.0,3,21011001091.0,2,1,99
2,2,36,3.0,17.0,0.0,1500000,0.0,0.0,2,21011001091.0,2,2,32
2,1,75,0.0,0.0,0.0,1500000,0.0,0.0,2,21011001091.0,6,12,99
2,2,15,0.0,0.0,0.0,1500000,0.0,0.0,2,21011001091.0,7,5,99
2,2,4,0.0,0.0,0.0,1500000,0.0,0.0,1,21011001091.0,7,5,99
2,1,53,0.0,0.0,900000.0,1203701,45.0,2.0,3,21011001101.0,1,1,32
2,2,58,3.0,28.0,0.0,1203701,0.0,0.0,2,21011001101.0,1,2,37
2,2,27,0.0,0.0,303701.0,1203701,45.0,2.0,3,21011001101.0,7,3,99
2,2,21,0.0,0.0,0.0,1203701,0.0,0.0,3,21011001101.0,7,3,99
2,1,62,0.0,0.0,600000.0,900000,60.0,2.0,3,21011001111.0,1,1,46
2,2,53,2.0,29.0,300000.0,900000,45.0,2.0,2,21011001111.0,1,2,37
2,2,24,0.0,0.0,0.0,900000,0.0,0.0,3,21011001111.0,7,3,99
2,1,16,0.0,0.0,0.0,900000,0.0,0.0,1,21011001111.0,7,3,99
2,1,51,0.0,0.0,800000.0,1300000,44.0,2.0,3,21011002011.0,1,1,49
2,2,48,7.0,18.0,0.0,1300000,0.0,0.0,2,21011002011.0,1,2,36
2,2,26,1.0,24.0,250000.0,1300000,45.0,2.0,3,21011002011.0,7,1,24
2,2,20,1.0,16.0,250000.0,1300000,45.0,2.0,1,21011002011.0,7,1,18
2,2,18,0.0,0.0,0.0,1300000,0.0,0.0,2,21011002011.0,7,3,99
2,1,14,0.0,0.0,0.0,1300000,0.0,0.0,1,21011002011.0,7,3,99
2,2,12,0.0,0.0,0.0,1300000,0.0,0.0,1,21011002011.0,7,3,99
2,1,3,0.0,0.0,0.0,1300000,0.0,0.0,1,21011002011.0,7,4,99
2,1,2,0.0,0.0,0.0,1300000,0.0,0.0,1,21011002011.0,7,4,99
2,1,42,0.0,0.0,1200000.0,1300000,84.0,2.0,3,21011002021.0,1,1,28
2,2,42,2.0,23.0,100000.0,1300000,70.0,2.0,3,21011002021.0,1,2,28
2,1,14,0.0,0.0,0.0,1300000,0.0,0.0,1,21011002021.0,7,3,99
2,2,51,2.0,17.0,380000.0,910000,65.0,2.0,2,21011002031.0,6,1,26
2,1,25,0.0,0.0,530000.0,910000,48.0,2.0,2,21011002031.0,7,4,99
2,2,22,0.0,0.0,0.0,910000,0.0,0.0,3,21011002031.0,7,12,99
