region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,folio,ecivil,pco2,nv
2,1,34,0.0,0.0,460669.0,934715,60.0,2.0,2,21011005041.0,1,1,19
2,2,35,1.0,20.0,232266.0,934715,45.0,2.0,2,21011005041.0,1,2,20
2,1,15,0.0,0.0,0.0,934715,0.0,0.0,2,21011005041.0,7,3,99
2,1,20,0.0,0.0,241780.0,934715,45.0,2.0,2,21011005041.0,7,12,99
2,1,36,0.0,0.0,366334.0,566334,40.0,2.0,3,21011005051.0,1,1,33
2,2,38,2.0,29.0,200000.0,566334,0.0,0.0,2,21011005051.0,1,2,35
2,1,10,0.0,0.0,0.0,566334,0.0,0.0,1,21011005051.0,7,3,99
2,1,3,0.0,0.0,0.0,566334,0.0,0.0,1,21011005051.0,7,3,99
2,1,42,0.0,0.0,639800.0,1254592,90.0,2.0,2,21011005061.0,1,1,29
2,2,43,2.0,16.0,0.0,1254592,0.0,0.0,2,21011005061.0,1,2,30
2,1,25,0.0,0.0,428792.0,1254592,90.0,2.0,2,21011005061.0,7,3,99
2,1,21,0.0,0.0,186000.0,1254592,0.0,0.0,2,21011005061.0,7,12,99
2,2,13,0.0,0.0,0.0,1254592,0.0,0.0,1,21011005061.0,7,3,99
2,1,53,0.0,0.0,874526.0,1393254,72.0,2.0,2,21011005071.0,2,1,46
2,2,45,2.0,25.0,243978.0,1393254,48.0,2.0,2,21011005071.0,2,2,38
2,1,19,0.0,0.0,274750.0,1393254,40.0,2.0,3,21011005071.0,7,5,99
2,1,7,0.0,0.0,0.0,1393254,0.0,0.0,1,21011005071.0,7,3,99
2,2,36,2.0,18.0,72000.0,205712,0.0,0.0,2,21011005081.0,4,1,33
2,2,18,0.0,0.0,133712.0,205712,20.0,2.0,2,21011005081.0,7,4,99
2,2,3,0.0,0.0,0.0,205712,0.0,0.0,1,21011005081.0,7,4,99
2,1,39,0.0,0.0,329700.0,648411,45.0,2.0,2,21011005091.0,1,1,32
2,2,37,3.0,18.0,318711.0,648411,45.0,2.0,2,21011005091.0,1,2,30
2,2,16,0.0,0.0,0.0,648411,0.0,0.0,2,21011005091.0,7,3,99
2,2,7,0.0,0.0,0.0,648411,0.0,0.0,1,21011005091.0,7,3,99
2,1,37,0.0,0.0,12202472.0,12202472,60.0,2.0,2,21011005101.0,1,1,26
2,2,38,1.0,26.0,0.0,12202472,0.0,0.0,2,21011005101.0,1,2,27
2,2,11,0.0,0.0,0.0,12202472,0.0,0.0,1,21011005101.0,7,3,99
2,1,38,0.0,0.0,557743.0,757743,40.0,2.0,2,21011005121.0,1,1,38
2,2,36,3.0,22.0,200000.0,757743,0.0,0.0,2,21011005121.0,1,2,36
2,1,14,0.0,0.0,0.0,757743,0.0,0.0,1,21011005121.0,7,3,99
2,2,2,0.0,0.0,0.0,757743,0.0,0.0,1,21011005121.0,7,3,99
2,1,0,0.0,0.0,0.0,757743,0.0,0.0,1,21011005121.0,7,3,99
2,2,55,4.0,16.0,198735.0,198735,40.0,2.0,2,21011005131.0,7,1,44
2,2,32,0.0,0.0,0.0,198735,0.0,0.0,1,21011005131.0,7,4,99
2,1,11,0.0,0.0,0.0,198735,0.0,0.0,1,21011005131.0,7,4,99
2,1,22,0.0,0.0,275300.0,766828,48.0,2.0,3,21011005151.0,7,1,99
2,1,18,0.0,0.0,204414.0,766828,48.0,2.0,2,21011005151.0,7,12,99
2,2,32,1.0,20.0,287114.0,766828,25.0,2.0,3,21011005151.0,7,12,99
2,1,39,0.0,0.0,549500.0,549500,72.0,2.0,2,21011005161.0,1,1,37
2,2,37,3.0,23.0,0.0,549500,0.0,0.0,3,21011005161.0,1,2,35
2,1,12,0.0,0.0,0.0,549500,0.0,0.0,1,21011005161.0,7,3,99
2,1,7,0.0,0.0,0.0,549500,0.0,0.0,1,21011005161.0,7,3,99
2,1,2,0.0,0.0,0.0,549500,0.0,0.0,1,21011005161.0,7,3,99
2,1,34,0.0,0.0,389046.0,697499,45.0,2.0,2,21011005171.0,1,1,27
2,2,35,2.0,24.0,308453.0,697499,45.0,2.0,2,21011005171.0,1,2,28
2,1,11,0.0,0.0,0.0,697499,0.0,0.0,1,21011005171.0,7,3,99
2,2,7,0.0,0.0,0.0,697499,0.0,0.0,1,21011005171.0,7,3,99
2,1,47,0.0,0.0,1045790.0,1289952,48.0,2.0,2,21011005181.0,1,1,44
2,2,43,3.0,23.0,244162.0,1289952,45.0,2.0,2,21011005181.0,1,2,40
2,2,20,0.0,0.0,0.0,1289952,0.0,0.0,2,21011005181.0,7,3,99
2,2,16,0.0,0.0,0.0,1289952,0.0,0.0,2,21011005181.0,7,3,99
2,2,3,0.0,0.0,0.0,1289952,0.0,0.0,1,21011005181.0,7,3,99
2,1,37,0.0,0.0,805018.0,971425,60.0,2.0,2,21011005201.0,1,1,29
2,2,40,2.0,26.0,166407.0,971425,20.0,2.0,2,21011005201.0,1,2,32
2,2,15,0.0,0.0,0.0,971425,0.0,0.0,2,21011005201.0,7,3,99
2,1,8,0.0,0.0,0.0,971425,0.0,0.0,1,21011005201.0,7,3,99
2,1,33,0.0,0.0,756845.0,1142960,66.0,2.0,2,21011005231.0,1,1,29
2,2,34,3.0,21.0,386115.0,1142960,45.0,2.0,2,21011005231.0,1,2,30
2,1,12,0.0,0.0,0.0,1142960,0.0,0.0,1,21011005231.0,7,3,99
2,2,5,0.0,0.0,0.0,1142960,0.0,0.0,1,21011005231.0,7,3,99
2,2,4,0.0,0.0,0.0,1142960,0.0,0.0,1,21011005231.0,7,3,99
2,1,38,0.0,0.0,734865.0,1345360,52.0,2.0,3,21011005241.0,1,1,36
2,2,36,3.0,19.0,610495.0,1345360,52.0,2.0,2,21011005241.0,1,2,34
2,1,17,0.0,0.0,0.0,1345360,0.0,0.0,2,21011005241.0,7,3,99
2,2,10,0.0,0.0,0.0,1345360,0.0,0.0,1,21011005241.0,7,3,99
2,2,2,0.0,0.0,0.0,1345360,0.0,0.0,1,21011005241.0,7,3,99
2,1,28,0.0,0.0,197911.0,395365,40.0,2.0,2,21011006011.0,1,1,19
2,1,36,0.0,0.0,197454.0,395365,40.0,2.0,2,21011006011.0,1,1,27
2,1,10,0.0,0.0,0.0,395365,0.0,0.0,1,21011006011.0,7,3,99
2,1,4,0.0,0.0,0.0,395365,0.0,0.0,1,21011006011.0,7,3,99
2,2,26,2.0,16.0,0.0,395365,0.0,0.0,2,21011006011.0,1,2,17
2,2,33,2.0,24.0,0.0,395365,0.0,0.0,2,21011006011.0,1,2,24
2,2,9,0.0,0.0,0.0,395365,0.0,0.0,1,21011006011.0,7,3,99
2,1,31,0.0,0.0,315963.0,837530,45.0,2.0,2,21011006021.0,2,1,14
2,2,22,1.0,19.0,0.0,837530,0.0,0.0,2,21011006021.0,2,2,11
2,1,3,0.0,0.0,0.0,837530,0.0,0.0,1,21011006021.0,7,3,99
2,2,47,3.0,19.0,167598.0,837530,45.0,2.0,1,21011006021.0,2,2,36
2,1,51,0.0,0.0,197820.0,837530,45.0,2.0,1,21011006021.0,2,1,34
2,1,17,0.0,0.0,156149.0,837530,45.0,2.0,2,21011006021.0,7,4,99
2,2,11,0.0,0.0,0.0,837530,0.0,0.0,1,21011006021.0,7,5,99
2,2,39,2.0,21.0,164850.0,364850,45.0,2.0,2,21011006031.0,2,1,30
2,1,55,0.0,0.0,200000.0,364850,0.0,0.0,3,21011006031.0,2,2,99
2,2,18,0.0,0.0,0.0,364850,0.0,0.0,2,21011006031.0,7,4,99
2,1,9,0.0,0.0,0.0,364850,0.0,0.0,1,21011006031.0,7,4,99
2,1,45,0.0,0.0,410200.0,410200,30.0,2.0,2,21011006051.0,2,1,43
2,2,40,3.0,18.0,0.0,410200,0.0,0.0,2,21011006051.0,2,2,99
2,2,17,1.0,15.0,0.0,410200,0.0,0.0,1,21011006051.0,7,1,15
2,2,2,0.0,0.0,0.0,410200,0.0,0.0,1,21011006051.0,7,4,99
2,1,38,0.0,0.0,549500.0,549500,45.0,2.0,3,21011006061.0,1,1,35
2,2,37,2.0,17.0,0.0,549500,0.0,0.0,2,21011006061.0,1,2,34
2,1,19,0.0,0.0,0.0,549500,0.0,0.0,3,21011006061.0,7,5,99
2,1,3,0.0,0.0,0.0,549500,0.0,0.0,1,21011006061.0,7,3,99
2,1,50,0.0,0.0,1101748.0,1707113,999.0,2.0,2,21011006081.0,2,1,99
2,2,44,0.0,0.0,275665.0,1707113,45.0,2.0,2,21011006081.0,2,2,99
2,1,42,0.0,0.0,329700.0,1707113,999.0,2.0,2,21011006081.0,7,12,99
2,1,31,0.0,0.0,831577.0,2062177,40.0,2.0,3,21011006091.0,1,1,26
2,2,28,2.0,22.0,1230600.0,2062177,12.0,1.0,3,21011006091.0,1,2,23
2,1,8,0.0,0.0,0.0,2062177,0.0,0.0,1,21011006091.0,7,3,99
2,1,5,0.0,0.0,0.0,2062177,0.0,0.0,1,21011006091.0,7,3,99
2,1,45,0.0,0.0,1133198.0,1133198,45.0,2.0,2,21011006101.0,1,1,40
2,2,42,2.0,21.0,0.0,1133198,0.0,0.0,3,21011006101.0,1,2,28
2,2,21,1.0,15.0,0.0,1133198,0.0,0.0,3,21011006101.0,7,1,16
2,1,14,0.0,0.0,0.0,1133198,0.0,0.0,2,21011006101.0,7,3,99
2,2,5,0.0,0.0,0.0,1133198,0.0,0.0,1,21011006101.0,7,4,99
2,1,26,0.0,0.0,769300.0,956130,84.0,2.0,2,21011007011.0,2,1,25
2,2,29,3.0,17.0,186830.0,956130,45.0,2.0,1,21011007011.0,2,2,28
2,2,11,0.0,0.0,0.0,956130,0.0,0.0,1,21011007011.0,7,5,99
2,1,6,0.0,0.0,0.0,956130,0.0,0.0,1,21011007011.0,7,3,99
2,2,1,0.0,0.0,0.0,956130,0.0,0.0,1,21011007011.0,7,3,99
2,1,29,0.0,0.0,1987358.0,1987358,60.0,2.0,2,21011007031.0,1,1,99
2,2,30,1.0,20.0,0.0,1987358,0.0,0.0,2,21011007031.0,1,2,99
2,1,28,0.0,0.0,659400.0,967120,45.0,2.0,3,21011007041.0,2,1,99
2,2,26,0.0,0.0,307720.0,967120,45.0,2.0,2,21011007041.0,2,2,99
2,2,33,2.0,21.0,244528.0,244528,45.0,2.0,2,21011007061.0,7,1,32
2,2,10,0.0,0.0,0.0,244528,0.0,0.0,1,21011007061.0,7,4,99
2,1,1,0.0,0.0,0.0,244528,0.0,0.0,1,21011007061.0,7,4,99
2,2,61,2.0,17.0,0.0,1541348,0.0,0.0,1,21011007081.0,4,1,99
2,1,32,0.0,0.0,991848.0,1541348,45.0,2.0,2,21011007081.0,7,12,99
2,1,28,0.0,0.0,549500.0,1541348,45.0,2.0,2,21011007081.0,7,12,99
2,1,51,0.0,0.0,219800.0,219800,48.0,2.0,2,21011007091.0,2,1,37
2,2,46,1.0,32.0,0.0,219800,0.0,0.0,2,21011007091.0,2,2,32
2,1,14,0.0,0.0,0.0,219800,0.0,0.0,1,21011007091.0,7,3,99
2,1,42,0.0,0.0,1131970.0,1131970,84.0,2.0,2,21011007111.0,1,1,40
2,2,39,3.0,19.0,0.0,1131970,0.0,0.0,1,21011007111.0,1,2,30
2,2,21,1.0,18.0,0.0,1131970,0.0,0.0,3,21011007111.0,7,1,19
2,2,12,0.0,0.0,0.0,1131970,0.0,0.0,1,21011007111.0,7,3,99
2,2,9,0.0,0.0,0.0,1131970,0.0,0.0,1,21011007111.0,7,3,99
2,1,2,0.0,0.0,0.0,1131970,0.0,0.0,1,21011007111.0,7,4,99
2,1,39,0.0,0.0,717850.0,2051000,70.0,2.0,2,21011007121.0,2,1,31
2,2,38,3.0,18.0,717850.0,2051000,70.0,2.0,2,21011007121.0,2,2,22
2,1,22,0.0,0.0,615300.0,2051000,70.0,2.0,1,21011007121.0,7,1,14
2,2,19,2.0,18.0,0.0,2051000,0.0,0.0,2,21011007121.0,7,1,11
2,1,16,0.0,0.0,0.0,2051000,0.0,0.0,2,21011007121.0,7,5,99
2,1,8,0.0,0.0,0.0,2051000,0.0,0.0,1,21011007121.0,7,4,99
2,2,1,0.0,0.0,0.0,2051000,0.0,0.0,1,21011007121.0,7,12,99
2,2,0,0.0,0.0,0.0,2051000,0.0,0.0,1,21011007121.0,7,12,99
2,2,37,4.0,17.0,604450.0,693744,48.0,2.0,2,21011007171.0,7,1,23
2,2,18,0.0,0.0,89294.0,693744,40.0,2.0,2,21011007171.0,7,4,99
2,2,6,0.0,0.0,0.0,693744,0.0,0.0,1,21011007171.0,7,4,99
2,1,7,0.0,0.0,0.0,693744,0.0,0.0,1,21011007171.0,7,4,99
2,1,14,0.0,0.0,0.0,693744,0.0,0.0,1,21011007171.0,7,4,99
2,1,53,0.0,0.0,1128050.0,1328068,72.0,2.0,2,21011008021.0,1,1,53
2,2,50,3.0,26.0,0.0,1328068,0.0,0.0,2,21011008021.0,1,2,50
2,2,24,2.0,17.0,0.0,1328068,0.0,0.0,2,21011008021.0,2,2,24
2,1,24,0.0,0.0,200018.0,1328068,45.0,2.0,2,21011008021.0,2,1,24
2,1,21,0.0,0.0,0.0,1328068,0.0,0.0,2,21011008021.0,7,3,99
2,1,11,0.0,0.0,0.0,1328068,0.0,0.0,1,21011008021.0,7,3,99
2,1,6,0.0,0.0,0.0,1328068,0.0,0.0,1,21011008021.0,7,3,99
2,1,0,0.0,0.0,0.0,1328068,0.0,0.0,1,21011008021.0,7,3,99
2,1,34,0.0,0.0,637420.0,637420,12.0,2.0,3,21011008031.0,1,1,27
2,2,35,3.0,21.0,0.0,637420,0.0,0.0,2,21011008031.0,1,2,28
2,1,15,0.0,0.0,0.0,637420,0.0,0.0,2,21011008031.0,7,3,99
2,2,7,0.0,0.0,0.0,637420,0.0,0.0,1,21011008031.0,7,3,99
2,1,35,0.0,0.0,947888.0,1365508,40.0,2.0,3,21011008041.0,1,1,33
2,2,28,2.0,16.0,417620.0,1365508,40.0,2.0,2,21011008041.0,1,2,26
2,1,14,0.0,0.0,0.0,1365508,0.0,0.0,1,21011008041.0,7,4,99
2,2,13,0.0,0.0,0.0,1365508,0.0,0.0,1,21011008041.0,7,5,99
2,2,2,0.0,0.0,0.0,1365508,0.0,0.0,1,21011008041.0,7,3,99
2,1,34,0.0,0.0,1474492.0,1474492,84.0,1.0,3,21011008061.0,7,1,99
2,1,39,0.0,0.0,637420.0,1208900,72.0,2.0,2,21011008071.0,2,1,33
2,2,38,3.0,22.0,571480.0,1208900,48.0,2.0,3,21011008071.0,2,2,32
2,1,18,0.0,0.0,0.0,1208900,0.0,0.0,2,21011008071.0,7,4,99
2,2,16,0.0,0.0,0.0,1208900,0.0,0.0,2,21011008071.0,7,5,99
2,1,9,0.0,0.0,0.0,1208900,0.0,0.0,1,21011008071.0,7,3,99
2,1,6,0.0,0.0,0.0,1208900,0.0,0.0,1,21011008071.0,7,3,99
2,2,32,2.0,18.0,50000.0,50000,0.0,0.0,2,21011008081.0,4,1,29
2,2,14,0.0,0.0,0.0,50000,0.0,0.0,1,21011008081.0,7,4,99
2,1,3,0.0,0.0,0.0,50000,0.0,0.0,1,21011008081.0,7,4,99
2,2,69,4.0,26.0,0.0,164850,0.0,0.0,3,21011008101.0,6,1,67
2,2,32,2.0,23.0,164850.0,164850,44.0,2.0,3,21011008101.0,4,1,30
2,2,9,0.0,0.0,0.0,164850,0.0,0.0,1,21011008101.0,7,4,99
2,2,2,0.0,0.0,0.0,164850,0.0,0.0,1,21011008101.0,7,4,99
2,2,62,3.0,28.0,0.0,1728178,0.0,0.0,1,21011009031.0,6,1,99
2,1,54,0.0,0.0,890190.0,1728178,45.0,2.0,3,21011009031.0,7,12,99
2,1,52,0.0,0.0,837988.0,1728178,45.0,2.0,3,21011009031.0,7,12,99
2,1,51,0.0,0.0,384650.0,384650,45.0,2.0,2,21011010011.0,1,1,33
2,2,49,3.0,19.0,0.0,384650,0.0,0.0,1,21011010011.0,1,2,31
2,1,18,0.0,0.0,0.0,384650,0.0,0.0,3,21011010011.0,7,3,99
2,2,30,2.0,19.0,0.0,133315,0.0,0.0,2,21011010012.0,1,1,30
2,1,27,0.0,0.0,133315.0,133315,1.0,2.0,1,21011010012.0,1,2,27
2,1,11,0.0,0.0,0.0,133315,0.0,0.0,1,21011010012.0,7,3,99
2,1,0,0.0,0.0,0.0,133315,0.0,0.0,1,21011010012.0,7,3,99
2,2,26,1.0,21.0,274750.0,588845,45.0,2.0,2,21011010013.0,2,1,21
2,1,30,0.0,0.0,314095.0,588845,24.0,2.0,1,21011010013.0,2,2,25
2,1,5,0.0,0.0,0.0,588845,0.0,0.0,1,21011010013.0,7,3,99
2,1,58,0.0,0.0,934150.0,1131970,45.0,2.0,2,21011010021.0,1,1,55
2,2,58,2.0,19.0,0.0,1131970,0.0,0.0,2,21011010021.0,1,2,99
2,2,21,1.0,19.0,197820.0,1131970,45.0,2.0,3,21011010021.0,7,1,18
2,2,3,0.0,0.0,0.0,1131970,0.0,0.0,1,21011010021.0,7,4,99
2,2,85,2.0,25.0,0.0,0,0.0,0.0,1,21011010031.0,6,1,99
2,1,35,0.0,0.0,559575.0,559575,45.0,2.0,3,21011010041.0,7,1,99
2,1,65,0.0,0.0,0.0,1655380,0.0,0.0,3,21011010061.0,1,1,53
2,2,72,8.0,21.0,0.0,1655380,0.0,0.0,3,21011010061.0,1,2,99
2,2,37,4.0,16.0,506384.0,1655380,45.0,2.0,3,21011010061.0,4,1,25
2,2,38,1.0,21.0,793258.0,1655380,45.0,2.0,3,21011010061.0,7,1,26
2,1,35,0.0,0.0,355738.0,1655380,45.0,2.0,3,21011010061.0,7,1,23
2,1,17,0.0,0.0,0.0,1655380,0.0,0.0,2,21011010061.0,7,4,99
2,1,20,0.0,0.0,0.0,1655380,0.0,0.0,3,21011010061.0,7,4,99
2,2,17,0.0,0.0,0.0,1655380,0.0,0.0,2,21011010061.0,7,4,99
2,1,14,0.0,0.0,0.0,1655380,0.0,0.0,2,21011010061.0,7,4,99
2,2,12,0.0,0.0,0.0,1655380,0.0,0.0,1,21011010061.0,7,4,99
2,1,64,0.0,0.0,4922400.0,4922400,60.0,2.0,2,21011011031.0,1,1,50
2,2,66,5.0,20.0,0.0,4922400,0.0,0.0,2,21011011031.0,1,2,52
2,2,14,0.0,0.0,0.0,4922400,0.0,0.0,1,21011011031.0,7,3,99
2,1,60,0.0,0.0,0.0,301310,0.0,0.0,2,21011011071.0,1,1,47
2,2,57,3.0,24.0,301310.0,301310,45.0,2.0,2,21011011071.0,1,2,99
2,2,30,2.0,16.0,0.0,301310,0.0,0.0,3,21011011071.0,7,1,17
2,2,13,0.0,0.0,0.0,301310,0.0,0.0,1,21011011071.0,7,4,99
2,2,53,5.0,21.0,2092020.0,2289840,60.0,2.0,2,21011011081.0,7,1,33
2,2,15,0.0,0.0,0.0,2289840,0.0,0.0,2,21011011081.0,7,4,99
2,2,20,0.0,0.0,197820.0,2289840,20.0,2.0,3,21011011081.0,7,4,99
