region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,folio,ecivil,pco2,nv
8,1,47,0.0,0.0,500000.0,800000,9.0,2.0,3,81011001011.0,1,1,29
8,2,44,1.0,25.0,0.0,800000,0.0,0.0,2,81011001011.0,1,2,26
8,1,78,0.0,0.0,300000.0,800000,9.0,2.0,2,81011001011.0,1,1,60
8,2,73,3.0,99.0,0.0,800000,0.0,0.0,2,81011001011.0,1,2,55
8,2,18,0.0,0.0,0.0,800000,0.0,0.0,3,81011001011.0,7,3,99
8,1,35,0.0,0.0,500000.0,1500000,30.0,2.0,3,81011001041.0,1,1,18
8,2,37,1.0,18.0,1000000.0,1500000,30.0,2.0,3,81011001041.0,1,2,20
8,1,17,0.0,0.0,0.0,1500000,0.0,0.0,2,81011001041.0,7,3,99
8,1,31,0.0,0.0,1500000.0,2200000,45.0,2.0,3,81011002011.0,1,1,21
8,2,33,2.0,99.0,700000.0,2200000,45.0,2.0,3,81011002011.0,1,2,23
8,1,9,0.0,0.0,0.0,2200000,0.0,0.0,1,81011002011.0,7,3,99
8,1,10,0.0,0.0,0.0,2200000,0.0,0.0,1,81011002011.0,7,3,99
8,1,60,0.0,0.0,1500000.0,1778000,45.0,2.0,3,81011002071.0,1,1,99
8,2,60,2.0,17.0,278000.0,1778000,54.0,2.0,3,81011002071.0,1,2,99
8,1,76,0.0,0.0,0.0,0,0.0,0.0,3,81011002111.0,6,1,99
8,1,25,0.0,0.0,0.0,0,0.0,0.0,3,81011002121.0,7,1,99
8,1,50,0.0,0.0,462648.0,712648,45.0,2.0,2,81011002141.0,1,1,34
8,2,46,1.0,30.0,250000.0,712648,45.0,2.0,3,81011002141.0,1,2,30
8,1,16,0.0,0.0,0.0,712648,0.0,0.0,2,81011002141.0,7,3,99
8,2,24,99.0,0.0,0.0,0,0.0,0.0,3,81011002151.0,7,1,99
8,1,19,0.0,0.0,0.0,0,0.0,0.0,3,81011002151.0,7,12,99
8,1,68,0.0,0.0,0.0,0,0.0,0.0,3,81011002171.0,1,1,99
