region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,folio,ecivil,pco2,nv
8,1,23,0.0,0.0,0.0,0,0.0,0.0,3,81011003191.0,7,13,99
8,2,59,4.0,30.0,336294.0,512134,40.0,2.0,3,81011003231.0,4,1,58
8,2,29,0.0,0.0,0.0,512134,0.0,0.0,1,81011003231.0,7,4,99
8,1,18,0.0,0.0,0.0,512134,0.0,0.0,2,81011003231.0,7,4,99
8,2,26,1.0,25.0,175840.0,512134,48.0,2.0,3,81011003231.0,7,1,25
8,1,1,0.0,0.0,0.0,512134,0.0,0.0,1,81011003231.0,7,4,99
8,2,41,2.0,21.0,131880.0,131880,30.0,1.0,2,81011004011.0,7,1,28
8,2,19,0.0,0.0,0.0,131880,0.0,0.0,3,81011004011.0,7,4,99
8,1,13,0.0,0.0,0.0,131880,0.0,0.0,1,81011004011.0,7,4,99
8,1,24,0.0,0.0,230790.0,230790,60.0,2.0,2,81011004021.0,2,1,23
8,2,20,1.0,19.0,0.0,230790,0.0,0.0,2,81011004021.0,2,2,19
8,1,1,0.0,0.0,0.0,230790,0.0,0.0,1,81011004021.0,7,3,99
8,2,45,3.0,26.0,529336.0,960046,50.0,2.0,2,81011004061.0,1,1,31
8,1,45,0.0,0.0,430710.0,960046,50.0,2.0,2,81011004061.0,1,2,31
8,2,19,0.0,0.0,0.0,960046,0.0,0.0,3,81011004061.0,7,3,99
8,2,17,0.0,0.0,0.0,960046,0.0,0.0,2,81011004061.0,7,3,99
8,1,14,0.0,0.0,0.0,960046,0.0,0.0,2,81011004061.0,7,3,99
8,2,47,3.0,29.0,17091.0,17091,0.0,0.0,1,81011004081.0,1,1,37
8,1,52,0.0,0.0,0.0,17091,0.0,0.0,2,81011004081.0,1,2,42
8,1,19,0.0,0.0,0.0,17091,0.0,0.0,3,81011004081.0,7,3,99
8,1,16,0.0,0.0,0.0,17091,0.0,0.0,2,81011004081.0,7,3,99
8,2,10,0.0,0.0,0.0,17091,0.0,0.0,1,81011004081.0,7,3,99
8,1,76,0.0,0.0,0.0,462665,0.0,0.0,1,81011004101.0,2,1,72
8,1,35,0.0,0.0,203315.0,462665,45.0,2.0,2,81011004101.0,1,1,31
8,1,9,0.0,0.0,0.0,462665,0.0,0.0,1,81011004101.0,7,3,99
8,2,65,5.0,18.0,61530.0,462665,45.0,2.0,1,81011004101.0,2,2,61
8,2,38,3.0,22.0,197820.0,462665,45.0,2.0,2,81011004101.0,1,2,34
8,2,16,0.0,0.0,0.0,462665,0.0,0.0,2,81011004101.0,7,3,99
8,2,4,0.0,0.0,0.0,462665,0.0,0.0,1,81011004101.0,7,3,99
8,2,80,5.0,22.0,0.0,247275,0.0,0.0,1,81011004111.0,6,1,26
8,2,54,2.0,20.0,43960.0,247275,9.0,2.0,2,81011004111.0,4,4,99
8,2,23,0.0,0.0,0.0,247275,0.0,0.0,1,81011004111.0,7,12,99
8,1,46,0.0,0.0,0.0,247275,0.0,0.0,2,81011004111.0,7,12,99
8,1,44,0.0,0.0,203315.0,247275,45.0,2.0,1,81011004111.0,7,12,99
8,1,68,0.0,0.0,0.0,197820,0.0,0.0,1,81011004121.0,1,1,26
8,2,70,1.0,25.0,0.0,197820,0.0,0.0,1,81011004121.0,1,2,28
8,1,69,0.0,0.0,0.0,197820,0.0,0.0,1,81011004121.0,7,12,99
8,2,42,0.0,0.0,197820.0,197820,45.0,2.0,2,81011004121.0,7,3,99
8,2,78,0.0,0.0,0.0,0,0.0,0.0,1,81011004131.0,6,1,99
8,2,48,3.0,19.0,35168.0,35168,10.0,2.0,1,81011004132.0,4,1,99
8,1,14,0.0,0.0,0.0,35168,0.0,0.0,1,81011004132.0,7,12,99
8,2,12,0.0,0.0,0.0,35168,0.0,0.0,1,81011004132.0,7,12,99
8,1,6,0.0,0.0,0.0,35168,0.0,0.0,1,81011004132.0,7,12,99
8,1,76,0.0,0.0,0.0,549500,0.0,0.0,2,81011004141.0,1,1,67
8,2,63,4.0,18.0,0.0,549500,0.0,0.0,2,81011004141.0,1,2,57
8,2,39,3.0,22.0,0.0,549500,0.0,0.0,2,81011004141.0,2,2,33
8,1,41,0.0,0.0,274750.0,549500,45.0,2.0,2,81011004141.0,2,1,32
8,2,16,0.0,0.0,0.0,549500,0.0,0.0,2,81011004141.0,7,5,99
8,2,10,0.0,0.0,0.0,549500,0.0,0.0,1,81011004141.0,7,3,99
8,2,6,0.0,0.0,0.0,549500,0.0,0.0,1,81011004141.0,7,3,99
8,2,30,1.0,21.0,274750.0,549500,45.0,2.0,1,81011004141.0,7,1,21
8,2,9,0.0,0.0,0.0,549500,0.0,0.0,1,81011004141.0,7,4,99
8,2,44,2.0,23.0,430710.0,980210,50.0,2.0,2,81011004161.0,1,1,27
8,1,46,0.0,0.0,549500.0,980210,45.0,2.0,2,81011004161.0,1,2,29
8,2,17,0.0,0.0,0.0,980210,0.0,0.0,2,81011004161.0,7,3,99
8,1,21,0.0,0.0,197820.0,197820,45.0,2.0,2,81011004162.0,2,1,21
8,2,17,1.0,16.0,0.0,197820,0.0,0.0,2,81011004162.0,2,2,17
8,2,0,0.0,0.0,0.0,197820,0.0,0.0,1,81011004162.0,7,3,99
8,2,49,3.0,16.0,0.0,703360,0.0,0.0,1,81011004171.0,1,1,47
8,1,38,0.0,0.0,197820.0,703360,45.0,2.0,2,81011004171.0,7,3,99
8,1,23,0.0,0.0,32970.0,703360,45.0,2.0,2,81011004171.0,2,1,21
8,2,24,1.0,22.0,197820.0,703360,45.0,2.0,3,81011004171.0,2,2,22
8,2,2,0.0,0.0,0.0,703360,0.0,0.0,1,81011004171.0,7,3,99
8,1,44,0.0,0.0,274750.0,703360,45.0,2.0,2,81011004171.0,1,2,42
8,2,71,3.0,20.0,0.0,0,0.0,0.0,1,81011004181.0,6,1,99
8,1,36,0.0,0.0,197820.0,197820,45.0,2.0,1,81011004182.0,1,1,99
8,2,36,0.0,0.0,0.0,197820,0.0,0.0,2,81011004182.0,1,2,99
8,1,77,0.0,0.0,0.0,455564,0.0,0.0,1,81011004201.0,1,1,36
8,2,77,5.0,18.0,0.0,455564,0.0,0.0,1,81011004201.0,1,2,36
8,2,52,0.0,0.0,213784.0,455564,45.0,2.0,2,81011004201.0,1,3,99
8,1,41,0.0,0.0,241780.0,455564,45.0,2.0,2,81011004201.0,7,3,99
8,2,56,3.0,16.0,0.0,294305,0.0,0.0,1,81011004211.0,1,1,27
8,1,29,0.0,0.0,80000.0,294305,0.0,0.0,2,81011004211.0,7,3,99
8,1,55,0.0,0.0,214305.0,294305,50.0,2.0,2,81011004211.0,1,2,26
8,2,69,4.0,22.0,0.0,294305,0.0,0.0,1,81011004211.0,4,12,99
8,1,83,0.0,0.0,0.0,202400,0.0,0.0,1,81011004221.0,6,1,35
8,2,35,0.0,0.0,0.0,202400,0.0,0.0,2,81011004221.0,7,4,99
8,2,42,0.0,0.0,0.0,202400,0.0,0.0,1,81011004221.0,7,4,99
8,1,48,0.0,0.0,114480.0,202400,30.0,2.0,1,81011004221.0,4,4,99
8,1,37,0.0,0.0,87920.0,202400,40.0,2.0,2,81011004221.0,7,12,99
8,1,42,0.0,0.0,103306.0,180236,20.0,2.0,2,81011004241.0,1,1,99
8,2,42,0.0,0.0,76930.0,180236,20.0,2.0,2,81011004241.0,1,2,99
8,1,57,0.0,0.0,197820.0,197820,45.0,2.0,2,81011004251.0,1,1,99
8,2,42,0.0,0.0,0.0,197820,0.0,0.0,2,81011004251.0,1,2,99
8,1,50,0.0,0.0,175840.0,175840,45.0,2.0,2,81011004261.0,1,1,99
8,2,59,2.0,29.0,0.0,175840,0.0,0.0,1,81011004261.0,1,2,99
8,2,33,2.0,20.0,109900.0,307720,45.0,2.0,2,81011004271.0,1,1,24
8,1,34,0.0,0.0,197820.0,307720,45.0,2.0,2,81011004271.0,1,2,25
8,2,12,0.0,0.0,0.0,307720,0.0,0.0,1,81011004271.0,7,3,99
8,1,9,0.0,0.0,0.0,307720,0.0,0.0,1,81011004271.0,7,3,99
8,2,45,3.0,25.0,0.0,307650,0.0,0.0,1,81011004291.0,1,1,34
8,1,45,0.0,0.0,307650.0,307650,10.0,2.0,1,81011004291.0,1,2,34
8,1,20,0.0,0.0,0.0,307650,0.0,0.0,3,81011004291.0,7,3,99
8,2,16,0.0,0.0,0.0,307650,0.0,0.0,2,81011004291.0,7,3,99
8,2,11,0.0,0.0,0.0,307650,0.0,0.0,1,81011004291.0,7,3,99
8,1,25,0.0,0.0,0.0,0,0.0,0.0,3,81011005011.0,7,1,99
8,1,23,0.0,0.0,0.0,0,0.0,0.0,3,81011005011.0,7,12,99
8,2,19,0.0,0.0,0.0,0,0.0,0.0,3,81011005011.0,7,12,99
8,2,73,2.0,20.0,0.0,0,0.0,0.0,1,81011005021.0,6,1,99
8,1,68,0.0,0.0,0.0,461212,0.0,0.0,1,81011005031.0,1,1,48
8,1,31,0.0,0.0,230606.0,461212,45.0,2.0,2,81011005031.0,7,3,99
8,1,25,0.0,0.0,230606.0,461212,45.0,2.0,2,81011005031.0,7,3,99
8,1,20,0.0,0.0,0.0,461212,0.0,0.0,2,81011005031.0,7,3,99
8,2,70,4.0,20.0,0.0,461212,0.0,0.0,1,81011005031.0,1,2,50
8,1,76,0.0,0.0,0.0,0,0.0,0.0,1,81011005041.0,6,1,99
8,1,69,0.0,0.0,0.0,0,0.0,0.0,1,81011005051.0,6,1,99
8,1,44,0.0,0.0,664437.0,921787,40.0,2.0,2,81011005052.0,2,1,99
8,2,37,1.0,17.0,257350.0,921787,40.0,2.0,2,81011005052.0,2,2,99
8,2,58,3.0,23.0,201117.0,201117,40.0,2.0,2,81011005061.0,4,1,36
8,1,22,0.0,0.0,0.0,201117,0.0,0.0,3,81011005061.0,7,4,99
8,1,45,0.0,0.0,242695.0,242695,33.0,2.0,2,81011005071.0,2,1,42
8,2,34,3.0,19.0,0.0,242695,0.0,0.0,2,81011005071.0,2,2,31
8,2,15,0.0,0.0,0.0,242695,0.0,0.0,2,81011005071.0,7,13,99
8,1,11,0.0,0.0,0.0,242695,0.0,0.0,1,81011005071.0,7,3,99
8,1,3,0.0,0.0,0.0,242695,0.0,0.0,1,81011005071.0,7,3,99
8,2,38,3.0,17.0,201850.0,201850,40.0,2.0,2,81011005091.0,5,1,20
8,1,10,0.0,0.0,0.0,201850,0.0,0.0,1,81011005091.0,7,4,99
8,1,18,0.0,0.0,0.0,201850,0.0,0.0,2,81011005091.0,7,4,99
8,1,76,0.0,0.0,0.0,0,0.0,0.0,1,81011005101.0,1,1,99
8,2,69,4.0,22.0,0.0,0,0.0,0.0,1,81011005101.0,1,2,99
8,2,67,4.0,21.0,10255.0,420455,0.0,0.0,1,81011005111.0,5,1,24
8,2,43,1.0,18.0,410200.0,420455,40.0,2.0,2,81011005111.0,4,4,99
8,1,74,0.0,0.0,0.0,0,0.0,0.0,1,81011006011.0,1,1,99
8,2,84,4.0,30.0,0.0,0,0.0,0.0,1,81011006011.0,1,2,99
8,1,55,0.0,0.0,451964.0,451964,48.0,2.0,2,81011006041.0,1,1,37
8,2,54,4.0,20.0,0.0,451964,0.0,0.0,2,81011006041.0,1,2,36
8,1,18,0.0,0.0,0.0,451964,0.0,0.0,2,81011006041.0,7,3,99
8,2,38,1.0,34.0,201850.0,201850,45.0,2.0,2,81011006051.0,7,1,33
8,1,5,0.0,0.0,0.0,201850,0.0,0.0,1,81011006051.0,7,4,99
8,1,57,0.0,0.0,435937.0,435937,45.0,2.0,1,81011006052.0,1,1,99
8,2,61,4.0,23.0,0.0,435937,0.0,0.0,1,81011006052.0,1,2,99
8,1,27,0.0,0.0,239582.0,294532,45.0,2.0,2,81011006053.0,2,1,26
8,2,19,2.0,17.0,54950.0,294532,12.0,2.0,1,81011006053.0,2,2,18
8,1,1,0.0,0.0,0.0,294532,0.0,0.0,1,81011006053.0,7,3,99
8,2,25,0.0,0.0,200018.0,200018,45.0,2.0,2,81011006061.0,7,1,99
8,1,45,0.0,0.0,216503.0,428610,45.0,2.0,1,81011006111.0,1,1,41
8,2,46,2.0,24.0,0.0,428610,0.0,0.0,1,81011006111.0,1,2,30
8,1,22,0.0,0.0,212107.0,428610,45.0,2.0,2,81011006111.0,7,1,18
8,1,16,0.0,0.0,0.0,428610,0.0,0.0,1,81011006111.0,7,3,99
8,1,4,0.0,0.0,0.0,428610,0.0,0.0,1,81011006111.0,7,4,99
8,2,20,0.0,0.0,0.0,0,0.0,0.0,3,81011006121.0,7,1,99
8,1,23,0.0,0.0,0.0,0,0.0,0.0,3,81011006121.0,7,12,99
8,1,20,0.0,0.0,0.0,0,0.0,0.0,3,81011006121.0,7,13,99
8,2,41,2.0,19.0,246120.0,246120,35.0,2.0,2,81011007011.0,4,1,21
8,2,20,0.0,0.0,0.0,246120,0.0,0.0,2,81011007011.0,7,4,99
8,1,53,0.0,0.0,241780.0,626430,45.0,2.0,1,81011007021.0,1,1,33
8,2,50,3.0,25.0,0.0,626430,0.0,0.0,1,81011007021.0,1,2,30
8,2,25,0.0,0.0,192325.0,626430,45.0,2.0,2,81011007021.0,7,3,99
8,1,22,0.0,0.0,192325.0,626430,45.0,2.0,3,81011007021.0,7,3,99
8,2,20,0.0,0.0,0.0,626430,0.0,0.0,3,81011007021.0,7,3,99
8,1,78,0.0,0.0,0.0,0,0.0,0.0,2,81011007031.0,1,1,56
8,1,26,0.0,0.0,0.0,0,0.0,0.0,3,81011007031.0,7,3,99
8,2,40,4.0,14.0,0.0,0,0.0,0.0,1,81011007031.0,1,2,18
8,2,22,0.0,0.0,0.0,0,0.0,0.0,3,81011007031.0,7,3,99
8,1,33,0.0,0.0,369997.0,369997,72.0,2.0,2,81011007041.0,2,1,26
8,2,25,1.0,18.0,0.0,369997,0.0,0.0,2,81011007041.0,2,2,18
8,2,7,0.0,0.0,0.0,369997,0.0,0.0,1,81011007041.0,7,3,99
8,2,69,2.0,31.0,0.0,0,0.0,0.0,2,81011007051.0,1,1,99
8,1,71,0.0,0.0,0.0,0,0.0,0.0,1,81011007051.0,1,2,99
8,1,43,0.0,0.0,274750.0,274750,45.0,2.0,2,81011007061.0,1,1,28
8,2,42,2.0,21.0,0.0,274750,0.0,0.0,2,81011007061.0,1,2,27
8,1,18,0.0,0.0,0.0,274750,0.0,0.0,2,81011007061.0,7,3,99
8,1,15,0.0,0.0,0.0,274750,0.0,0.0,2,81011007061.0,7,3,99
8,1,66,0.0,0.0,0.0,0,0.0,0.0,2,81011007071.0,1,1,28
8,2,38,0.0,0.0,0.0,0,0.0,0.0,2,81011007071.0,7,3,99
8,2,71,4.0,22.0,0.0,0,0.0,0.0,2,81011007071.0,1,2,33
8,2,26,0.0,0.0,685960.0,1164025,64.0,2.0,3,81011007081.0,2,1,99
8,1,26,0.0,0.0,478065.0,1164025,45.0,2.0,3,81011007081.0,2,2,99
8,1,69,0.0,0.0,67683.0,203049,56.0,2.0,2,81011007091.0,1,1,67
8,2,64,3.0,23.0,67683.0,203049,56.0,2.0,2,81011007091.0,1,2,62
8,1,40,0.0,0.0,67683.0,203049,56.0,2.0,2,81011007091.0,1,1,38
8,2,30,1.0,28.0,0.0,203049,0.0,0.0,2,81011007091.0,1,2,28
8,2,2,0.0,0.0,0.0,203049,0.0,0.0,1,81011007091.0,7,3,99
8,1,50,0.0,0.0,219800.0,429581,98.0,2.0,2,81011007101.0,1,1,37
8,2,50,3.0,30.0,0.0,429581,0.0,0.0,2,81011007101.0,1,2,37
8,1,20,0.0,0.0,65940.0,429581,8.0,2.0,3,81011007101.0,7,3,99
8,2,18,0.0,0.0,143841.0,429581,16.0,2.0,3,81011007101.0,7,3,99
8,2,13,0.0,0.0,0.0,429581,0.0,0.0,1,81011007101.0,7,3,99
8,1,43,0.0,0.0,659400.0,967050,45.0,2.0,2,81011007111.0,1,1,39
8,2,41,3.0,26.0,307650.0,967050,24.0,2.0,2,81011007111.0,1,2,37
8,2,15,0.0,0.0,0.0,967050,0.0,0.0,2,81011007111.0,7,3,99
8,2,7,0.0,0.0,0.0,967050,0.0,0.0,1,81011007111.0,7,3,99
8,2,4,0.0,0.0,0.0,967050,0.0,0.0,1,81011007111.0,7,3,99
8,2,67,3.0,24.0,0.0,218517,0.0,0.0,1,81011007121.0,6,1,52
8,2,27,0.0,0.0,0.0,218517,0.0,0.0,3,81011007121.0,4,4,99
8,2,41,1.0,26.0,218517.0,218517,45.0,2.0,2,81011007121.0,7,1,26
8,1,15,0.0,0.0,0.0,218517,0.0,0.0,2,81011007121.0,7,4,99
8,1,48,0.0,0.0,192325.0,192325,45.0,2.0,2,81011007141.0,1,1,36
8,2,46,2.0,29.0,0.0,192325,0.0,0.0,2,81011007141.0,1,2,34
8,2,16,0.0,0.0,0.0,192325,0.0,0.0,2,81011007141.0,7,3,99
8,2,12,0.0,0.0,0.0,192325,0.0,0.0,1,81011007141.0,7,3,99
8,1,76,0.0,0.0,0.0,820400,0.0,0.0,1,81011007151.0,6,1,76
8,2,32,1.0,32.0,0.0,820400,0.0,0.0,3,81011007151.0,2,2,32
8,1,34,0.0,0.0,820400.0,820400,60.0,2.0,3,81011007151.0,2,1,34
8,1,21,0.0,0.0,0.0,820400,0.0,0.0,3,81011007151.0,7,4,99
8,2,0,0.0,0.0,0.0,820400,0.0,0.0,1,81011007151.0,7,3,99
8,1,34,0.0,0.0,742434.0,742434,45.0,2.0,3,81011007161.0,2,1,32
8,2,37,2.0,23.0,0.0,742434,0.0,0.0,2,81011007161.0,2,2,35
8,2,20,0.0,0.0,0.0,742434,0.0,0.0,3,81011007161.0,7,12,99
8,2,2,0.0,0.0,0.0,742434,0.0,0.0,1,81011007161.0,7,3,99
8,2,26,1.0,23.0,0.0,61530,0.0,0.0,3,81011007171.0,2,1,23
8,1,26,0.0,0.0,61530.0,61530,3.0,2.0,3,81011007171.0,2,2,23
8,1,3,0.0,0.0,0.0,61530,0.0,0.0,1,81011007171.0,7,3,99
8,2,26,1.0,22.0,200018.0,400036,45.0,2.0,2,81011007181.0,1,1,99
8,1,25,0.0,0.0,200018.0,400036,48.0,2.0,2,81011007181.0,1,2,99
8,1,50,0.0,0.0,195073.0,195073,45.0,2.0,2,81011009021.0,2,1,28
8,2,22,0.0,0.0,0.0,195073,0.0,0.0,3,81011009021.0,7,3,99
8,2,47,1.0,25.0,0.0,195073,0.0,0.0,2,81011009021.0,2,2,25
8,1,54,0.0,0.0,770782.0,968602,45.0,1.0,1,81011009031.0,1,1,52
8,2,45,2.0,24.0,109900.0,968602,45.0,2.0,1,81011009031.0,1,2,30
8,2,21,1.0,18.0,87920.0,968602,20.0,2.0,2,81011009031.0,7,1,19
8,2,15,0.0,0.0,0.0,968602,0.0,0.0,2,81011009031.0,7,3,99
8,1,2,0.0,0.0,0.0,968602,0.0,0.0,1,81011009031.0,7,4,99
8,1,23,0.0,0.0,261562.0,380254,45.0,2.0,3,81011009041.0,2,1,23
8,2,24,1.0,24.0,0.0,380254,0.0,0.0,3,81011009041.0,2,2,24
8,1,0,0.0,0.0,0.0,380254,0.0,0.0,1,81011009041.0,7,3,99
8,2,48,2.0,19.0,118692.0,380254,24.0,2.0,2,81011009041.0,4,1,48
8,1,75,0.0,0.0,307090.0,307090,20.0,2.0,1,81011009051.0,1,1,66
8,2,80,8.0,17.0,0.0,307090,0.0,0.0,1,81011009051.0,1,2,99
8,1,9,0.0,0.0,0.0,307090,0.0,0.0,1,81011009051.0,7,4,99
8,2,40,1.0,31.0,0.0,307090,0.0,0.0,1,81011009051.0,7,1,31
8,2,28,1.0,23.0,219800.0,604450,45.0,2.0,2,81011009061.0,2,1,23
8,1,37,0.0,0.0,384650.0,604450,45.0,1.0,2,81011009061.0,2,2,32
8,2,5,0.0,0.0,0.0,604450,0.0,0.0,1,81011009061.0,7,3,99
8,1,50,0.0,0.0,615300.0,1205050,45.0,2.0,3,81011009071.0,1,1,35
8,1,20,0.0,0.0,205100.0,1205050,45.0,2.0,3,81011009071.0,7,3,99
8,2,47,2.0,27.0,384650.0,1205050,45.0,2.0,2,81011009071.0,1,2,32
8,1,15,0.0,0.0,0.0,1205050,0.0,0.0,2,81011009071.0,7,3,99
8,1,45,0.0,0.0,444729.0,675519,48.0,2.0,4,81011009081.0,1,1,35
8,2,38,2.0,24.0,230790.0,675519,29.0,2.0,4,81011009081.0,1,2,28
8,1,12,0.0,0.0,0.0,675519,0.0,0.0,1,81011009081.0,7,3,99
8,1,10,0.0,0.0,0.0,675519,0.0,0.0,1,81011009081.0,7,3,99
8,1,50,0.0,0.0,787500.0,897400,45.0,1.0,2,81011009101.0,1,1,32
8,2,23,0.0,0.0,109900.0,897400,20.0,2.0,3,81011009101.0,7,4,99
8,2,18,0.0,0.0,0.0,897400,0.0,0.0,2,81011009101.0,7,4,99
8,1,29,0.0,0.0,555636.0,555636,45.0,2.0,3,81011010011.0,2,1,26
8,2,29,1.0,26.0,0.0,555636,0.0,0.0,3,81011010011.0,2,2,26
8,1,3,0.0,0.0,0.0,555636,0.0,0.0,1,81011010011.0,7,3,99
8,1,40,0.0,0.0,835240.0,835240,25.0,1.0,3,81011010111.0,5,1,99
8,1,37,0.0,0.0,552248.0,552248,45.0,2.0,3,81011010112.0,5,1,99
8,1,41,0.0,0.0,1108158.0,1987358,50.0,2.0,3,81011010121.0,1,1,25
8,2,39,2.0,16.0,879200.0,1987358,45.0,2.0,3,81011010121.0,1,2,23
8,2,16,0.0,0.0,0.0,1987358,0.0,0.0,2,81011010121.0,7,3,99
8,1,22,0.0,0.0,0.0,0,0.0,0.0,3,81011010131.0,7,1,99
8,1,18,0.0,0.0,0.0,0,0.0,0.0,3,81011010131.0,7,1,99
8,1,18,0.0,0.0,0.0,0,0.0,0.0,3,81011010131.0,7,1,99
8,2,25,0.0,0.0,666727.0,1893944,45.0,2.0,3,81011010151.0,2,1,99
8,1,27,0.0,0.0,1227217.0,1893944,45.0,2.0,3,81011010151.0,2,2,99
8,1,42,0.0,0.0,1318800.0,1758400,48.0,2.0,3,81011010161.0,1,1,32
8,2,39,2.0,29.0,439600.0,1758400,48.0,2.0,3,81011010161.0,1,2,29
8,1,3,0.0,0.0,0.0,1758400,0.0,0.0,1,81011010161.0,7,3,99
8,1,10,0.0,0.0,0.0,1758400,0.0,0.0,1,81011010161.0,7,3,99
8,1,34,0.0,0.0,1318800.0,2417800,45.0,2.0,3,81011010171.0,1,1,33
8,2,33,1.0,32.0,1099000.0,2417800,45.0,2.0,3,81011010171.0,1,2,32
8,2,1,0.0,0.0,0.0,2417800,0.0,0.0,1,81011010171.0,7,3,99
8,1,38,0.0,0.0,2051000.0,2051000,10.0,2.0,3,81011010191.0,1,1,32
8,2,32,1.0,26.0,0.0,2051000,0.0,0.0,3,81011010191.0,1,2,26
8,1,6,0.0,0.0,0.0,2051000,0.0,0.0,1,81011010191.0,7,3,99
8,2,59,3.0,21.0,1450680.0,1450680,48.0,1.0,4,81011010211.0,4,1,39
8,1,18,0.0,0.0,0.0,1450680,0.0,0.0,2,81011010211.0,7,4,99
8,2,20,0.0,0.0,0.0,1450680,0.0,0.0,3,81011010211.0,7,4,99
8,2,57,3.0,29.0,1099000.0,3406900,45.0,2.0,3,81011010221.0,1,1,56
8,1,56,0.0,0.0,879200.0,3406900,45.0,2.0,3,81011010221.0,1,2,55
8,2,28,1.0,27.0,769300.0,3406900,45.0,2.0,3,81011010221.0,1,2,27
8,2,23,0.0,0.0,0.0,3406900,0.0,0.0,3,81011010221.0,7,3,99
8,1,22,0.0,0.0,0.0,3406900,0.0,0.0,3,81011010221.0,7,3,99
8,1,25,0.0,0.0,659400.0,3406900,45.0,2.0,3,81011010221.0,1,1,24
8,1,1,0.0,0.0,0.0,3406900,0.0,0.0,1,81011010221.0,7,3,99
8,2,25,0.0,0.0,349482.0,349482,15.0,2.0,3,81011010231.0,1,1,99
8,1,25,0.0,0.0,0.0,349482,0.0,0.0,3,81011010231.0,1,2,99
