region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
11,1,68,0.0,0.0,700000.0,700000,45.0,0.0,3
11,2,43,1.0,20.0,450000.0,450000,45.0,0.0,2
11,2,17,0.0,0.0,0.0,0,0.0,0.0,2
11,1,12,0.0,0.0,0.0,0,0.0,0.0,1
11,1,68,0.0,0.0,0.0,0,0.0,0.0,3
11,2,48,0.0,0.0,395036.0,395036,44.0,0.0,2
11,2,57,0.0,0.0,800000.0,800000,48.0,0.0,3
11,1,75,0.0,0.0,0.0,0,0.0,0.0,2
11,2,24,0.0,0.0,800000.0,800000,45.0,0.0,3
11,1,54,0.0,0.0,1319672.0,1319672,50.0,0.0,3
11,2,46,2.0,17.0,185728.0,185728,50.0,0.0,3
11,2,25,0.0,0.0,705584.0,705584,43.0,0.0,3
11,1,23,0.0,0.0,0.0,0,0.0,0.0,3
11,1,45,0.0,0.0,1500000.0,1500000,50.0,0.0,3
11,2,46,2.0,21.0,0.0,0,0.0,0.0,2
11,1,16,0.0,0.0,0.0,0,0.0,0.0,2
11,1,42,0.0,0.0,657854.0,657854,56.0,0.0,3
11,2,42,2.0,28.0,0.0,0,45.0,0.0,3
11,2,60,5.0,99.0,500000.0,500000,48.0,0.0,1
11,2,14,0.0,0.0,0.0,0,0.0,0.0,2
11,1,8,0.0,0.0,0.0,0,0.0,0.0,1
11,2,51,2.0,24.0,0.0,0,0.0,0.0,3
11,1,26,0.0,0.0,500000.0,500000,45.0,0.0,3
11,2,14,0.0,0.0,0.0,0,0.0,0.0,1
11,1,66,0.0,0.0,0.0,0,0.0,0.0,3
11,1,61,0.0,0.0,300000.0,300000,45.0,0.0,3
11,2,62,4.0,28.0,3000000.0,3000000,45.0,0.0,4
11,2,72,4.0,32.0,0.0,0,0.0,0.0,2
11,2,60,1.0,34.0,800000.0,800000,30.0,0.0,3
11,1,34,0.0,0.0,2000000.0,2000000,45.0,0.0,3
11,1,9,0.0,0.0,0.0,0,0.0,0.0,1
11,2,77,3.0,23.0,0.0,0,0.0,0.0,2
11,2,47,2.0,26.0,300000.0,300000,50.0,0.0,3
11,1,21,0.0,0.0,0.0,0,0.0,0.0,3
11,1,11,0.0,0.0,0.0,0,0.0,0.0,1
11,1,86,0.0,0.0,0.0,0,0.0,0.0,2
11,2,85,4.0,21.0,0.0,0,0.0,0.0,2
11,2,62,4.0,23.0,0.0,0,0.0,0.0,3
11,2,76,2.0,36.0,800000.0,800000,15.0,0.0,3
11,2,79,1.0,35.0,0.0,0,0.0,0.0,2
11,2,34,1.0,32.0,0.0,0,0.0,0.0,3
11,1,49,0.0,0.0,500000.0,500000,40.0,0.0,3
11,2,1,0.0,0.0,0.0,0,0.0,0.0,1
11,2,76,2.0,35.0,0.0,0,0.0,0.0,1
11,2,38,3.0,27.0,1680000.0,1680000,45.0,0.0,3
11,1,11,0.0,0.0,0.0,0,0.0,0.0,1
11,2,8,0.0,0.0,0.0,0,0.0,0.0,1
11,1,4,0.0,0.0,0.0,0,0.0,0.0,1
11,1,51,0.0,0.0,800000.0,800000,44.0,0.0,2
11,1,90,0.0,0.0,0.0,0,0.0,0.0,1
11,2,77,3.0,25.0,0.0,0,0.0,0.0,1
11,1,62,0.0,0.0,0.0,0,20.0,0.0,3
11,2,57,3.0,17.0,300000.0,300000,40.0,0.0,2
11,1,32,0.0,0.0,670000.0,670000,30.0,0.0,3
11,2,32,1.0,30.0,0.0,0,0.0,0.0,3
11,1,2,0.0,0.0,0.0,0,0.0,0.0,1
11,1,62,0.0,0.0,0.0,0,0.0,0.0,1
11,2,57,3.0,17.0,300000.0,300000,45.0,0.0,2
11,2,35,0.0,0.0,300000.0,300000,45.0,0.0,3
11,2,18,0.0,0.0,0.0,0,0.0,0.0,2
11,2,93,0.0,0.0,0.0,0,0.0,0.0,2
11,1,55,0.0,0.0,1200000.0,1200000,44.0,0.0,3
11,2,55,1.0,36.0,0.0,0,0.0,0.0,3
11,2,18,0.0,0.0,0.0,0,0.0,0.0,2
11,2,49,2.0,21.0,1916404.0,1916404,45.0,0.0,3
11,1,89,0.0,0.0,0.0,0,0.0,0.0,2
11,1,22,0.0,0.0,0.0,0,0.0,0.0,1
11,1,28,0.0,0.0,300000.0,300000,45.0,0.0,3
11,1,72,0.0,0.0,0.0,0,0.0,0.0,3
11,2,66,1.0,36.0,0.0,0,0.0,0.0,3
11,1,41,0.0,0.0,600000.0,600000,44.0,0.0,3
11,2,10,0.0,0.0,0.0,0,0.0,0.0,1
11,1,48,0.0,0.0,320000.0,320000,43.0,0.0,2
11,2,90,3.0,22.0,0.0,0,0.0,0.0,2
11,1,23,0.0,0.0,500000.0,500000,40.0,0.0,3
11,2,22,0.0,0.0,560000.0,560000,44.0,0.0,3
11,1,50,0.0,0.0,310000.0,310000,45.0,0.0,2
11,1,26,0.0,0.0,500000.0,500000,105.0,0.0,3
11,2,25,2.0,17.0,0.0,0,0.0,0.0,3
11,1,7,0.0,0.0,0.0,0,0.0,0.0,1
11,2,2,0.0,0.0,0.0,0,0.0,0.0,1
11,2,80,4.0,25.0,0.0,0,0.0,0.0,1
11,2,51,1.0,24.0,250000.0,250000,48.0,0.0,2
11,2,25,0.0,0.0,0.0,0,0.0,0.0,3
11,1,49,0.0,0.0,700000.0,700000,45.0,0.0,2
11,2,49,2.0,25.0,350000.0,350000,45.0,0.0,2
11,1,23,0.0,0.0,0.0,0,0.0,0.0,3
11,2,15,0.0,0.0,0.0,0,0.0,0.0,2
11,2,86,2.0,21.0,0.0,0,0.0,0.0,1
11,2,65,1.0,21.0,0.0,0,0.0,0.0,3
11,1,61,0.0,0.0,2000000.0,2000000,40.0,0.0,3
11,2,58,3.0,26.0,0.0,0,0.0,0.0,2
11,1,30,0.0,0.0,850000.0,850000,40.0,0.0,3
11,1,31,0.0,0.0,500000.0,500000,35.0,0.0,2
11,2,29,0.0,0.0,150000.0,150000,24.0,0.0,3
11,1,36,0.0,0.0,380000.0,380000,45.0,0.0,2
11,2,35,2.0,18.0,170000.0,170000,25.0,0.0,2
11,1,17,0.0,0.0,0.0,0,0.0,0.0,2
11,1,7,0.0,0.0,0.0,0,0.0,0.0,1
11,1,56,0.0,0.0,1100000.0,1100000,45.0,0.0,3
11,1,5,0.0,0.0,0.0,0,0.0,0.0,1
11,1,15,0.0,0.0,0.0,0,0.0,0.0,2
11,2,54,1.0,21.0,250000.0,250000,45.0,0.0,2
11,2,36,1.0,30.0,230000.0,230000,45.0,0.0,2
11,1,37,0.0,0.0,600000.0,600000,45.0,0.0,3
11,2,33,2.0,21.0,600000.0,600000,30.0,0.0,3
11,2,2,0.0,0.0,0.0,0,0.0,0.0,1
11,1,25,0.0,0.0,760000.0,760000,44.0,0.0,2
11,2,43,2.0,26.0,500000.0,500000,40.0,0.0,2
11,1,26,0.0,0.0,200000.0,200000,20.0,0.0,2
11,2,76,5.0,20.0,0.0,0,0.0,0.0,1
11,1,26,0.0,0.0,250000.0,250000,48.0,0.0,2
11,1,64,0.0,0.0,150000.0,150000,56.0,0.0,1
11,2,11,0.0,0.0,0.0,0,0.0,0.0,1
11,1,13,0.0,0.0,0.0,0,0.0,0.0,1
11,2,53,3.0,19.0,0.0,0,0.0,0.0,1
11,1,50,0.0,0.0,1500000.0,1500000,45.0,0.0,3
11,2,58,5.0,28.0,900000.0,900000,45.0,0.0,2
11,1,19,0.0,0.0,0.0,0,0.0,0.0,3
11,1,18,0.0,0.0,0.0,0,0.0,0.0,2
11,1,15,0.0,0.0,0.0,0,0.0,0.0,2
11,2,28,2.0,19.0,150000.0,150000,20.0,0.0,1
11,2,4,0.0,0.0,0.0,0,0.0,0.0,1
11,2,10,0.0,0.0,0.0,0,0.0,0.0,1
11,1,32,0.0,0.0,600000.0,600000,45.0,2.0,3
11,2,59,2.0,18.0,0.0,0,0.0,0.0,1
11,1,58,0.0,0.0,150000.0,150000,45.0,2.0,1
11,2,40,1.0,35.0,702074.0,702074,40.0,2.0,3
11,2,4,0.0,0.0,0.0,0,0.0,0.0,1
11,2,36,2.0,22.0,245000.0,245000,45.0,0.0,2
11,1,27,0.0,0.0,260000.0,260000,45.0,0.0,2
11,1,11,0.0,0.0,0.0,0,0.0,0.0,1
11,1,14,0.0,0.0,0.0,0,0.0,0.0,1
