region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,e6b
11,2,42,2.0,24.0,480000.0,480000,45.0,2.0,3,3.0
11,1,17,0.0,0.0,0.0,480000,0.0,0.0,2,3.0
11,2,14,0.0,0.0,0.0,480000,0.0,0.0,2,1.0
11,1,53,0.0,0.0,1300000.0,2500000,45.0,2.0,3,5.0
11,2,50,2.0,20.0,1200000.0,2500000,40.0,2.0,3,4.0
11,2,34,1.0,32.0,0.0,700000,0.0,0.0,3,3.0
11,1,35,0.0,0.0,700000.0,700000,45.0,2.0,3,3.0
11,1,1,0.0,0.0,0.0,700000,0.0,0.0,1,0.0
11,2,33,1.0,31.0,1700000.0,2960000,44.0,2.0,3,5.0
11,1,35,0.0,0.0,1260000.0,2960000,44.0,1.0,3,6.0
11,1,3,0.0,0.0,0.0,2960000,0.0,0.0,1,0.0
11,1,42,0.0,0.0,2000000.0,3000000,80.0,2.0,2,4.0
11,2,38,1.0,30.0,1000000.0,3000000,45.0,2.0,3,5.0
11,1,8,0.0,0.0,0.0,3000000,0.0,0.0,1,2.0
11,1,52,0.0,0.0,250000.0,250000,40.0,2.0,3,3.0
11,2,34,3.0,24.0,1500000.0,1500000,44.0,2.0,3,6.0
11,1,32,0.0,0.0,1040059.0,1040059,40.0,2.0,4,6.0
11,2,33,1.0,29.0,1200000.0,2000000,45.0,2.0,3,1.0
11,1,43,0.0,0.0,800000.0,2000000,50.0,1.0,4,8.0
11,2,4,0.0,0.0,0.0,2000000,0.0,0.0,1,0.0
11,2,28,0.0,0.0,1300000.0,2200000,44.0,2.0,3,5.0
11,1,31,0.0,0.0,900000.0,2200000,45.0,2.0,3,5.0
11,2,77,3.0,30.0,20000.0,220000,20.0,2.0,1,4.0
11,2,47,1.0,31.0,200000.0,220000,40.0,2.0,2,4.0
11,2,16,0.0,0.0,0.0,220000,0.0,0.0,2,2.0
11,2,79,12.0,20.0,0.0,428125,0.0,0.0,1,4.0
11,2,19,0.0,0.0,0.0,428125,0.0,0.0,2,4.0
11,2,24,0.0,0.0,0.0,428125,0.0,0.0,3,4.0
11,2,46,0.0,0.0,428125.0,428125,40.0,2.0,2,4.0
11,1,42,0.0,0.0,1100000.0,1100000,72.0,2.0,3,3.0
11,2,43,2.0,25.0,0.0,1100000,0.0,0.0,3,5.0
11,2,18,0.0,0.0,0.0,1100000,0.0,0.0,2,3.0
11,2,12,0.0,0.0,0.0,1100000,0.0,0.0,1,7.0
11,1,43,0.0,0.0,1600000.0,3000000,20.0,2.0,2,4.0
11,2,37,2.0,27.0,1400000.0,3000000,54.0,2.0,3,3.0
11,2,9,0.0,0.0,0.0,3000000,0.0,0.0,1,3.0
11,1,4,0.0,0.0,0.0,3000000,0.0,0.0,1,0.0
11,1,31,0.0,0.0,2000000.0,2000000,45.0,2.0,3,4.0
11,2,29,2.0,22.0,0.0,2000000,0.0,0.0,3,3.0
11,1,6,0.0,0.0,0.0,2000000,0.0,0.0,1,0.0
11,2,2,0.0,0.0,0.0,2000000,0.0,0.0,1,0.0
11,1,31,0.0,0.0,1800000.0,3400000,48.0,2.0,3,4.0
11,2,26,1.0,25.0,1600000.0,3400000,40.0,2.0,3,4.0
11,1,0,0.0,0.0,0.0,3400000,0.0,0.0,1,0.0
11,1,46,0.0,0.0,1200000.0,1200000,52.0,2.0,3,3.0
11,1,28,0.0,0.0,650000.0,650000,40.0,1.0,3,5.0
11,2,29,0.0,0.0,0.0,650000,0.0,0.0,3,2.0
11,1,24,0.0,0.0,412000.0,412000,15.0,2.0,3,3.0
11,1,35,0.0,0.0,250000.0,250000,55.0,1.0,3,3.0
11,1,28,0.0,0.0,810000.0,810000,44.0,2.0,3,9.0
11,1,66,0.0,0.0,1300000.0,1300000,45.0,2.0,2,2.0
11,2,61,3.0,24.0,0.0,1300000,60.0,2.0,2,1.0
11,2,67,1.0,27.0,270000.0,270000,15.0,2.0,3,4.0
11,2,80,12.0,12.0,0.0,830000,0.0,0.0,1,0.0
11,2,58,1.0,22.0,0.0,830000,0.0,0.0,2,3.0
11,1,36,0.0,0.0,830000.0,830000,40.0,2.0,3,5.0
11,2,35,2.0,29.0,1800000.0,2625000,44.0,2.0,3,6.0
11,1,40,0.0,0.0,825000.0,2625000,45.0,1.0,3,3.0
11,1,6,0.0,0.0,0.0,2625000,0.0,0.0,1,0.0
11,2,5,0.0,0.0,0.0,2625000,0.0,0.0,1,0.0
11,2,68,7.0,21.0,0.0,0,20.0,2.0,1,8.0
