region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
1,2,57,3.0,31.0,0.0,0,0.0,0.0,2
1,1,62,0.0,0.0,0.0,0,0.0,0.0,2
1,2,28,0.0,0.0,0.0,0,0.0,0.0,3
1,2,26,0.0,0.0,0.0,0,0.0,0.0,3
1,2,26,0.0,0.0,0.0,0,0.0,0.0,3
1,1,24,0.0,0.0,320000.0,320000,40.0,0.0,2
1,2,56,2.0,20.0,200000.0,200000,40.0,0.0,2
1,1,23,0.0,0.0,375000.0,375000,45.0,0.0,2
1,2,52,3.0,17.0,0.0,0,0.0,0.0,2
1,2,35,3.0,15.0,500000.0,500000,60.0,0.0,1
1,1,43,0.0,0.0,0.0,0,0.0,0.0,1
1,1,17,0.0,0.0,0.0,0,0.0,0.0,2
1,1,17,0.0,0.0,0.0,0,0.0,0.0,1
1,1,4,0.0,0.0,0.0,0,0.0,0.0,1
1,1,77,0.0,0.0,0.0,0,0.0,0.0,2
1,2,75,3.0,22.0,0.0,0,0.0,0.0,2
1,2,47,4.0,16.0,400000.0,400000,45.0,0.0,1
1,1,31,0.0,0.0,350000.0,350000,45.0,0.0,1
1,2,24,0.0,0.0,400000.0,400000,45.0,0.0,3
1,1,20,0.0,0.0,0.0,0,0.0,0.0,3
1,1,59,0.0,0.0,800000.0,800000,45.0,0.0,3
1,2,60,2.0,22.0,0.0,0,0.0,0.0,2
1,2,25,1.0,20.0,0.0,0,0.0,0.0,3
1,2,7,0.0,0.0,0.0,0,0.0,0.0,1
1,1,56,0.0,0.0,300000.0,300000,45.0,0.0,3
1,2,58,2.0,30.0,800000.0,800000,40.0,0.0,4
1,2,27,0.0,0.0,50000.0,50000,45.0,0.0,3
1,1,66,0.0,0.0,850000.0,850000,45.0,0.0,2
1,2,62,2.0,32.0,0.0,0,0.0,0.0,2
1,2,62,3.0,22.0,0.0,0,0.0,0.0,2
1,2,39,0.0,0.0,240000.0,240000,45.0,0.0,2
1,1,19,0.0,0.0,0.0,0,0.0,0.0,2
1,1,70,0.0,0.0,0.0,0,0.0,0.0,2
1,2,85,3.0,29.0,0.0,0,0.0,0.0,2
1,2,72,0.0,0.0,0.0,0,0.0,0.0,3
1,1,63,0.0,0.0,500000.0,500000,45.0,0.0,2
1,2,60,2.0,99.0,0.0,0,0.0,0.0,2
1,2,66,1.0,30.0,800000.0,800000,45.0,0.0,3
1,1,48,0.0,0.0,100000.0,100000,25.0,0.0,2
1,1,31,0.0,0.0,0.0,0,0.0,0.0,3
1,2,28,3.0,23.0,0.0,0,0.0,0.0,2
1,1,5,0.0,0.0,0.0,0,0.0,0.0,1
1,2,4,0.0,0.0,0.0,0,0.0,0.0,1
1,1,0,0.0,0.0,0.0,0,0.0,0.0,1
1,2,58,2.0,30.0,500000.0,500000,45.0,0.0,2
1,2,60,2.0,28.0,350000.0,350000,45.0,0.0,2
1,2,26,0.0,0.0,450000.0,450000,45.0,0.0,2
1,2,24,0.0,0.0,400000.0,400000,45.0,0.0,2
1,1,46,0.0,0.0,1100000.0,1100000,70.0,0.0,3
1,2,45,2.0,26.0,0.0,0,0.0,0.0,3
1,2,19,0.0,0.0,0.0,0,0.0,0.0,3
1,2,16,0.0,0.0,0.0,0,0.0,0.0,2
1,1,45,0.0,0.0,1250000.0,1250000,60.0,0.0,3
1,2,37,1.0,26.0,0.0,0,0.0,0.0,3
1,2,11,0.0,0.0,0.0,0,0.0,0.0,1
1,2,58,2.0,25.0,650000.0,650000,34.0,0.0,3
1,1,37,0.0,0.0,700000.0,700000,50.0,0.0,3
1,2,33,2.0,24.0,0.0,0,0.0,0.0,3
1,2,9,0.0,0.0,0.0,0,0.0,0.0,1
1,2,7,0.0,0.0,0.0,0,0.0,0.0,1
1,1,39,0.0,0.0,880000.0,880000,70.0,0.0,3
1,2,40,3.0,20.0,160000.0,160000,30.0,0.0,3
1,1,19,0.0,0.0,0.0,0,0.0,0.0,3
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,1,38,0.0,0.0,900000.0,900000,70.0,0.0,3
1,2,40,2.0,24.0,0.0,0,0.0,0.0,3
1,1,16,0.0,0.0,0.0,0,0.0,0.0,2
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,2,33,1.0,20.0,0.0,0,0.0,0.0,2
1,1,33,0.0,0.0,1500000.0,1500000,45.0,0.0,3
1,2,13,0.0,0.0,0.0,0,0.0,0.0,1
1,1,34,0.0,0.0,400000.0,400000,70.0,1.0,3
1,2,32,3.0,20.0,0.0,0,0.0,0.0,2
1,1,11,0.0,0.0,0.0,0,0.0,0.0,1
1,1,5,0.0,0.0,0.0,0,0.0,0.0,1
1,1,37,0.0,0.0,700000.0,700000,60.0,0.0,3
1,2,38,2.0,30.0,0.0,0,0.0,0.0,2
1,1,8,0.0,0.0,0.0,0,0.0,0.0,1
1,1,2,0.0,0.0,0.0,0,0.0,0.0,1
1,1,42,0.0,0.0,1000000.0,1000000,50.0,0.0,3
1,2,37,2.0,23.0,0.0,0,0.0,0.0,1
1,2,13,0.0,0.0,0.0,0,0.0,0.0,1
1,1,10,0.0,0.0,0.0,0,0.0,0.0,1
1,1,33,0.0,0.0,900000.0,900000,80.0,0.0,3
1,2,31,2.0,23.0,350000.0,350000,45.0,0.0,3
1,1,8,0.0,0.0,0.0,0,0.0,0.0,1
1,1,2,0.0,0.0,0.0,0,0.0,0.0,1
1,1,29,0.0,0.0,1000000.0,1000000,60.0,0.0,3
1,2,30,1.0,29.0,0.0,0,0.0,0.0,3
1,1,1,0.0,0.0,0.0,0,0.0,0.0,1
1,1,51,0.0,0.0,1400000.0,1400000,45.0,0.0,3
1,2,51,2.0,28.0,400000.0,400000,45.0,0.0,3
1,1,22,0.0,0.0,0.0,0,0.0,0.0,3
1,1,12,0.0,0.0,0.0,0,0.0,0.0,1
1,1,40,0.0,0.0,950000.0,950000,60.0,0.0,2
1,2,38,2.0,30.0,250000.0,250000,25.0,0.0,3
1,1,8,0.0,0.0,0.0,0,0.0,0.0,1
1,1,5,0.0,0.0,0.0,0,0.0,0.0,1
1,1,41,0.0,0.0,900000.0,900000,90.0,0.0,3
1,2,36,1.0,23.0,250000.0,250000,45.0,0.0,3
1,1,12,0.0,0.0,0.0,0,0.0,0.0,1
1,1,37,0.0,0.0,900000.0,900000,60.0,0.0,3
1,2,33,2.0,19.0,380000.0,380000,80.0,0.0,3
1,1,14,0.0,0.0,0.0,0,0.0,0.0,1
1,1,2,0.0,0.0,0.0,0,0.0,0.0,1
1,2,64,1.0,27.0,0.0,0,0.0,0.0,2
1,2,42,2.0,29.0,100000.0,100000,45.0,0.0,3
1,1,41,0.0,0.0,850000.0,850000,60.0,0.0,3
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,2,8,0.0,0.0,0.0,0,0.0,0.0,1
1,2,47,6.0,14.0,0.0,0,0.0,0.0,2
1,1,33,0.0,0.0,350000.0,350000,45.0,0.0,2
1,1,61,0.0,0.0,0.0,0,0.0,0.0,1
1,2,60,4.0,18.0,0.0,0,0.0,0.0,1
1,1,31,0.0,0.0,0.0,0,0.0,0.0,1
1,2,40,3.0,17.0,240000.0,240000,45.0,0.0,2
1,2,6,0.0,0.0,0.0,0,0.0,0.0,1
1,2,20,0.0,0.0,0.0,0,0.0,0.0,3
1,1,16,0.0,0.0,0.0,0,0.0,0.0,2
1,1,14,0.0,0.0,0.0,0,0.0,0.0,1
1,1,10,0.0,0.0,0.0,0,0.0,0.0,1
1,2,33,4.0,19.0,0.0,0,0.0,0.0,2
1,1,37,0.0,0.0,280000.0,280000,45.0,0.0,2
1,2,14,0.0,0.0,0.0,0,0.0,0.0,1
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,2,11,0.0,0.0,0.0,0,0.0,0.0,1
1,2,5,0.0,0.0,0.0,0,0.0,0.0,1
1,2,31,3.0,20.0,350000.0,350000,45.0,0.0,2
1,1,36,0.0,0.0,320000.0,320000,45.0,0.0,2
1,1,10,0.0,0.0,0.0,0,0.0,0.0,1
1,1,8,0.0,0.0,0.0,0,0.0,0.0,1
1,1,2,0.0,0.0,0.0,0,0.0,0.0,1
1,2,60,3.0,20.0,250000.0,250000,45.0,0.0,2
1,1,61,0.0,0.0,0.0,0,0.0,0.0,2
1,2,71,5.0,15.0,0.0,0,0.0,0.0,1
1,1,78,0.0,0.0,0.0,0,0.0,0.0,1
1,2,40,4.0,19.0,0.0,0,0.0,0.0,2
1,1,18,0.0,0.0,0.0,0,0.0,0.0,2
1,2,14,0.0,0.0,0.0,0,0.0,0.0,1
1,2,6,0.0,0.0,0.0,0,0.0,0.0,1
1,2,35,2.0,21.0,0.0,0,0.0,0.0,1
1,1,53,0.0,0.0,240000.0,240000,45.0,0.0,2
1,1,13,0.0,0.0,0.0,0,0.0,0.0,1
1,2,11,0.0,0.0,0.0,0,0.0,0.0,1
1,2,50,5.0,18.0,40000.0,40000,3.0,0.0,1
1,1,21,0.0,0.0,250000.0,250000,20.0,0.0,2
1,1,12,0.0,0.0,0.0,0,0.0,0.0,1
1,1,56,0.0,0.0,0.0,0,0.0,0.0,2
1,2,30,2.0,23.0,250000.0,250000,45.0,0.0,3
1,1,32,0.0,0.0,250000.0,250000,40.0,0.0,2
1,2,7,0.0,0.0,0.0,0,0.0,0.0,1
1,1,2,0.0,0.0,0.0,0,0.0,0.0,1
1,1,30,0.0,0.0,1100000.0,1100000,60.0,0.0,2
1,2,28,2.0,19.0,600000.0,600000,45.0,0.0,2
1,2,9,0.0,0.0,0.0,0,0.0,0.0,1
1,1,3,0.0,0.0,0.0,0,0.0,0.0,1
1,2,30,3.0,20.0,0.0,0,0.0,0.0,2
1,1,30,0.0,0.0,500000.0,500000,40.0,0.0,2
1,1,20,0.0,0.0,0.0,0,0.0,0.0,2
1,2,10,0.0,0.0,0.0,0,0.0,0.0,1
1,1,6,0.0,0.0,0.0,0,0.0,0.0,1
1,2,2,0.0,0.0,0.0,0,0.0,0.0,1
1,2,3,0.0,0.0,0.0,0,0.0,0.0,1
1,2,83,3.0,32.0,0.0,0,0.0,0.0,2
1,1,48,0.0,0.0,350000.0,350000,45.0,0.0,2
1,2,55,6.0,18.0,0.0,0,0.0,0.0,1
1,1,31,0.0,0.0,0.0,0,0.0,0.0,1
1,2,25,2.0,22.0,0.0,0,0.0,0.0,1
1,2,30,0.0,0.0,0.0,0,0.0,0.0,1
1,2,30,4.0,11.0,0.0,0,0.0,0.0,2
1,1,69,0.0,0.0,500000.0,500000,40.0,0.0,2
1,2,18,1.0,17.0,0.0,0,0.0,0.0,2
1,1,21,0.0,0.0,0.0,0,0.0,0.0,3
1,2,65,3.0,20.0,0.0,0,0.0,0.0,2
1,1,1,0.0,0.0,0.0,0,0.0,0.0,1
1,1,16,0.0,0.0,0.0,0,0.0,0.0,2
1,1,48,0.0,0.0,300000.0,300000,84.0,0.0,2
1,2,47,4.0,22.0,300000.0,300000,84.0,0.0,3
1,1,25,0.0,0.0,25000.0,25000,8.0,0.0,3
1,2,20,0.0,0.0,25000.0,25000,8.0,0.0,3
1,2,18,0.0,0.0,25000.0,25000,8.0,0.0,2
1,2,8,0.0,0.0,0.0,0,0.0,0.0,1
1,1,62,0.0,0.0,0.0,0,74.0,0.0,2
1,2,24,2.0,21.0,150000.0,150000,74.0,0.0,2
1,1,28,0.0,0.0,150000.0,150000,45.0,0.0,2
1,2,52,4.0,20.0,450000.0,450000,74.0,0.0,2
1,1,3,0.0,0.0,0.0,0,0.0,0.0,1
1,1,1,0.0,0.0,0.0,0,0.0,0.0,1
