region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,folio,ecivil,pco2,nv
1,2,39,0.0,0.0,100000.0,1795207,0.0,0.0,3,11011005261.0,1,1,99
1,1,31,0.0,0.0,1695207.0,1795207,40.0,2.0,3,11011005261.0,1,2,99
1,1,35,0.0,0.0,1414047.0,1414047,45.0,2.0,3,11011005281.0,1,1,34
1,2,31,2.0,22.0,0.0,1414047,0.0,0.0,3,11011005281.0,1,2,30
1,1,9,0.0,0.0,0.0,1414047,0.0,0.0,1,11011005281.0,7,3,99
1,1,1,0.0,0.0,0.0,1414047,0.0,0.0,1,11011005281.0,7,3,99
1,2,35,3.0,16.0,274750.0,552248,45.0,2.0,2,11011006021.0,2,1,34
1,1,36,0.0,0.0,277498.0,552248,45.0,2.0,2,11011006021.0,2,2,35
1,2,14,0.0,0.0,0.0,552248,0.0,0.0,1,11011006021.0,7,3,99
1,2,1,0.0,0.0,0.0,552248,0.0,0.0,1,11011006021.0,7,3,99
1,1,57,0.0,0.0,0.0,395640,0.0,0.0,1,11011006031.0,1,1,56
1,2,59,2.0,33.0,197820.0,395640,40.0,2.0,2,11011006031.0,1,2,58
1,2,20,0.0,0.0,0.0,395640,0.0,0.0,3,11011006031.0,7,3,99
1,2,24,3.0,18.0,0.0,395640,0.0,0.0,2,11011006031.0,2,2,23
1,1,26,0.0,0.0,197820.0,395640,40.0,2.0,2,11011006031.0,2,1,25
1,2,7,0.0,0.0,0.0,395640,0.0,0.0,1,11011006031.0,7,3,99
1,2,4,0.0,0.0,0.0,395640,0.0,0.0,1,11011006031.0,7,3,99
1,1,1,0.0,0.0,0.0,395640,0.0,0.0,1,11011006031.0,7,3,99
1,2,73,7.0,14.0,0.0,906582,0.0,0.0,1,11011006041.0,6,1,72
1,1,45,0.0,0.0,265592.0,906582,45.0,2.0,1,11011006041.0,7,4,99
1,2,34,3.0,19.0,197820.0,906582,48.0,2.0,2,11011006041.0,2,1,33
1,1,34,0.0,0.0,443170.0,906582,48.0,2.0,1,11011006041.0,2,2,33
1,2,15,0.0,0.0,0.0,906582,0.0,0.0,2,11011006041.0,7,3,99
1,1,6,0.0,0.0,0.0,906582,0.0,0.0,1,11011006041.0,7,3,99
1,2,1,0.0,0.0,0.0,906582,0.0,0.0,1,11011006041.0,7,3,99
1,2,71,3.0,22.0,0.0,0,0.0,0.0,1,11011006051.0,4,1,99
1,2,54,2.0,18.0,512750.0,922950,40.0,2.0,2,11011007051.0,4,1,43
1,2,33,2.0,19.0,410200.0,922950,40.0,2.0,2,11011007051.0,7,1,22
1,1,14,0.0,0.0,0.0,922950,0.0,0.0,1,11011007051.0,7,4,99
1,1,11,0.0,0.0,0.0,922950,0.0,0.0,1,11011007051.0,7,4,99
1,2,50,5.0,18.0,369180.0,1287860,40.0,2.0,1,11011007061.0,4,1,43
1,2,30,4.0,18.0,369180.0,1287860,40.0,2.0,2,11011007061.0,2,1,23
1,2,12,0.0,0.0,0.0,1287860,0.0,0.0,1,11011007061.0,7,4,99
1,2,10,0.0,0.0,0.0,1287860,0.0,0.0,1,11011007061.0,7,4,99
1,2,1,0.0,0.0,0.0,1287860,0.0,0.0,1,11011007061.0,7,4,99
1,2,7,0.0,0.0,0.0,1287860,0.0,0.0,1,11011007061.0,7,4,99
1,1,24,0.0,0.0,549500.0,1287860,999.0,2.0,2,11011007061.0,2,2,99
1,2,37,2.0,19.0,123060.0,123060,7.0,2.0,2,11011008051.0,4,1,26
1,2,71,7.0,16.0,0.0,123060,0.0,0.0,1,11011008051.0,6,1,60
1,1,18,0.0,0.0,0.0,123060,0.0,0.0,2,11011008051.0,7,4,99
1,2,11,0.0,0.0,0.0,123060,0.0,0.0,1,11011008051.0,7,4,99
1,2,58,5.0,25.0,123060.0,123060,10.0,2.0,2,11011009011.0,7,1,58
1,1,18,0.0,0.0,0.0,123060,0.0,0.0,2,11011009011.0,7,4,99
1,2,24,1.0,24.0,0.0,123060,0.0,0.0,2,11011009011.0,7,1,24
1,2,8,0.0,0.0,0.0,123060,0.0,0.0,1,11011009011.0,7,4,99
1,2,0,0.0,0.0,0.0,123060,0.0,0.0,1,11011009011.0,7,4,99
1,2,57,5.0,17.0,512750.0,922950,20.0,2.0,1,11011009021.0,6,1,57
1,2,31,4.0,17.0,410200.0,922950,12.0,2.0,2,11011009021.0,7,1,31
1,1,32,0.0,0.0,0.0,922950,0.0,0.0,1,11011009021.0,7,4,99
1,1,13,0.0,0.0,0.0,922950,0.0,0.0,1,11011009021.0,7,4,99
1,1,7,0.0,0.0,0.0,922950,0.0,0.0,1,11011009021.0,7,4,99
1,1,6,0.0,0.0,0.0,922950,0.0,0.0,1,11011009021.0,7,4,99
1,2,0,0.0,0.0,0.0,922950,0.0,0.0,1,11011009021.0,7,4,99
1,1,51,0.0,0.0,384650.0,769258,40.0,2.0,2,11011009031.0,1,1,37
1,2,7,0.0,0.0,0.0,769258,0.0,0.0,1,11011009031.0,7,3,99
1,2,1,0.0,0.0,0.0,769258,0.0,0.0,1,11011009031.0,7,3,99
1,2,27,2.0,16.0,200018.0,769258,40.0,2.0,2,11011009031.0,7,1,13
1,1,11,0.0,0.0,0.0,769258,0.0,0.0,1,11011009031.0,7,4,99
1,2,5,0.0,0.0,0.0,769258,0.0,0.0,1,11011009031.0,7,4,99
1,2,32,2.0,25.0,0.0,769258,0.0,0.0,2,11011009031.0,2,1,18
1,2,51,4.0,18.0,0.0,769258,0.0,0.0,2,11011009031.0,1,2,37
1,1,29,0.0,0.0,0.0,769258,0.0,0.0,2,11011009031.0,7,3,99
1,1,33,0.0,0.0,184590.0,769258,60.0,2.0,2,11011009031.0,2,2,19
1,1,14,0.0,0.0,0.0,769258,0.0,0.0,1,11011009031.0,7,3,99
1,2,64,9.0,13.0,61530.0,203049,8.0,2.0,1,11011009041.0,6,1,52
1,2,39,0.0,0.0,0.0,203049,0.0,0.0,2,11011009041.0,1,1,27
1,1,38,0.0,0.0,0.0,203049,0.0,0.0,2,11011009041.0,1,2,26
1,1,39,0.0,0.0,92295.0,203049,15.0,2.0,1,11011009041.0,1,1,27
1,2,24,0.0,0.0,49224.0,203049,12.0,2.0,2,11011009041.0,1,2,12
1,2,12,0.0,0.0,0.0,203049,0.0,0.0,1,11011009041.0,7,3,99
1,2,30,3.0,22.0,0.0,0,0.0,0.0,1,11011010041.0,7,1,26
1,1,9,0.0,0.0,0.0,0,0.0,0.0,1,11011010041.0,7,4,99
1,2,7,0.0,0.0,0.0,0,0.0,0.0,1,11011010041.0,7,4,99
1,1,4,0.0,0.0,0.0,0,0.0,0.0,1,11011010041.0,7,4,99
1,1,53,0.0,0.0,69603.0,816167,56.0,2.0,1,11011010042.0,1,1,99
1,2,55,2.0,21.0,746564.0,816167,84.0,2.0,1,11011010042.0,1,2,99
1,2,40,6.0,14.0,0.0,1459605,0.0,0.0,1,11011011021.0,1,1,12
1,1,26,0.0,0.0,236285.0,1459605,36.0,2.0,1,11011011021.0,7,4,99
1,2,24,1.0,22.0,0.0,1459605,0.0,0.0,2,11011011021.0,7,4,99
1,2,23,0.0,0.0,0.0,1459605,0.0,0.0,2,11011011021.0,7,4,99
1,2,22,0.0,0.0,197820.0,1459605,45.0,2.0,2,11011011021.0,7,4,99
1,1,28,0.0,0.0,1025500.0,1459605,48.0,2.0,1,11011011021.0,4,4,99
1,1,85,0.0,0.0,0.0,0,0.0,0.0,1,11011011091.0,6,1,99
1,2,19,1.0,17.0,0.0,290850,0.0,0.0,2,11011011101.0,1,1,18
1,1,26,0.0,0.0,208810.0,290850,45.0,2.0,2,11011011101.0,1,2,25
1,1,1,0.0,0.0,0.0,290850,0.0,0.0,1,11011011101.0,7,3,99
1,1,13,0.0,0.0,82040.0,290850,10.0,2.0,1,11011011101.0,7,12,99
1,2,73,6.0,24.0,0.0,219800,0.0,0.0,1,11011011131.0,7,1,63
1,2,46,5.0,20.0,0.0,219800,0.0,0.0,2,11011011131.0,6,1,36
1,2,12,0.0,0.0,0.0,219800,0.0,0.0,1,11011011131.0,7,4,99
1,1,18,0.0,0.0,0.0,219800,0.0,0.0,2,11011011131.0,7,4,99
1,2,10,0.0,0.0,0.0,219800,0.0,0.0,1,11011011131.0,7,4,99
1,1,41,0.0,0.0,219800.0,219800,90.0,2.0,2,11011011131.0,7,1,31
1,2,25,1.0,16.0,252273.0,252273,48.0,2.0,2,11011011141.0,7,1,17
1,2,8,0.0,0.0,0.0,252273,0.0,0.0,1,11011011141.0,7,4,99
1,2,58,2.0,17.0,164080.0,493780,42.0,2.0,1,11011011151.0,1,1,99
1,1,64,0.0,0.0,329700.0,493780,45.0,2.0,2,11011011151.0,1,2,99
1,2,41,3.0,20.0,133315.0,133315,9.0,1.0,2,11011011152.0,4,1,20
1,2,14,0.0,0.0,0.0,133315,0.0,0.0,1,11011011152.0,7,4,99
1,1,11,0.0,0.0,0.0,133315,0.0,0.0,1,11011011152.0,7,4,99
1,2,21,0.0,0.0,0.0,133315,0.0,0.0,3,11011011152.0,7,4,99
1,1,41,0.0,0.0,423115.0,423115,48.0,2.0,3,11011012061.0,1,1,24
1,2,41,2.0,24.0,0.0,423115,0.0,0.0,3,11011012061.0,1,2,24
1,2,67,99.0,0.0,0.0,423115,0.0,0.0,2,11011012061.0,6,12,99
1,2,10,0.0,0.0,0.0,423115,0.0,0.0,1,11011012061.0,7,3,99
1,1,17,0.0,0.0,0.0,423115,0.0,0.0,2,11011012061.0,7,3,99
1,2,38,2.0,17.0,0.0,659400,0.0,0.0,3,11011012062.0,1,1,29
1,1,38,0.0,0.0,659400.0,659400,84.0,2.0,3,11011012062.0,1,2,29
1,1,15,0.0,0.0,0.0,659400,0.0,0.0,1,11011012062.0,7,3,99
1,1,9,0.0,0.0,0.0,659400,0.0,0.0,1,11011012062.0,7,3,99
1,2,51,2.0,30.0,300211.0,538288,45.0,2.0,2,11011013021.0,1,1,44
1,1,53,0.0,0.0,208077.0,538288,50.0,2.0,2,11011013021.0,1,2,32
1,1,21,0.0,0.0,30000.0,538288,0.0,0.0,3,11011013021.0,7,3,99
1,1,16,0.0,0.0,0.0,538288,0.0,0.0,2,11011013021.0,7,4,99
1,1,11,0.0,0.0,0.0,538288,0.0,0.0,1,11011013021.0,7,4,99
1,2,7,0.0,0.0,0.0,538288,0.0,0.0,1,11011013021.0,7,4,99
1,1,40,0.0,0.0,0.0,538288,0.0,0.0,1,11011013021.0,4,1,33
1,2,73,6.0,18.0,0.0,0,0.0,0.0,1,11011013022.0,6,1,99
1,2,47,3.0,21.0,203315.0,401135,20.0,2.0,2,11011013031.0,1,1,39
1,1,46,0.0,0.0,0.0,401135,0.0,0.0,1,11011013031.0,1,2,38
1,2,25,0.0,0.0,197820.0,401135,40.0,2.0,2,11011013031.0,7,3,99
1,2,16,0.0,0.0,0.0,401135,0.0,0.0,2,11011013031.0,7,3,99
1,1,8,0.0,0.0,0.0,401135,0.0,0.0,1,11011013031.0,7,3,99
1,2,51,6.0,17.0,1000274.0,1000274,48.0,2.0,3,11011013041.0,5,1,99
1,2,66,4.0,19.0,0.0,0,0.0,0.0,1,11011013051.0,1,1,99
1,1,68,0.0,0.0,0.0,0,0.0,0.0,2,11011013051.0,1,2,99
1,2,55,3.0,16.0,143570.0,287140,25.0,2.0,1,11011013061.0,2,1,50
1,1,60,0.0,0.0,143570.0,287140,25.0,2.0,2,11011013061.0,2,2,99
1,2,20,1.0,15.0,0.0,287140,0.0,0.0,2,11011013061.0,7,1,15
1,1,5,0.0,0.0,0.0,287140,0.0,0.0,1,11011013061.0,7,4,99
1,2,36,1.0,22.0,0.0,197820,0.0,0.0,2,11011013071.0,2,1,21
1,1,47,0.0,0.0,197820.0,197820,45.0,2.0,2,11011013071.0,2,2,32
1,1,15,0.0,0.0,0.0,197820,0.0,0.0,2,11011013071.0,7,3,99
1,2,28,2.0,23.0,265958.0,683578,40.0,2.0,2,11011015011.0,1,1,26
1,1,28,0.0,0.0,417620.0,683578,45.0,2.0,2,11011015011.0,1,2,26
1,2,5,0.0,0.0,0.0,683578,0.0,0.0,1,11011015011.0,7,3,99
1,2,2,0.0,0.0,0.0,683578,0.0,0.0,1,11011015011.0,7,3,99
1,2,78,4.0,15.0,0.0,642915,0.0,0.0,1,11011015021.0,6,1,26
1,1,50,0.0,0.0,219800.0,642915,40.0,2.0,2,11011015021.0,7,4,99
1,1,52,0.0,0.0,423115.0,642915,40.0,2.0,2,11011015021.0,7,4,99
1,2,32,2.0,23.0,214763.0,486307,45.0,2.0,2,11011015031.0,1,1,27
1,1,31,0.0,0.0,271544.0,486307,45.0,2.0,2,11011015031.0,1,2,26
1,1,8,0.0,0.0,0.0,486307,0.0,0.0,1,11011015031.0,7,3,99
1,2,5,0.0,0.0,0.0,486307,0.0,0.0,1,11011015031.0,7,3,99
1,2,82,5.0,99.0,0.0,0,0.0,0.0,2,11011017011.0,7,1,99
1,1,67,0.0,0.0,544793.0,544793,3.0,2.0,1,11011017021.0,2,1,99
1,2,52,3.0,20.0,0.0,544793,0.0,0.0,1,11011017021.0,2,2,99
1,1,41,0.0,0.0,751350.0,1026100,48.0,2.0,3,11011017051.0,2,1,99
1,2,31,4.0,17.0,274750.0,1026100,40.0,2.0,3,11011017051.0,2,2,27
1,1,4,0.0,0.0,0.0,1026100,0.0,0.0,1,11011017051.0,7,5,99
1,2,47,2.0,18.0,384650.0,758310,40.0,2.0,3,11011017061.0,7,1,39
1,1,9,0.0,0.0,0.0,758310,0.0,0.0,1,11011017061.0,7,4,99
1,1,28,0.0,0.0,373660.0,758310,40.0,2.0,2,11011017061.0,2,1,20
1,2,25,1.0,17.0,0.0,758310,0.0,0.0,3,11011017061.0,2,2,17
1,1,8,0.0,0.0,0.0,758310,0.0,0.0,1,11011017061.0,7,3,99
1,2,71,3.0,26.0,0.0,1402716,0.0,0.0,1,11011017071.0,1,1,27
1,1,75,0.0,0.0,0.0,1402716,0.0,0.0,1,11011017071.0,1,2,31
1,1,64,0.0,0.0,410200.0,1402716,0.0,2.0,2,11011017071.0,7,1,20
1,1,45,0.0,0.0,551208.0,1402716,48.0,2.0,2,11011017071.0,7,3,99
1,1,44,0.0,0.0,441308.0,1402716,48.0,2.0,2,11011017071.0,7,3,99
1,1,75,0.0,0.0,373282.0,1154430,35.0,2.0,1,11011017081.0,1,1,57
1,2,70,2.0,18.0,0.0,1154430,0.0,0.0,1,11011017081.0,1,2,52
1,2,55,0.0,0.0,0.0,1154430,0.0,0.0,2,11011017081.0,7,3,99
1,2,56,1.0,37.0,202766.0,1154430,100.0,2.0,2,11011017081.0,2,2,38
1,1,54,0.0,0.0,205100.0,1154430,48.0,2.0,2,11011017081.0,2,1,36
1,2,18,0.0,0.0,0.0,1154430,0.0,0.0,3,11011017081.0,7,3,99
1,1,65,0.0,0.0,373282.0,1154430,35.0,2.0,1,11011017081.0,4,1,47
1,1,54,0.0,0.0,512750.0,820400,5.0,2.0,2,11011017101.0,2,1,47
1,2,41,3.0,23.0,307650.0,820400,5.0,2.0,2,11011017101.0,2,2,34
1,2,10,0.0,0.0,0.0,820400,0.0,0.0,1,11011017101.0,7,3,99
1,1,7,0.0,0.0,0.0,820400,0.0,0.0,1,11011017101.0,7,3,99
1,1,48,0.0,0.0,1034451.0,1803751,50.0,2.0,2,11011019011.0,1,1,48
1,2,48,3.0,21.0,0.0,1803751,0.0,0.0,2,11011019011.0,1,2,21
1,2,9,0.0,0.0,0.0,1803751,0.0,0.0,1,11011019011.0,7,3,99
1,1,27,0.0,0.0,329700.0,1803751,45.0,2.0,3,11011019011.0,7,3,99
1,2,25,2.0,23.0,219800.0,1803751,25.0,2.0,3,11011019011.0,7,1,25
1,1,27,0.0,0.0,219800.0,1803751,45.0,2.0,2,11011019011.0,7,1,27
1,1,2,0.0,0.0,0.0,1803751,0.0,0.0,1,11011019011.0,7,4,99
1,1,0,0.0,0.0,0.0,1803751,0.0,0.0,1,11011019011.0,7,4,99
1,2,29,0.0,0.0,439600.0,1325760,48.0,2.0,3,11011019031.0,7,1,5
1,2,50,4.0,20.0,87920.0,1325760,12.0,2.0,2,11011019031.0,3,1,26
1,1,30,0.0,0.0,439600.0,1325760,45.0,2.0,3,11011019031.0,7,4,99
1,2,6,0.0,0.0,0.0,1325760,0.0,0.0,1,11011019031.0,7,4,99
1,2,24,0.0,0.0,358640.0,1325760,45.0,2.0,2,11011019031.0,7,4,99
1,2,68,4.0,17.0,0.0,10255,0.0,0.0,1,11011019081.0,5,1,29
1,1,39,0.0,0.0,10255.0,10255,0.0,0.0,1,11011019081.0,7,4,99
1,1,37,0.0,0.0,549500.0,549500,45.0,2.0,2,11011019101.0,2,1,99
1,2,30,0.0,0.0,0.0,549500,15.0,2.0,3,11011019101.0,2,2,99
1,2,75,7.0,19.0,0.0,549500,0.0,0.0,2,11011019101.0,6,1,99
1,1,87,0.0,0.0,0.0,909816,0.0,0.0,1,11011019111.0,1,1,37
1,1,56,0.0,0.0,494550.0,909816,45.0,2.0,2,11011019111.0,1,3,99
1,2,88,8.0,99.0,0.0,909816,0.0,0.0,2,11011019111.0,1,2,38
1,1,50,0.0,0.0,415266.0,909816,50.0,2.0,2,11011019111.0,7,3,99
1,2,55,3.0,20.0,164080.0,789635,45.0,2.0,2,11011020011.0,4,1,29
1,1,36,0.0,0.0,246120.0,789635,45.0,2.0,2,11011020011.0,7,4,99
1,1,26,0.0,0.0,379435.0,789635,45.0,2.0,3,11011020011.0,7,4,99
1,1,31,0.0,0.0,410112.0,410112,45.0,2.0,2,11011020021.0,2,1,27
1,2,35,4.0,23.0,0.0,410112,0.0,0.0,2,11011020021.0,2,2,31
1,1,15,0.0,0.0,0.0,410112,0.0,0.0,1,11011020021.0,7,12,99
1,2,12,0.0,0.0,0.0,410112,0.0,0.0,1,11011020021.0,7,3,99
1,1,10,0.0,0.0,0.0,410112,0.0,0.0,1,11011020021.0,7,3,99
1,2,7,0.0,0.0,0.0,410112,0.0,0.0,1,11011020021.0,7,3,99
1,2,4,0.0,0.0,0.0,410112,0.0,0.0,1,11011020021.0,7,3,99
1,1,50,0.0,0.0,615300.0,670250,48.0,2.0,2,11011020031.0,2,1,99
1,2,40,2.0,21.0,54950.0,670250,0.0,0.0,2,11011020031.0,2,2,99
1,2,63,1.0,30.0,0.0,560491,0.0,0.0,1,11011020051.0,7,1,60
1,2,38,2.0,30.0,304058.0,560491,45.0,2.0,2,11011020051.0,7,1,35
1,1,8,0.0,0.0,0.0,560491,0.0,0.0,1,11011020051.0,7,4,99
1,2,4,0.0,0.0,0.0,560491,0.0,0.0,1,11011020051.0,7,4,99
1,2,36,3.0,23.0,256433.0,560491,45.0,2.0,2,11011020051.0,7,1,33
1,2,13,0.0,0.0,0.0,560491,0.0,0.0,1,11011020051.0,7,4,99
1,2,11,0.0,0.0,0.0,560491,0.0,0.0,1,11011020051.0,7,4,99
1,2,3,0.0,0.0,0.0,560491,0.0,0.0,1,11011020051.0,7,4,99
1,1,57,0.0,0.0,0.0,0,0.0,0.0,1,11011020061.0,1,1,99
1,2,55,3.0,17.0,0.0,0,0.0,0.0,2,11011020061.0,1,2,99
1,1,82,0.0,0.0,0.0,0,0.0,0.0,1,11011020061.0,7,12,99
1,2,74,4.0,24.0,0.0,789635,0.0,0.0,1,11011020071.0,6,1,69
1,2,66,2.0,22.0,0.0,789635,0.0,0.0,1,11011020071.0,6,1,61
1,2,49,3.0,16.0,410200.0,789635,56.0,2.0,2,11011020071.0,4,4,99
1,2,32,4.0,14.0,0.0,789635,45.0,2.0,2,11011020071.0,7,1,27
1,2,17,99.0,0.0,0.0,789635,0.0,0.0,2,11011020071.0,7,4,99
1,2,15,0.0,0.0,0.0,789635,0.0,0.0,1,11011020071.0,7,4,99
1,2,7,0.0,0.0,0.0,789635,0.0,0.0,1,11011020071.0,7,4,99
1,2,0,0.0,0.0,0.0,789635,0.0,0.0,1,11011020071.0,7,4,99
1,2,23,1.0,18.0,379435.0,789635,45.0,2.0,2,11011020071.0,7,1,18
1,2,5,0.0,0.0,0.0,789635,0.0,0.0,1,11011020071.0,7,4,99
1,1,42,0.0,0.0,1230600.0,1424367,72.0,2.0,2,11011021011.0,1,1,23
