region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
6,1,16,0.0,0.0,0.0,402967,0.0,0.0,2,2
6,2,9,0.0,0.0,0.0,402967,0.0,0.0,1,2
6,1,51,0.0,0.0,432273.0,984979,80.0,2.0,2,1
6,2,52,3.0,23.0,0.0,984979,0.0,0.0,2,1
6,1,29,0.0,0.0,552706.0,984979,45.0,2.0,3,1
6,1,27,0.0,0.0,0.0,984979,0.0,0.0,3,2
6,2,15,0.0,0.0,0.0,984979,0.0,0.0,2,2
6,1,45,0.0,0.0,439600.0,549500,45.0,2.0,2,1
6,2,19,0.0,0.0,0.0,549500,0.0,0.0,2,1
6,2,42,3.0,21.0,109900.0,549500,24.0,2.0,2,2
6,2,8,0.0,0.0,0.0,549500,0.0,0.0,1,2
6,1,71,0.0,0.0,41020.0,41020,8.0,2.0,1,2
6,2,71,6.0,24.0,0.0,41020,0.0,0.0,1,2
6,2,39,2.0,30.0,0.0,41020,0.0,0.0,1,2
6,1,14,0.0,0.0,0.0,41020,0.0,0.0,2,2
6,2,11,0.0,0.0,0.0,41020,0.0,0.0,1,2
6,2,67,4.0,23.0,0.0,0,0.0,0.0,1,7
6,1,53,0.0,0.0,443263.0,443263,999.0,2.0,2,1
6,2,42,3.0,25.0,0.0,443263,0.0,0.0,1,7
6,2,17,0.0,0.0,0.0,443263,0.0,0.0,2,2
6,2,6,0.0,0.0,0.0,443263,0.0,0.0,1,7
6,1,2,0.0,0.0,0.0,443263,0.0,0.0,1,7
6,1,45,0.0,0.0,200109.0,200109,45.0,2.0,2,1
6,2,50,3.0,14.0,0.0,200109,0.0,0.0,1,2
6,1,79,0.0,0.0,0.0,2056045,0.0,0.0,1,2
6,1,39,0.0,0.0,2056045.0,2056045,54.0,2.0,2,2
6,1,34,0.0,0.0,406630.0,406630,45.0,2.0,2,1
6,2,31,1.0,21.0,0.0,406630,0.0,0.0,3,2
6,2,10,0.0,0.0,0.0,406630,0.0,0.0,1,2
6,1,43,0.0,0.0,304057.0,304057,45.0,2.0,2,1
6,2,40,2.0,34.0,0.0,304057,0.0,0.0,2,1
6,2,5,0.0,0.0,0.0,304057,0.0,0.0,1,7
6,2,2,0.0,0.0,0.0,304057,0.0,0.0,1,7
6,1,69,0.0,0.0,266630.0,266630,48.0,2.0,1,1
6,2,66,4.0,18.0,0.0,266630,0.0,0.0,1,1
6,1,26,0.0,0.0,0.0,266630,0.0,0.0,3,2
6,1,66,0.0,0.0,707940.0,3271358,45.0,2.0,2,2
6,2,72,2.0,36.0,0.0,3271358,0.0,0.0,2,2
6,2,34,0.0,0.0,879200.0,3271358,45.0,2.0,3,1
6,1,35,0.0,0.0,1099000.0,3271358,45.0,2.0,3,1
6,1,32,0.0,0.0,585218.0,3271358,80.0,2.0,2,1
6,2,78,0.0,0.0,0.0,0,0.0,0.0,2,1
6,2,73,0.0,0.0,0.0,0,0.0,0.0,1,1
6,1,66,0.0,0.0,0.0,342522,0.0,0.0,1,1
6,2,61,3.0,21.0,0.0,342522,0.0,0.0,2,2
6,2,38,0.0,0.0,342522.0,342522,45.0,2.0,3,1
6,2,65,3.0,29.0,0.0,199194,0.0,0.0,1,1
6,1,30,0.0,0.0,199194.0,199194,45.0,2.0,2,1
6,1,46,0.0,0.0,197820.0,197820,45.0,2.0,2,2
6,2,36,2.0,21.0,0.0,197820,0.0,0.0,2,1
6,2,2,0.0,0.0,0.0,197820,0.0,0.0,1,7
6,1,52,0.0,0.0,290761.0,1185935,45.0,2.0,2,1
6,2,46,2.0,22.0,0.0,1185935,0.0,0.0,2,2
6,2,28,1.0,27.0,257754.0,1185935,45.0,2.0,3,1
6,2,25,0.0,0.0,0.0,1185935,0.0,0.0,3,1
6,1,25,0.0,0.0,637420.0,1185935,55.0,2.0,3,1
6,2,1,0.0,0.0,0.0,1185935,0.0,0.0,1,7
6,1,61,0.0,0.0,446927.0,1758307,45.0,2.0,1,1
6,1,34,0.0,0.0,410200.0,1758307,10.0,2.0,2,1
6,2,58,6.0,24.0,0.0,1758307,0.0,0.0,1,7
6,1,30,0.0,0.0,769300.0,1758307,44.0,2.0,3,1
6,1,22,0.0,0.0,131880.0,1758307,20.0,2.0,2,1
6,1,17,0.0,0.0,0.0,1758307,0.0,0.0,2,2
6,1,68,0.0,0.0,471730.0,1350930,77.0,2.0,1,2
6,2,55,2.0,22.0,0.0,1350930,0.0,0.0,2,1
6,1,28,0.0,0.0,879200.0,1350930,84.0,2.0,3,1
6,1,61,0.0,0.0,0.0,0,0.0,0.0,2,1
6,2,58,2.0,30.0,0.0,0,0.0,0.0,2,1
6,1,32,0.0,0.0,410200.0,820400,35.0,2.0,3,1
6,2,34,1.0,16.0,410200.0,820400,21.0,2.0,3,1
6,1,68,0.0,0.0,0.0,419452,0.0,0.0,2,2
6,2,71,3.0,20.0,0.0,419452,0.0,0.0,2,2
6,2,33,1.0,23.0,419452.0,419452,50.0,2.0,3,1
6,2,10,0.0,0.0,0.0,419452,0.0,0.0,1,2
6,1,77,0.0,0.0,0.0,0,0.0,0.0,1,1
6,2,62,3.0,24.0,0.0,0,0.0,0.0,1,1
6,1,43,0.0,0.0,752815.0,1231381,60.0,2.0,3,1
6,2,42,5.0,18.0,478566.0,1231381,30.0,2.0,3,1
6,2,23,0.0,0.0,0.0,1231381,0.0,0.0,3,2
6,2,20,0.0,0.0,0.0,1231381,0.0,0.0,3,2
6,1,18,0.0,0.0,0.0,1231381,0.0,0.0,2,2
6,2,15,0.0,0.0,0.0,1231381,0.0,0.0,2,2
6,2,12,0.0,0.0,0.0,1231381,0.0,0.0,1,2
6,2,53,1.0,33.0,0.0,803698,0.0,0.0,2,2
6,2,57,1.0,32.0,639618.0,803698,30.0,2.0,3,1
6,2,25,0.0,0.0,0.0,803698,0.0,0.0,3,1
6,2,20,0.0,0.0,0.0,803698,0.0,0.0,3,2
6,1,59,0.0,0.0,164080.0,803698,60.0,2.0,1,1
6,2,74,9.0,22.0,0.0,292425,0.0,0.0,1,1
6,1,38,0.0,0.0,0.0,292425,0.0,0.0,2,2
6,2,40,0.0,0.0,87920.0,292425,12.0,2.0,2,1
6,1,23,0.0,0.0,204505.0,292425,42.0,2.0,2,1
6,2,10,0.0,0.0,0.0,292425,0.0,0.0,1,2
6,1,39,0.0,0.0,307720.0,307720,70.0,2.0,2,1
6,1,79,0.0,0.0,0.0,0,0.0,0.0,4,1
6,2,62,0.0,0.0,0.0,0,0.0,0.0,3,1
6,1,61,0.0,0.0,307650.0,527450,36.0,2.0,1,1
6,2,57,0.0,0.0,219800.0,527450,60.0,2.0,1,1
6,1,51,0.0,0.0,205100.0,220100,40.0,2.0,2,1
6,2,54,5.0,19.0,0.0,220100,0.0,0.0,2,1
6,2,28,1.0,22.0,0.0,220100,0.0,0.0,2,1
6,2,17,0.0,0.0,15000.0,220100,0.0,0.0,2,2
6,1,7,0.0,0.0,0.0,220100,0.0,0.0,1,2
6,1,61,0.0,0.0,182709.0,182709,45.0,2.0,1,1
6,2,57,3.0,25.0,0.0,182709,0.0,0.0,2,1
6,1,69,0.0,0.0,1025500.0,1030500,20.0,2.0,1,2
6,2,35,0.0,0.0,5000.0,1030500,0.0,0.0,2,1
6,2,66,2.0,26.0,0.0,1030500,0.0,0.0,2,2
6,1,54,0.0,0.0,219800.0,549500,45.0,2.0,2,2
6,1,33,0.0,0.0,0.0,549500,45.0,2.0,2,2
6,2,30,1.0,21.0,54950.0,549500,45.0,2.0,2,1
6,1,28,0.0,0.0,274750.0,549500,45.0,2.0,2,1
6,1,10,0.0,0.0,0.0,549500,0.0,0.0,1,2
6,2,51,4.0,19.0,0.0,549500,0.0,0.0,1,2
6,1,58,0.0,0.0,0.0,182250,0.0,0.0,2,2
6,2,56,6.0,18.0,0.0,182250,0.0,0.0,2,2
6,2,33,0.0,0.0,182250.0,182250,45.0,2.0,2,1
6,1,8,0.0,0.0,0.0,182250,0.0,0.0,1,2
6,2,20,0.0,0.0,0.0,182250,0.0,0.0,2,1
6,1,29,0.0,0.0,311383.0,755563,45.0,2.0,2,1
6,2,28,2.0,21.0,444180.0,755563,40.0,2.0,3,1
6,1,7,0.0,0.0,0.0,755563,0.0,0.0,1,2
6,2,2,0.0,0.0,0.0,755563,0.0,0.0,1,7
6,1,51,0.0,0.0,307650.0,717850,40.0,2.0,2,2
6,2,65,2.0,14.0,0.0,717850,0.0,0.0,1,2
6,2,48,4.0,19.0,246120.0,717850,24.0,2.0,2,2
6,1,18,0.0,0.0,0.0,717850,0.0,0.0,2,2
6,1,27,0.0,0.0,164080.0,717850,40.0,2.0,1,2
6,1,12,0.0,0.0,0.0,717850,0.0,0.0,1,2
6,2,8,0.0,0.0,0.0,717850,0.0,0.0,1,2
6,1,29,0.0,0.0,241780.0,693000,45.0,2.0,2,1
6,2,27,2.0,17.0,451220.0,693000,70.0,2.0,2,1
6,2,10,0.0,0.0,0.0,693000,0.0,0.0,1,2
6,2,4,0.0,0.0,0.0,693000,0.0,0.0,1,7
6,2,47,3.0,21.0,512750.0,542750,36.0,2.0,2,2
6,1,27,0.0,0.0,30000.0,542750,0.0,0.0,2,2
6,1,17,0.0,0.0,0.0,542750,36.0,2.0,2,2
6,1,14,0.0,0.0,0.0,542750,0.0,0.0,2,2
6,1,76,0.0,0.0,182159.0,182159,45.0,2.0,1,1
6,2,65,2.0,26.0,109900.0,796775,45.0,2.0,1,1
6,1,23,0.0,0.0,241780.0,796775,45.0,2.0,1,1
6,1,36,0.0,0.0,225295.0,796775,40.0,2.0,1,2
6,1,64,0.0,0.0,219800.0,796775,45.0,2.0,1,1
6,1,71,0.0,0.0,246120.0,246120,36.0,2.0,1,1
6,2,53,2.0,19.0,0.0,246120,0.0,0.0,1,1
6,1,50,0.0,0.0,512750.0,512750,60.0,2.0,2,2
6,2,28,1.0,17.0,0.0,512750,0.0,0.0,1,2
6,2,10,0.0,0.0,0.0,512750,0.0,0.0,1,2
6,1,58,0.0,0.0,483560.0,483560,60.0,2.0,1,1
6,2,53,2.0,26.0,0.0,483560,0.0,0.0,2,2
6,2,26,0.0,0.0,0.0,483560,0.0,0.0,3,2
6,2,33,0.0,0.0,314131.0,473486,45.0,2.0,2,1
6,1,38,0.0,0.0,159355.0,473486,45.0,2.0,2,1
6,2,46,3.0,18.0,233813.0,453613,45.0,2.0,2,1
6,1,28,0.0,0.0,219800.0,453613,36.0,2.0,3,2
6,2,17,1.0,16.0,0.0,453613,0.0,0.0,2,2
6,2,0,0.0,0.0,0.0,453613,0.0,0.0,1,7
6,2,65,4.0,15.0,0.0,385200,0.0,0.0,2,2
6,1,26,0.0,0.0,385200.0,385200,48.0,2.0,2,1
6,2,55,3.0,24.0,0.0,143570,0.0,0.0,1,1
6,1,27,0.0,0.0,143570.0,143570,10.0,2.0,1,1
6,2,14,0.0,0.0,0.0,143570,0.0,0.0,1,2
6,1,63,0.0,0.0,472570.0,978110,50.0,2.0,1,1
6,1,12,0.0,0.0,0.0,978110,0.0,0.0,1,2
6,2,11,0.0,0.0,0.0,978110,0.0,0.0,1,2
6,1,36,0.0,0.0,505540.0,978110,50.0,2.0,2,1
6,2,58,3.0,20.0,0.0,978110,0.0,0.0,2,2
6,2,63,2.0,21.0,0.0,0,0.0,0.0,1,2
6,1,21,0.0,0.0,0.0,0,48.0,2.0,2,2
6,1,42,0.0,0.0,316878.0,316878,45.0,2.0,2,2
6,1,57,0.0,0.0,0.0,644929,0.0,0.0,1,1
6,2,58,4.0,19.0,149464.0,644929,45.0,2.0,1,1
6,1,21,0.0,0.0,495465.0,644929,45.0,2.0,2,1
6,2,43,1.0,21.0,65940.0,65940,12.0,2.0,2,2
6,2,40,3.0,27.0,77663.0,291743,16.0,2.0,2,1
6,1,56,0.0,0.0,164080.0,291743,65.0,2.0,1,1
6,1,71,0.0,0.0,50000.0,291743,20.0,2.0,1,1
6,1,12,0.0,0.0,0.0,291743,0.0,0.0,1,2
6,2,14,0.0,0.0,0.0,291743,0.0,0.0,1,2
6,1,2,0.0,0.0,0.0,291743,0.0,0.0,1,7
6,1,40,0.0,0.0,296730.0,550415,60.0,2.0,2,1
6,2,33,2.0,20.0,253685.0,550415,48.0,2.0,2,2
6,1,13,0.0,0.0,0.0,550415,0.0,0.0,1,2
6,1,3,0.0,0.0,0.0,550415,0.0,0.0,1,7
6,2,48,3.0,26.0,0.0,0,0.0,0.0,2,1
6,2,17,0.0,0.0,0.0,0,0.0,0.0,2,2
6,2,12,0.0,0.0,0.0,0,0.0,0.0,1,2
6,2,49,2.0,20.0,214232.0,364232,72.0,2.0,1,1
6,1,54,0.0,0.0,150000.0,364232,0.0,0.0,2,1
6,2,28,0.0,0.0,0.0,364232,0.0,0.0,4,1
6,2,22,0.0,0.0,0.0,364232,0.0,0.0,3,2
6,2,33,1.0,22.0,277039.0,277039,48.0,2.0,2,1
6,2,12,0.0,0.0,0.0,277039,0.0,0.0,1,2
6,2,63,4.0,30.0,0.0,277039,0.0,0.0,1,1
6,2,28,1.0,17.0,0.0,277039,0.0,0.0,1,2
6,2,38,2.0,16.0,208261.0,288261,48.0,2.0,2,2
6,1,18,0.0,0.0,80000.0,288261,0.0,0.0,2,2
6,2,20,1.0,19.0,0.0,288261,0.0,0.0,2,1
6,1,0,0.0,0.0,0.0,288261,0.0,0.0,1,7
6,2,52,1.0,18.0,0.0,770217,0.0,0.0,1,2
6,1,47,0.0,0.0,770217.0,770217,44.0,2.0,2,2
6,2,33,1.0,27.0,76930.0,209909,9.0,2.0,2,1
6,1,38,0.0,0.0,132979.0,209909,72.0,2.0,2,1
6,2,6,0.0,0.0,0.0,209909,0.0,0.0,1,2
6,2,59,6.0,24.0,0.0,403240,0.0,0.0,1,2
6,1,33,0.0,0.0,0.0,403240,0.0,0.0,2,2
6,1,21,0.0,0.0,200933.0,403240,40.0,2.0,2,1
6,2,19,0.0,0.0,202307.0,403240,50.0,2.0,2,1
6,1,71,0.0,0.0,0.0,403240,0.0,0.0,1,2
6,1,57,0.0,0.0,197820.0,512409,45.0,2.0,1,7
6,2,58,3.0,19.0,104405.0,512409,25.0,2.0,1,7
6,1,28,0.0,0.0,210184.0,512409,40.0,2.0,2,1
6,2,22,2.0,19.0,0.0,512409,0.0,0.0,2,1
6,1,2,0.0,0.0,0.0,512409,0.0,0.0,1,7
6,1,0,0.0,0.0,0.0,512409,0.0,0.0,1,7
6,2,56,3.0,21.0,0.0,307650,0.0,0.0,1,2
6,1,57,0.0,0.0,307650.0,307650,54.0,2.0,1,2
6,2,17,0.0,0.0,0.0,307650,0.0,0.0,2,2
6,1,53,0.0,0.0,186830.0,252770,50.0,2.0,2,2
6,2,41,2.0,19.0,65940.0,252770,35.0,2.0,1,1
6,2,17,0.0,0.0,0.0,252770,0.0,0.0,2,2
6,1,12,0.0,0.0,0.0,252770,0.0,0.0,1,2
6,2,64,2.0,18.0,21980.0,981773,7.0,2.0,1,2
6,2,24,0.0,0.0,959793.0,981773,70.0,2.0,2,2
6,2,40,0.0,0.0,198278.0,198278,45.0,2.0,2,1
6,1,12,0.0,0.0,0.0,198278,0.0,0.0,1,2
6,1,60,0.0,0.0,0.0,0,0.0,0.0,2,1
6,2,54,2.0,20.0,0.0,0,0.0,0.0,2,1
6,2,57,2.0,29.0,181335.0,456085,45.0,2.0,1,1
6,2,27,0.0,0.0,274750.0,456085,45.0,2.0,2,2
6,2,16,0.0,0.0,0.0,456085,0.0,0.0,2,2
6,2,64,1.0,19.0,235865.0,460965,35.0,2.0,2,2
6,1,18,0.0,0.0,0.0,460965,0.0,0.0,2,2
6,1,42,0.0,0.0,205100.0,460965,35.0,2.0,2,2
6,2,21,0.0,0.0,20000.0,460965,0.0,0.0,3,2
6,2,63,2.0,33.0,0.0,208810,0.0,0.0,1,1
6,1,31,0.0,0.0,208810.0,208810,40.0,2.0,2,2
6,1,79,0.0,0.0,0.0,0,0.0,0.0,1,1
6,2,76,4.0,19.0,0.0,0,0.0,0.0,1,1
6,1,60,0.0,0.0,197820.0,712518,20.0,2.0,1,2
6,2,45,4.0,21.0,0.0,712518,0.0,0.0,1,2
6,2,21,2.0,18.0,0.0,712518,0.0,0.0,2,2
6,2,19,1.0,17.0,0.0,712518,0.0,0.0,2,2
6,2,11,0.0,0.0,0.0,712518,0.0,0.0,1,2
6,1,20,0.0,0.0,514698.0,712518,45.0,2.0,3,2
6,2,3,0.0,0.0,0.0,712518,0.0,0.0,1,7
6,2,1,0.0,0.0,0.0,712518,0.0,0.0,1,7
6,2,0,0.0,0.0,0.0,712518,0.0,0.0,1,7
6,2,69,2.0,23.0,0.0,0,0.0,0.0,1,2
6,2,65,4.0,22.0,0.0,0,0.0,0.0,1,7
6,1,42,0.0,0.0,0.0,0,0.0,0.0,1,2
6,2,60,6.0,19.0,180969.0,541259,44.0,2.0,1,2
6,2,32,0.0,0.0,130415.0,541259,44.0,2.0,2,1
6,1,16,0.0,0.0,0.0,541259,0.0,0.0,2,2
6,2,32,1.0,19.0,229875.0,541259,44.0,2.0,2,1
6,2,16,0.0,0.0,0.0,541259,0.0,0.0,2,2
6,2,63,8.0,19.0,123060.0,320880,72.0,2.0,1,2
6,1,21,0.0,0.0,197820.0,320880,52.0,2.0,2,1
6,2,33,2.0,18.0,0.0,320880,0.0,0.0,2,1
6,2,29,1.0,24.0,0.0,0,0.0,0.0,3,1
6,1,4,0.0,0.0,0.0,0,0.0,0.0,1,7
6,2,54,4.0,15.0,120000.0,120000,0.0,0.0,1,2
6,1,59,0.0,0.0,0.0,120000,0.0,0.0,1,1
6,1,19,0.0,0.0,0.0,120000,0.0,0.0,3,2
6,1,64,0.0,0.0,205100.0,307650,10.0,2.0,1,1
6,2,62,4.0,17.0,102550.0,307650,10.0,1.0,1,2
6,2,40,3.0,19.0,0.0,307650,0.0,0.0,2,1
6,1,17,0.0,0.0,0.0,307650,0.0,0.0,2,2
6,1,27,0.0,0.0,464328.0,464328,48.0,2.0,1,1
6,2,25,3.0,19.0,0.0,464328,0.0,0.0,1,1
6,1,7,0.0,0.0,0.0,464328,0.0,0.0,1,2
6,2,3,0.0,0.0,0.0,464328,0.0,0.0,1,7
6,1,0,0.0,0.0,0.0,464328,0.0,0.0,1,7
6,1,60,0.0,0.0,488821.0,691587,60.0,2.0,1,2
6,2,52,0.0,0.0,202766.0,691587,45.0,2.0,1,2
6,2,64,5.0,20.0,197820.0,197820,48.0,2.0,1,1
6,1,64,0.0,0.0,0.0,0,0.0,0.0,1,1
6,2,61,3.0,22.0,0.0,0,0.0,0.0,1,2
6,2,54,3.0,19.0,71785.0,270520,12.0,2.0,2,2
6,1,20,0.0,0.0,198735.0,270520,45.0,2.0,2,1
6,1,53,0.0,0.0,0.0,0,0.0,0.0,2,2
6,2,62,3.0,21.0,0.0,0,0.0,0.0,2,1
6,2,77,1.0,33.0,0.0,274750,0.0,0.0,1,1
6,1,45,0.0,0.0,274750.0,274750,45.0,2.0,2,1
6,1,56,0.0,0.0,175840.0,175840,24.0,2.0,1,2
6,1,60,0.0,0.0,0.0,175840,0.0,0.0,1,2
6,2,44,2.0,21.0,262528.0,262528,28.0,2.0,2,1
6,1,9,0.0,0.0,0.0,262528,0.0,0.0,1,2
6,2,47,5.0,18.0,296730.0,591771,48.0,2.0,2,2
6,1,28,0.0,0.0,295041.0,591771,48.0,1.0,2,2
6,1,18,0.0,0.0,0.0,591771,0.0,0.0,2,2
6,1,52,0.0,0.0,254602.0,254602,45.0,2.0,2,2
6,2,55,1.0,29.0,0.0,254602,0.0,0.0,2,1
6,2,72,1.0,22.0,0.0,512750,0.0,0.0,1,2
6,2,50,1.0,19.0,512750.0,512750,72.0,2.0,2,1
6,2,33,2.0,21.0,298379.0,298379,999.0,2.0,2,1
6,1,12,0.0,0.0,0.0,298379,0.0,0.0,1,2
6,2,0,0.0,0.0,0.0,298379,0.0,0.0,1,7
6,2,47,0.0,0.0,1498117.0,1498117,45.0,1.0,3,2
6,2,53,3.0,19.0,0.0,82425,0.0,0.0,1,1
6,2,23,1.0,22.0,82425.0,82425,16.0,2.0,3,2
6,1,1,0.0,0.0,0.0,82425,0.0,0.0,1,7
6,1,73,0.0,0.0,0.0,0,0.0,0.0,2,1
6,2,70,3.0,22.0,0.0,0,0.0,0.0,2,2
6,2,68,9.0,16.0,0.0,203590,0.0,0.0,1,2
6,1,59,0.0,0.0,203590.0,203590,48.0,2.0,1,2
6,1,83,0.0,0.0,0.0,0,0.0,0.0,1,2
6,2,45,3.0,22.0,109900.0,256633,84.0,2.0,1,2
6,2,49,1.0,26.0,146733.0,256633,24.0,2.0,1,2
6,2,17,0.0,0.0,0.0,256633,0.0,0.0,2,2
6,1,49,0.0,0.0,0.0,256633,0.0,0.0,1,2
6,1,10,0.0,0.0,0.0,256633,0.0,0.0,1,2
6,1,48,0.0,0.0,1054900.0,1054900,40.0,1.0,2,1
6,1,64,0.0,0.0,1341695.0,1341695,45.0,2.0,2,2
6,2,61,3.0,31.0,0.0,1341695,0.0,0.0,2,2
6,2,67,4.0,21.0,1708.0,1708,0.0,0.0,3,2
6,2,30,1.0,17.0,703360.0,703360,45.0,2.0,3,1
6,1,12,0.0,0.0,0.0,703360,0.0,0.0,1,2
6,1,54,0.0,0.0,615300.0,840910,84.0,2.0,2,2
6,2,54,2.0,24.0,225610.0,840910,35.0,2.0,2,1
6,2,32,0.0,0.0,814725.0,814725,50.0,2.0,3,2
6,1,24,0.0,0.0,0.0,814725,0.0,0.0,3,2
6,2,24,0.0,0.0,0.0,814725,0.0,0.0,3,2
6,2,64,2.0,19.0,0.0,327644,0.0,0.0,1,2
6,1,65,0.0,0.0,0.0,327644,0.0,0.0,2,1
6,2,42,0.0,0.0,327644.0,327644,45.0,2.0,3,1
6,2,36,0.0,0.0,261837.0,261837,55.0,2.0,2,1
6,2,21,0.0,0.0,0.0,261837,0.0,0.0,3,2
6,1,71,0.0,0.0,0.0,317611,0.0,0.0,2,1
6,2,70,2.0,30.0,0.0,317611,0.0,0.0,2,1
6,2,41,0.0,0.0,317611.0,317611,45.0,2.0,2,1
