region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a,folio,ecivil,pco2,nv
3.0,2.0,63.0,99.0,0.0,0.0,0.0,45.0,2.0,2.0,310110010101.0,5.0,1.0,99
3.0,1.0,33.0,99.0,0.0,500000.0,500000.0,45.0,2.0,3.0,310110010102.0,2.0,1.0,25
3.0,2.0,34.0,3.0,18.0,0.0,0.0,0.0,0.0,3.0,310110010102.0,2.0,2.0,26
3.0,1.0,15.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,310110010102.0,8.0,4.0,99
3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110010102.0,8.0,4.0,99
3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110010102.0,8.0,4.0,99
3.0,2.0,65.0,2.0,99.0,0.0,0.0,0.0,0.0,3.0,310110010201.0,7.0,1.0,99
3.0,1.0,93.0,3.0,99.0,0.0,0.0,0.0,0.0,3.0,310110010201.0,7.0,13.0,99
3.0,1.0,84.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,310110010401.0,1.0,1.0,99
3.0,2.0,74.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0,310110010401.0,1.0,2.0,99
3.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110020201.0,8.0,1.0,99
3.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,310110020301.0,8.0,1.0,99
3.0,1.0,74.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,310110020401.0,1.0,1.0,99
3.0,2.0,75.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0,310110020401.0,1.0,2.0,99
3.0,1.0,63.0,2.0,18.0,300000.0,300000.0,50.0,2.0,2.0,310110020501.0,1.0,1.0,62
3.0,2.0,65.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,310110020501.0,1.0,2.0,99
3.0,2.0,42.0,3.0,22.0,400000.0,400000.0,45.0,2.0,2.0,310110020501.0,8.0,1.0,41
3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110020501.0,8.0,5.0,99
3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110020501.0,8.0,5.0,99
3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110020501.0,8.0,5.0,99
3.0,2.0,74.0,0.0,0.0,200000.0,200000.0,40.0,2.0,2.0,310110020501.0,8.0,1.0,73
3.0,1.0,59.0,2.0,28.0,400000.0,400000.0,50.0,2.0,2.0,310110020801.0,1.0,1.0,37
3.0,2.0,64.0,2.0,33.0,0.0,0.0,0.0,0.0,2.0,310110020801.0,1.0,2.0,42
3.0,1.0,30.0,0.0,0.0,700000.0,700000.0,45.0,1.0,3.0,310110020801.0,8.0,4.0,99
3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110020801.0,8.0,4.0,99
3.0,2.0,70.0,1.0,29.0,200000.0,200000.0,10.0,2.0,3.0,310110021001.0,1.0,1.0,30
3.0,1.0,73.0,1.0,32.0,0.0,0.0,0.0,0.0,3.0,310110021001.0,1.0,2.0,33
3.0,1.0,40.0,99.0,0.0,350000.0,350000.0,45.0,2.0,3.0,310110021001.0,8.0,4.0,99
3.0,2.0,81.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,310110030201.0,1.0,1.0,99
3.0,1.0,82.0,2.0,22.0,0.0,0.0,0.0,0.0,3.0,310110030201.0,1.0,2.0,99
3.0,2.0,72.0,1.0,99.0,0.0,0.0,0.0,0.0,2.0,310110030301.0,7.0,1.0,99
3.0,2.0,62.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,310110040101.0,6.0,1.0,31
3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110040101.0,8.0,5.0,99
3.0,1.0,31.0,0.0,0.0,1009615.0,1009615.0,20.0,2.0,2.0,310110040101.0,8.0,5.0,99
3.0,2.0,48.0,2.0,23.0,400000.0,400000.0,20.0,2.0,2.0,310110040201.0,5.0,1.0,35
3.0,2.0,76.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,310110040201.0,7.0,13.0,99
3.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110040201.0,8.0,5.0,99
3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110040201.0,8.0,5.0,99
3.0,2.0,53.0,1.0,19.0,1100000.0,1100000.0,45.0,2.0,3.0,310110040401.0,5.0,1.0,99
3.0,2.0,58.0,3.0,19.0,600000.0,600000.0,40.0,2.0,4.0,310110050101.0,1.0,1.0,48
3.0,1.0,60.0,3.0,23.0,2900000.0,2900000.0,44.0,2.0,4.0,310110050101.0,1.0,2.0,50
3.0,1.0,25.0,0.0,0.0,1800000.0,1800000.0,44.0,2.0,3.0,310110050101.0,8.0,4.0,99
3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110050101.0,8.0,4.0,99
3.0,1.0,77.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,310110050201.0,1.0,1.0,99
3.0,2.0,72.0,3.0,21.0,0.0,0.0,0.0,0.0,3.0,310110050201.0,1.0,2.0,99
3.0,2.0,89.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0,310110050301.0,7.0,1.0,25
3.0,2.0,34.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,310110050301.0,7.0,5.0,99
3.0,2.0,64.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,310110050301.0,6.0,5.0,99
3.0,2.0,67.0,3.0,20.0,0.0,0.0,0.0,0.0,2.0,310110060401.0,7.0,1.0,22
3.0,1.0,45.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,310110060401.0,8.0,5.0,99
3.0,1.0,70.0,1.0,50.0,330000.0,330000.0,48.0,2.0,2.0,310110070301.0,1.0,1.0,67
3.0,2.0,80.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,310110070301.0,1.0,2.0,99
3.0,2.0,20.0,1.0,17.0,0.0,0.0,0.0,0.0,2.0,310110070301.0,8.0,1.0,17
3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110070301.0,8.0,5.0,99
3.0,2.0,45.0,2.0,20.0,500000.0,500000.0,48.0,2.0,2.0,310110071101.0,8.0,1.0,40
3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110071101.0,8.0,5.0,99
3.0,1.0,72.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,310110071401.0,1.0,1.0,99
3.0,2.0,66.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,310110071401.0,1.0,2.0,99
3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110071401.0,8.0,13.0,99
3.0,1.0,87.0,3.0,33.0,0.0,0.0,0.0,0.0,3.0,310110090101.0,1.0,1.0,99
3.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110090101.0,7.0,1.0,99
3.0,2.0,77.0,3.0,23.0,0.0,0.0,0.0,0.0,3.0,310110090101.0,1.0,2.0,99
3.0,1.0,39.0,2.0,18.0,400000.0,400000.0,56.0,2.0,2.0,310110090301.0,1.0,1.0,27
3.0,2.0,41.0,2.0,20.0,300000.0,300000.0,56.0,2.0,2.0,310110090301.0,1.0,2.0,29
3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110090301.0,8.0,4.0,99
3.0,2.0,81.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0,310110090501.0,5.0,1.0,24
3.0,2.0,57.0,1.0,28.0,270000.0,270000.0,30.0,2.0,2.0,310110090501.0,8.0,5.0,99
3.0,2.0,85.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,310110090601.0,7.0,1.0,99
3.0,2.0,30.0,1.0,17.0,400000.0,400000.0,10.0,1.0,3.0,310110090601.0,8.0,1.0,99
3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110090601.0,8.0,13.0,99
3.0,2.0,45.0,1.0,21.0,1000000.0,1000000.0,45.0,2.0,4.0,310110090701.0,8.0,1.0,21
3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110090701.0,8.0,5.0,99
3.0,1.0,79.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,310110090801.0,1.0,1.0,99
3.0,2.0,70.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,310110090801.0,1.0,2.0,99
3.0,1.0,60.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,310110091001.0,8.0,1.0,99
3.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110091401.0,8.0,1.0,99
3.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110091401.0,8.0,1.0,99
3.0,1.0,60.0,1.0,27.0,0.0,0.0,0.0,0.0,3.0,310110091501.0,1.0,1.0,99
3.0,2.0,63.0,3.0,20.0,0.0,0.0,0.0,0.0,3.0,310110091501.0,1.0,2.0,99
3.0,1.0,46.0,0.0,0.0,600000.0,600000.0,84.0,2.0,2.0,310110091501.0,8.0,1.0,99
3.0,2.0,80.0,9.0,15.0,0.0,0.0,0.0,0.0,2.0,310110100401.0,7.0,1.0,99
3.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110100401.0,8.0,13.0,99
3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310110100401.0,8.0,13.0,99
3.0,1.0,63.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,310110110101.0,1.0,1.0,36
3.0,2.0,52.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,310110110101.0,1.0,2.0,25
3.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110110101.0,8.0,4.0,99
3.0,2.0,61.0,2.0,99.0,0.0,0.0,0.0,0.0,2.0,310110110201.0,1.0,1.0,31
3.0,1.0,62.0,2.0,99.0,800000.0,800000.0,48.0,2.0,3.0,310110110201.0,1.0,2.0,32
3.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110110201.0,8.0,4.0,99
3.0,2.0,83.0,5.0,19.0,0.0,0.0,0.0,0.0,1.0,310110110301.0,7.0,1.0,99
3.0,2.0,56.0,4.0,18.0,0.0,0.0,0.0,0.0,2.0,310110110301.0,5.0,1.0,99
3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310110110301.0,8.0,13.0,99
3.0,1.0,24.0,0.0,0.0,1000000.0,1000000.0,90.0,2.0,3.0,310110110301.0,8.0,13.0,99
3.0,1.0,73.0,3.0,19.0,0.0,0.0,0.0,0.0,3.0,310110120101.0,1.0,1.0,99
3.0,2.0,77.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,310110120101.0,1.0,2.0,99
3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310110120101.0,8.0,13.0,99
3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310110120101.0,8.0,13.0,99
3.0,2.0,79.0,6.0,20.0,0.0,0.0,0.0,0.0,2.0,310110120201.0,7.0,1.0,60
3.0,2.0,47.0,3.0,19.0,600000.0,600000.0,31.0,2.0,3.0,310110120201.0,1.0,2.0,28
3.0,1.0,41.0,3.0,24.0,600000.0,600000.0,45.0,2.0,3.0,310110120201.0,1.0,1.0,22
3.0,1.0,27.0,99.0,0.0,600000.0,600000.0,45.0,2.0,3.0,310110120201.0,8.0,4.0,99
3.0,1.0,21.0,99.0,0.0,100000.0,100000.0,16.0,2.0,3.0,310110120201.0,8.0,4.0,99
3.0,1.0,19.0,99.0,0.0,0.0,0.0,0.0,0.0,3.0,310110120201.0,8.0,4.0,99
3.0,2.0,55.0,4.0,22.0,0.0,0.0,0.0,0.0,3.0,310110120301.0,6.0,1.0,53
3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110120301.0,8.0,5.0,99
3.0,2.0,25.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,310110120301.0,8.0,1.0,23
3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110120301.0,8.0,5.0,99
3.0,1.0,75.0,4.0,26.0,0.0,0.0,0.0,0.0,3.0,310110120401.0,1.0,1.0,64
3.0,2.0,70.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,310110120401.0,1.0,2.0,99
3.0,2.0,49.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0,310110120401.0,5.0,1.0,38
3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,310110120401.0,8.0,5.0,99
3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,310110120401.0,8.0,5.0,99
3.0,2.0,67.0,3.0,19.0,0.0,0.0,0.0,0.0,2.0,310110120501.0,7.0,1.0,99
3.0,2.0,77.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,310110130101.0,7.0,1.0,99
