region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a
2.0,1.0,62.0,2.0,21.0,1000000.0,1000000.0,44.0,2.0,3.0
2.0,2.0,59.0,3.0,19.0,1000000.0,1000000.0,44.0,2.0,3.0
2.0,2.0,52.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,52.0,2.0,32.0,1200000.0,1200000.0,44.0,2.0,3.0
2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,61.0,3.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,61.0,3.0,24.0,300000.0,300000.0,45.0,2.0,3.0
2.0,1.0,27.0,1.0,25.0,270000.0,270000.0,45.0,2.0,3.0
2.0,1.0,58.0,3.0,19.0,1200000.0,1200000.0,84.0,2.0,2.0
2.0,2.0,57.0,3.0,17.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,54.0,2.0,30.0,600000.0,600000.0,15.0,2.0,1.0
2.0,2.0,62.0,0.0,0.0,350000.0,350000.0,45.0,2.0,2.0
2.0,1.0,63.0,3.0,27.0,500000.0,500000.0,60.0,2.0,2.0
2.0,2.0,56.0,3.0,20.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,34.0,2.0,20.0,700000.0,700000.0,45.0,2.0,3.0
2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,35.0,2.0,23.0,300000.0,300000.0,45.0,2.0,3.0
2.0,1.0,34.0,2.0,22.0,200000.0,200000.0,20.0,2.0,2.0
2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,35.0,0.0,0.0,220000.0,220000.0,35.0,2.0,1.0
2.0,1.0,37.0,0.0,0.0,600000.0,600000.0,45.0,2.0,2.0
2.0,2.0,53.0,1.0,30.0,270000.0,270000.0,45.0,2.0,3.0
2.0,1.0,23.0,1.0,20.0,270000.0,270000.0,45.0,2.0,3.0
2.0,1.0,72.0,4.0,26.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,66.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,41.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,35.0,2.0,21.0,400000.0,400000.0,45.0,2.0,2.0
2.0,1.0,36.0,2.0,22.0,950000.0,950000.0,84.0,2.0,3.0
2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,27.0,0.0,0.0,600000.0,600000.0,43.0,2.0,3.0
2.0,1.0,58.0,2.0,26.0,320000.0,320000.0,40.0,2.0,2.0
2.0,2.0,58.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,32.0,1.0,26.0,1268182.0,1268182.0,45.0,2.0,3.0
2.0,1.0,23.0,0.0,0.0,276000.0,276000.0,45.0,2.0,3.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,36.0,2.0,21.0,1500000.0,1500000.0,70.0,2.0,2.0
2.0,2.0,37.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0
