region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,e6b
9,2,73,4.0,27.0,0.0,550000,0.0,0.0,3,3.0
9,1,26,0.0,0.0,0.0,550000,0.0,0.0,3,5.0
9,1,67,0.0,0.0,500000.0,800000,72.0,2.0,2,3.0
9,2,69,3.0,25.0,0.0,800000,0.0,0.0,2,3.0
9,1,42,0.0,0.0,300000.0,800000,54.0,2.0,3,1.0
9,1,60,0.0,0.0,250000.0,250000,40.0,2.0,1,8.0
9,1,56,0.0,0.0,1500000.0,1710000,44.0,2.0,3,3.0
9,2,46,3.0,28.0,210000.0,1710000,20.0,2.0,3,4.0
9,1,18,0.0,0.0,0.0,1710000,0.0,0.0,2,4.0
9,1,16,0.0,0.0,0.0,1710000,0.0,0.0,2,2.0
9,1,7,0.0,0.0,0.0,1710000,0.0,0.0,1,2.0
9,1,80,0.0,0.0,25000.0,75000,24.0,2.0,2,5.0
9,2,79,3.0,25.0,25000.0,75000,24.0,2.0,2,6.0
9,1,55,0.0,0.0,25000.0,75000,30.0,2.0,2,4.0
9,2,51,2.0,28.0,0.0,75000,0.0,0.0,2,4.0
9,2,21,0.0,0.0,0.0,75000,0.0,0.0,3,3.0
9,2,23,0.0,0.0,0.0,75000,0.0,0.0,3,2.0
9,1,54,0.0,0.0,100000.0,410000,40.0,2.0,2,2.0
9,2,54,4.0,18.0,210000.0,410000,48.0,2.0,2,4.0
9,1,20,0.0,0.0,100000.0,410000,40.0,2.0,2,4.0
9,1,52,0.0,0.0,200000.0,410000,30.0,2.0,2,1.0
9,2,52,4.0,18.0,210000.0,410000,45.0,2.0,2,4.0
9,1,20,0.0,0.0,0.0,410000,0.0,0.0,1,7.0
9,1,50,0.0,0.0,270000.0,520000,45.0,2.0,2,4.0
9,1,55,0.0,0.0,250000.0,520000,45.0,2.0,1,8.0
9,1,23,0.0,0.0,120000.0,120000,40.0,2.0,3,2.0
9,2,50,2.0,20.0,0.0,420000,0.0,0.0,2,1.0
9,2,30,2.0,15.0,210000.0,420000,40.0,2.0,3,4.0
9,1,33,0.0,0.0,210000.0,420000,40.0,2.0,3,5.0
9,2,14,0.0,0.0,0.0,420000,0.0,0.0,1,8.0
9,2,3,0.0,0.0,0.0,420000,0.0,0.0,1,0.0
9,1,64,0.0,0.0,320000.0,320000,60.0,2.0,2,4.0
9,2,58,3.0,25.0,0.0,320000,0.0,0.0,2,5.0
9,2,21,0.0,0.0,0.0,320000,0.0,0.0,3,4.0
9,1,46,0.0,0.0,160000.0,160000,16.0,2.0,2,4.0
9,1,28,0.0,0.0,400000.0,400000,40.0,2.0,3,4.0
9,2,33,1.0,28.0,0.0,400000,0.0,0.0,3,2.0
9,2,4,0.0,0.0,0.0,400000,0.0,0.0,1,0.0
9,2,60,2.0,17.0,0.0,150000,0.0,0.0,2,2.0
9,1,72,0.0,0.0,150000.0,150000,45.0,2.0,2,1.0
9,1,37,0.0,0.0,500000.0,900000,45.0,2.0,2,4.0
9,2,38,1.0,17.0,400000.0,900000,9.0,2.0,2,4.0
9,1,20,0.0,0.0,0.0,900000,0.0,0.0,3,2.0
9,2,60,3.0,19.0,0.0,600000,0.0,0.0,2,4.0
9,2,81,4.0,16.0,0.0,600000,0.0,0.0,1,2.0
9,1,59,0.0,0.0,0.0,600000,0.0,0.0,1,6.0
9,2,38,2.0,28.0,200000.0,600000,25.0,2.0,3,5.0
9,2,10,0.0,0.0,0.0,600000,0.0,0.0,1,4.0
9,2,8,0.0,0.0,0.0,600000,0.0,0.0,1,3.0
9,1,39,0.0,0.0,400000.0,600000,30.0,2.0,3,4.0
9,2,61,0.0,0.0,5000.0,555000,7.0,2.0,2,4.0
9,2,53,3.0,25.0,150000.0,555000,40.0,2.0,2,4.0
9,1,30,0.0,0.0,400000.0,555000,40.0,2.0,3,5.0
9,1,52,0.0,0.0,0.0,555000,0.0,0.0,1,0.0
9,2,77,3.0,26.0,0.0,0,25.0,2.0,2,6.0
9,1,49,0.0,0.0,100000.0,100000,32.0,2.0,2,4.0
9,2,50,3.0,23.0,0.0,100000,10.0,2.0,3,1.0
9,2,15,0.0,0.0,0.0,100000,0.0,0.0,2,2.0
9,2,59,1.0,38.0,320000.0,692500,48.0,2.0,3,1.0
9,1,59,0.0,0.0,192500.0,692500,45.0,2.0,2,3.0
9,1,52,0.0,0.0,0.0,692500,0.0,0.0,1,2.0
9,1,21,0.0,0.0,0.0,692500,0.0,0.0,3,3.0
9,1,20,0.0,0.0,180000.0,692500,40.0,2.0,3,1.0
9,1,52,0.0,0.0,140000.0,257900,45.0,2.0,2,4.0
9,2,48,2.0,19.0,117900.0,257900,44.0,2.0,3,3.0
9,2,67,1.0,18.0,0.0,210000,0.0,0.0,1,6.0
9,1,60,0.0,0.0,210000.0,210000,45.0,2.0,1,6.0
9,2,74,3.0,27.0,0.0,0,0.0,0.0,1,2.0
9,2,21,0.0,0.0,0.0,0,0.0,0.0,3,2.0
9,2,73,5.0,22.0,0.0,80000,0.0,0.0,1,6.0
9,2,47,1.0,32.0,80000.0,80000,20.0,2.0,2,5.0
9,1,15,0.0,0.0,0.0,80000,0.0,0.0,2,2.0
9,1,76,0.0,0.0,0.0,0,0.0,0.0,3,5.0
9,2,70,3.0,22.0,0.0,0,0.0,0.0,2,6.0
9,1,41,0.0,0.0,200000.0,200000,40.0,2.0,1,8.0
9,2,25,2.0,19.0,0.0,200000,0.0,0.0,2,4.0
9,1,1,0.0,0.0,0.0,200000,0.0,0.0,1,0.0
9,1,5,0.0,0.0,0.0,200000,0.0,0.0,1,0.0
9,1,73,0.0,0.0,110000.0,110000,36.0,2.0,1,6.0
9,2,50,3.0,19.0,0.0,110000,0.0,0.0,1,0.0
9,1,56,0.0,0.0,500000.0,610000,50.0,2.0,3,2.0
9,2,53,5.0,17.0,110000.0,610000,20.0,2.0,2,4.0
9,2,22,0.0,0.0,0.0,100000,0.0,0.0,2,4.0
9,1,45,0.0,0.0,100000.0,100000,45.0,2.0,1,8.0
9,2,67,7.0,18.0,20000.0,230000,5.0,2.0,1,6.0
9,1,72,0.0,0.0,210000.0,230000,45.0,2.0,1,1.0
9,2,47,0.0,0.0,0.0,230000,0.0,0.0,1,0.0
9,1,66,0.0,0.0,150000.0,150000,45.0,2.0,2,1.0
9,2,63,1.0,33.0,0.0,150000,0.0,0.0,1,6.0
9,1,40,0.0,0.0,210000.0,210000,45.0,2.0,2,4.0
9,2,37,1.0,19.0,0.0,210000,0.0,0.0,2,4.0
9,2,14,0.0,0.0,0.0,210000,0.0,0.0,1,8.0
9,1,53,0.0,0.0,269002.0,269002,40.0,2.0,2,4.0
9,2,52,2.0,99.0,0.0,269002,0.0,0.0,2,4.0
9,1,67,0.0,0.0,0.0,50000,0.0,0.0,2,3.0
9,2,60,4.0,20.0,50000.0,50000,10.0,2.0,2,4.0
9,2,60,2.0,19.0,150009.0,150009,32.0,1.0,2,1.0
9,1,47,0.0,0.0,50000.0,130000,6.0,2.0,1,8.0
9,2,48,3.0,22.0,80000.0,130000,24.0,2.0,2,1.0
9,2,22,99.0,0.0,0.0,130000,0.0,0.0,3,2.0
9,1,17,0.0,0.0,0.0,130000,0.0,0.0,2,3.0
9,2,5,0.0,0.0,0.0,130000,0.0,0.0,1,0.0
9,1,65,0.0,0.0,0.0,130000,0.0,0.0,99,99.0
9,2,47,3.0,19.0,84000.0,184000,18.0,2.0,1,5.0
9,1,21,0.0,0.0,100000.0,184000,20.0,2.0,3,2.0
9,2,9,0.0,0.0,0.0,184000,0.0,0.0,1,4.0
9,2,40,2.0,19.0,0.0,139000,0.0,0.0,2,1.0
9,1,39,0.0,0.0,139000.0,139000,44.0,2.0,1,4.0
9,1,20,0.0,0.0,0.0,139000,0.0,0.0,2,4.0
9,1,4,0.0,0.0,0.0,139000,0.0,0.0,1,0.0
9,2,52,3.0,19.0,150000.0,350000,44.0,2.0,1,6.0
9,1,54,0.0,0.0,200000.0,350000,40.0,2.0,1,8.0
9,1,52,0.0,0.0,15000.0,65000,4.0,2.0,2,3.0
9,2,52,3.0,17.0,50000.0,65000,12.0,2.0,2,4.0
9,2,33,1.0,26.0,0.0,210000,0.0,0.0,2,4.0
9,1,36,0.0,0.0,210000.0,210000,44.0,2.0,1,7.0
9,1,5,0.0,0.0,0.0,210000,0.0,0.0,1,0.0
9,1,58,0.0,0.0,300000.0,470000,40.0,2.0,1,6.0
9,2,50,2.0,19.0,0.0,470000,0.0,0.0,2,2.0
9,1,23,0.0,0.0,170000.0,470000,40.0,2.0,2,4.0
9,2,47,3.0,13.0,16000.0,72000,4.0,2.0,1,4.0
9,1,65,0.0,0.0,56000.0,72000,70.0,2.0,1,0.0
9,2,12,0.0,0.0,0.0,72000,0.0,0.0,1,6.0
9,1,2,0.0,0.0,0.0,72000,0.0,0.0,1,0.0
9,1,20,0.0,0.0,350000.0,700000,40.0,2.0,3,1.0
9,2,20,1.0,17.0,350000.0,700000,40.0,2.0,2,4.0
9,2,3,0.0,0.0,0.0,700000,0.0,0.0,1,0.0
9,1,48,0.0,0.0,280000.0,280000,40.0,2.0,2,4.0
9,2,28,1.0,25.0,0.0,280000,0.0,0.0,2,4.0
9,1,3,0.0,0.0,0.0,280000,0.0,0.0,1,0.0
9,2,80,6.0,16.0,0.0,0,0.0,0.0,1,3.0
9,2,41,3.0,19.0,0.0,0,7.0,2.0,2,4.0
9,1,11,0.0,0.0,0.0,0,0.0,0.0,1,4.0
9,1,2,0.0,0.0,0.0,0,0.0,0.0,1,0.0
9,1,60,0.0,0.0,180000.0,180000,40.0,2.0,1,6.0
9,2,58,4.0,18.0,0.0,180000,0.0,0.0,1,5.0
9,1,95,0.0,0.0,0.0,180000,0.0,0.0,3,3.0
9,2,35,2.0,17.0,140000.0,140000,45.0,2.0,2,4.0
9,2,16,0.0,0.0,0.0,140000,0.0,0.0,2,3.0
9,2,11,0.0,0.0,0.0,140000,0.0,0.0,1,5.0
9,1,23,0.0,0.0,210000.0,420000,45.0,2.0,1,8.0
9,2,25,0.0,0.0,210000.0,420000,45.0,2.0,2,4.0
9,2,69,6.0,18.0,0.0,150000,0.0,0.0,2,6.0
9,1,73,0.0,0.0,150000.0,150000,25.0,2.0,2,6.0
9,2,18,0.0,0.0,0.0,150000,0.0,0.0,3,1.0
9,2,76,3.0,27.0,0.0,0,0.0,0.0,2,1.0
9,1,74,0.0,0.0,0.0,0,0.0,0.0,1,7.0
9,2,76,1.0,36.0,0.0,0,0.0,0.0,1,7.0
9,2,68,2.0,22.0,0.0,250000,0.0,0.0,2,3.0
9,2,34,0.0,0.0,0.0,250000,0.0,0.0,2,4.0
9,1,53,0.0,0.0,250000.0,250000,44.0,2.0,3,2.0
9,2,38,2.0,18.0,168000.0,248000,50.0,2.0,2,2.0
9,2,20,0.0,0.0,80000.0,248000,10.0,2.0,3,1.0
9,1,16,0.0,0.0,0.0,248000,0.0,0.0,2,1.0
9,1,70,0.0,0.0,230000.0,830000,45.0,2.0,1,6.0
9,2,53,1.0,21.0,0.0,830000,0.0,0.0,2,4.0
9,1,32,0.0,0.0,600000.0,830000,30.0,2.0,3,3.0
9,1,54,0.0,0.0,223000.0,733000,45.0,2.0,2,4.0
9,2,49,4.0,19.0,210000.0,733000,45.0,2.0,2,4.0
9,1,27,0.0,0.0,300000.0,733000,45.0,2.0,3,2.0
9,2,22,0.0,0.0,0.0,733000,0.0,0.0,3,1.0
9,2,14,0.0,0.0,0.0,733000,0.0,0.0,1,7.0
9,1,53,0.0,0.0,120000.0,120000,12.0,2.0,1,6.0
9,2,50,1.0,30.0,0.0,120000,0.0,0.0,2,4.0
9,1,20,0.0,0.0,0.0,120000,0.0,0.0,3,2.0
9,1,29,0.0,0.0,220000.0,430000,45.0,2.0,2,2.0
9,1,19,0.0,0.0,210000.0,430000,45.0,2.0,2,4.0
9,2,21,0.0,0.0,0.0,430000,0.0,0.0,3,2.0
9,2,79,0.0,0.0,0.0,0,0.0,0.0,1,6.0
9,1,50,0.0,0.0,300000.0,505000,999.0,2.0,2,4.0
9,2,48,2.0,28.0,205000.0,505000,46.0,2.0,2,4.0
9,2,20,0.0,0.0,0.0,505000,0.0,0.0,3,2.0
9,1,18,0.0,0.0,0.0,505000,0.0,0.0,2,3.0
9,1,53,0.0,0.0,230000.0,230000,60.0,2.0,2,4.0
9,2,54,2.0,36.0,0.0,230000,0.0,0.0,2,4.0
9,1,17,0.0,0.0,0.0,230000,0.0,0.0,2,3.0
9,2,12,0.0,0.0,0.0,230000,0.0,0.0,1,7.0
9,1,52,0.0,0.0,340000.0,1339459,45.0,2.0,2,4.0
9,1,26,0.0,0.0,550000.0,1339459,45.0,2.0,3,3.0
9,2,18,0.0,0.0,0.0,1339459,0.0,0.0,2,4.0
9,1,25,0.0,0.0,350000.0,1339459,45.0,2.0,3,3.0
9,2,52,3.0,26.0,99459.0,1339459,50.0,2.0,3,3.0
9,1,51,0.0,0.0,400000.0,1300000,60.0,2.0,2,5.0
9,2,50,2.0,24.0,0.0,1300000,0.0,0.0,2,5.0
9,1,26,0.0,0.0,900000.0,1300000,45.0,2.0,3,6.0
9,2,50,3.0,22.0,0.0,140000,0.0,0.0,2,4.0
9,2,20,0.0,0.0,0.0,140000,0.0,0.0,2,4.0
9,2,25,1.0,22.0,140000.0,140000,50.0,2.0,3,2.0
9,1,4,0.0,0.0,0.0,140000,0.0,0.0,1,0.0
9,1,47,0.0,0.0,800000.0,1600000,40.0,2.0,2,4.0
9,2,48,2.0,26.0,800000.0,1600000,40.0,2.0,2,4.0
9,2,22,0.0,0.0,0.0,1600000,0.0,0.0,3,2.0
9,2,16,0.0,0.0,0.0,1600000,0.0,0.0,2,2.0
9,2,72,2.0,27.0,40000.0,80000,20.0,2.0,2,6.0
9,1,41,0.0,0.0,0.0,80000,0.0,0.0,2,4.0
9,2,42,1.0,39.0,40000.0,80000,20.0,2.0,3,5.0
9,2,73,0.0,0.0,0.0,80000,0.0,0.0,2,6.0
9,1,2,0.0,0.0,0.0,80000,0.0,0.0,1,0.0
9,1,31,0.0,0.0,900000.0,1300000,45.0,2.0,3,5.0
9,2,31,0.0,0.0,400000.0,1300000,45.0,2.0,3,5.0
9,2,39,1.0,29.0,50000.0,50000,16.0,2.0,2,3.0
9,2,11,0.0,0.0,0.0,50000,0.0,0.0,1,5.0
9,1,29,0.0,0.0,170000.0,295000,45.0,2.0,2,4.0
9,2,29,2.0,21.0,125000.0,295000,45.0,2.0,3,1.0
9,2,7,0.0,0.0,0.0,295000,0.0,0.0,1,2.0
9,1,3,0.0,0.0,0.0,295000,0.0,0.0,1,0.0
9,2,41,9.0,18.0,80000.0,290000,30.0,2.0,2,3.0
9,2,23,1.0,21.0,210000.0,290000,48.0,2.0,2,4.0
9,2,15,0.0,0.0,0.0,290000,0.0,0.0,2,1.0
9,1,12,0.0,0.0,0.0,290000,0.0,0.0,1,7.0
9,1,2,0.0,0.0,0.0,290000,0.0,0.0,1,0.0
9,1,30,0.0,0.0,250000.0,250000,48.0,2.0,2,4.0
9,2,29,1.0,21.0,0.0,250000,0.0,0.0,2,4.0
9,1,8,0.0,0.0,0.0,250000,0.0,0.0,1,3.0
9,1,26,0.0,0.0,360000.0,360000,49.0,2.0,2,4.0
9,2,26,2.0,22.0,0.0,360000,0.0,0.0,2,4.0
9,2,4,0.0,0.0,0.0,360000,0.0,0.0,1,0.0
9,2,1,0.0,0.0,0.0,360000,0.0,0.0,1,0.0
9,1,58,0.0,0.0,192705.0,192705,70.0,2.0,2,4.0
9,2,52,1.0,24.0,0.0,192705,0.0,0.0,2,4.0
9,1,28,0.0,0.0,0.0,192705,0.0,0.0,3,5.0
9,1,32,0.0,0.0,0.0,0,0.0,0.0,2,4.0
9,2,63,1.0,26.0,0.0,0,0.0,0.0,1,3.0
9,2,38,1.0,26.0,0.0,0,0.0,0.0,3,3.0
9,1,11,0.0,0.0,0.0,0,0.0,0.0,1,5.0
9,2,100,1.0,17.0,0.0,0,0.0,0.0,1,4.0
9,2,83,4.0,25.0,0.0,0,0.0,0.0,2,3.0
9,2,66,6.0,16.0,500000.0,500000,40.0,2.0,1,2.0
9,1,77,0.0,0.0,0.0,500000,0.0,0.0,1,0.0
9,2,50,0.0,0.0,0.0,500000,0.0,0.0,1,2.0
9,1,61,0.0,0.0,60000.0,310000,12.0,2.0,1,4.0
9,2,53,3.0,18.0,0.0,310000,0.0,0.0,1,6.0
9,1,42,0.0,0.0,250000.0,310000,13.0,2.0,2,4.0
9,2,18,0.0,0.0,0.0,310000,0.0,0.0,2,4.0
9,1,13,0.0,0.0,0.0,310000,0.0,0.0,1,7.0
9,2,72,7.0,16.0,0.0,230000,0.0,0.0,2,2.0
9,1,53,0.0,0.0,230000.0,230000,45.0,2.0,2,4.0
9,2,36,1.0,21.0,0.0,0,0.0,0.0,3,4.0
9,2,15,0.0,0.0,0.0,0,0.0,0.0,1,7.0
9,2,73,3.0,99.0,0.0,0,0.0,0.0,2,6.0
9,2,72,3.0,16.0,0.0,0,0.0,0.0,2,4.0
9,1,53,0.0,0.0,1500000.0,2300000,40.0,2.0,3,5.0
9,2,48,3.0,23.0,800000.0,2300000,40.0,2.0,4,7.0
9,1,22,0.0,0.0,0.0,2300000,0.0,0.0,3,5.0
9,2,18,0.0,0.0,0.0,2300000,0.0,0.0,3,1.0
9,1,66,0.0,0.0,700000.0,1500000,45.0,2.0,2,6.0
9,2,57,2.0,99.0,0.0,1500000,0.0,0.0,2,6.0
9,1,28,0.0,0.0,500000.0,1500000,50.0,2.0,3,5.0
9,2,25,0.0,0.0,300000.0,1500000,0.0,2.0,3,5.0
9,1,69,0.0,0.0,700000.0,700000,65.0,2.0,2,6.0
9,1,99,0.0,0.0,0.0,700000,0.0,0.0,2,6.0
9,2,70,0.0,0.0,0.0,700000,0.0,0.0,2,5.0
9,1,29,0.0,0.0,900000.0,2750000,40.0,2.0,3,5.0
9,2,28,0.0,0.0,850000.0,2750000,40.0,2.0,3,5.0
9,1,31,0.0,0.0,1000000.0,2750000,40.0,2.0,3,6.0
9,1,53,0.0,0.0,1000000.0,3550000,44.0,2.0,3,5.0
9,2,23,0.0,0.0,0.0,3550000,0.0,0.0,3,5.0
9,1,26,0.0,0.0,750000.0,3550000,56.0,2.0,3,5.0
9,2,53,3.0,24.0,1000000.0,3550000,44.0,2.0,3,5.0
9,1,28,0.0,0.0,800000.0,3550000,50.0,2.0,3,5.0
9,1,38,0.0,0.0,500000.0,1300000,45.0,2.0,3,3.0
9,2,6,0.0,0.0,0.0,1300000,0.0,0.0,1,0.0
9,1,2,0.0,0.0,0.0,1300000,0.0,0.0,1,0.0
9,2,34,2.0,28.0,800000.0,1300000,50.0,2.0,3,2.0
9,2,60,1.0,35.0,241000.0,311000,12.0,2.0,4,7.0
9,1,4,0.0,0.0,0.0,311000,0.0,0.0,1,0.0
9,2,26,1.0,21.0,20000.0,311000,4.0,2.0,3,2.0
9,2,21,0.0,0.0,50000.0,311000,6.0,2.0,3,1.0
9,2,58,2.0,23.0,1500000.0,1500000,44.0,1.0,4,5.0
9,1,21,0.0,0.0,0.0,1500000,0.0,0.0,3,3.0
9,2,26,0.0,0.0,0.0,1500000,0.0,0.0,3,4.0
9,1,45,0.0,0.0,600000.0,600000,44.0,2.0,4,7.0
9,1,57,0.0,0.0,80000.0,277000,25.0,2.0,1,8.0
9,2,49,1.0,31.0,197000.0,277000,57.0,2.0,1,8.0
9,1,18,0.0,0.0,0.0,277000,0.0,0.0,1,8.0
9,1,50,0.0,0.0,0.0,290000,0.0,0.0,2,4.0
9,2,42,3.0,16.0,80000.0,290000,48.0,2.0,2,4.0
9,2,23,1.0,18.0,210000.0,290000,50.0,2.0,1,8.0
9,1,11,0.0,0.0,0.0,290000,0.0,0.0,1,6.0
9,2,4,0.0,0.0,0.0,290000,0.0,0.0,1,0.0
9,1,22,0.0,0.0,0.0,0,0.0,0.0,3,3.0
9,1,20,0.0,0.0,0.0,0,0.0,0.0,3,1.0
9,1,70,0.0,0.0,0.0,80000,0.0,0.0,1,6.0
9,2,70,5.0,22.0,0.0,80000,0.0,0.0,1,3.0
9,2,20,0.0,0.0,80000.0,80000,10.0,2.0,3,2.0
9,1,64,0.0,0.0,0.0,20000,0.0,0.0,1,6.0
9,2,61,2.0,25.0,20000.0,20000,40.0,2.0,1,3.0
9,1,21,0.0,0.0,60000.0,60000,40.0,2.0,2,4.0
9,2,22,1.0,18.0,0.0,60000,13.0,2.0,3,2.0
9,2,4,0.0,0.0,0.0,60000,0.0,0.0,1,0.0
9,2,64,4.0,20.0,0.0,0,0.0,0.0,2,6.0
9,1,16,0.0,0.0,0.0,0,0.0,0.0,2,3.0
9,2,78,6.0,19.0,0.0,0,0.0,0.0,1,0.0
9,2,40,5.0,19.0,30000.0,115000,6.0,2.0,1,6.0
9,2,21,0.0,0.0,85000.0,115000,27.0,2.0,2,4.0
9,1,17,0.0,0.0,0.0,115000,0.0,0.0,1,8.0
9,2,13,0.0,0.0,0.0,115000,0.0,0.0,1,8.0
9,2,13,0.0,0.0,0.0,115000,0.0,0.0,1,8.0
9,1,7,0.0,0.0,0.0,115000,0.0,0.0,1,2.0
9,2,70,9.0,14.0,0.0,0,0.0,0.0,1,0.0
9,1,92,0.0,0.0,300000.0,300000,45.0,2.0,2,4.0
9,2,27,1.0,26.0,0.0,300000,0.0,0.0,2,4.0
9,2,1,0.0,0.0,0.0,300000,0.0,0.0,1,0.0
9,1,41,0.0,0.0,270000.0,520000,40.0,2.0,2,2.0
9,2,39,3.0,19.0,250000.0,520000,40.0,2.0,2,4.0
9,2,15,0.0,0.0,0.0,520000,0.0,0.0,2,2.0
9,1,12,0.0,0.0,0.0,520000,0.0,0.0,1,6.0
9,2,1,0.0,0.0,0.0,520000,0.0,0.0,1,0.0
9,2,45,4.0,16.0,0.0,340000,0.0,0.0,1,8.0
9,1,50,0.0,0.0,0.0,340000,0.0,0.0,1,0.0
9,1,44,0.0,0.0,160000.0,340000,30.0,2.0,1,8.0
9,1,26,0.0,0.0,180000.0,340000,30.0,2.0,2,2.0
9,2,20,0.0,0.0,0.0,340000,0.0,0.0,1,8.0
9,1,57,0.0,0.0,1100000.0,1100000,44.0,2.0,3,5.0
9,2,61,3.0,21.0,0.0,1100000,0.0,0.0,2,2.0
9,1,48,0.0,0.0,300000.0,300000,60.0,2.0,2,2.0
9,2,25,0.0,0.0,0.0,0,0.0,0.0,3,3.0
9,2,27,0.0,0.0,0.0,0,0.0,0.0,3,3.0
9,2,83,6.0,25.0,0.0,360000,0.0,0.0,1,2.0
9,2,47,1.0,24.0,180000.0,360000,40.0,2.0,2,4.0
9,2,23,0.0,0.0,180000.0,360000,48.0,2.0,3,4.0
9,2,55,2.0,19.0,150000.0,890000,28.0,2.0,2,2.0
9,1,58,0.0,0.0,240000.0,890000,40.0,2.0,2,4.0
9,1,29,0.0,0.0,500000.0,890000,5.0,2.0,3,3.0
9,2,25,2.0,16.0,0.0,700000,0.0,0.0,1,8.0
9,1,29,0.0,0.0,700000.0,700000,84.0,2.0,3,1.0
9,1,9,0.0,0.0,0.0,700000,0.0,0.0,1,4.0
9,1,0,0.0,0.0,0.0,700000,0.0,0.0,1,0.0
9,2,53,5.0,19.0,50000.0,50000,8.0,2.0,2,4.0
9,2,22,0.0,0.0,0.0,50000,0.0,0.0,3,2.0
9,2,18,0.0,0.0,0.0,50000,0.0,0.0,2,1.0
9,1,10,0.0,0.0,0.0,50000,0.0,0.0,1,4.0
9,1,40,0.0,0.0,600000.0,600000,45.0,2.0,2,4.0
9,2,39,2.0,25.0,0.0,600000,0.0,0.0,2,4.0
9,1,8,0.0,0.0,0.0,600000,0.0,0.0,1,2.0
9,1,13,0.0,0.0,0.0,600000,0.0,0.0,1,8.0
9,1,21,0.0,0.0,0.0,0,0.0,0.0,3,3.0
9,1,58,0.0,0.0,280000.0,280000,40.0,2.0,3,3.0
9,2,59,3.0,28.0,0.0,280000,0.0,0.0,3,4.0
9,2,20,0.0,0.0,0.0,280000,0.0,0.0,3,2.0
9,2,21,0.0,0.0,0.0,280000,0.0,0.0,3,3.0
9,2,66,2.0,31.0,0.0,800000,0.0,0.0,2,5.0
9,1,33,0.0,0.0,800000.0,800000,44.0,2.0,3,5.0
9,1,60,0.0,0.0,500000.0,1000000,45.0,2.0,3,2.0
9,2,55,2.0,23.0,500000.0,1000000,45.0,2.0,2,4.0
9,1,22,0.0,0.0,0.0,1000000,0.0,0.0,3,5.0
9,1,35,0.0,0.0,1000000.0,1650000,44.0,2.0,3,5.0
9,2,35,1.0,33.0,650000.0,1650000,0.0,2.0,4,7.0
9,2,2,0.0,0.0,0.0,1650000,0.0,0.0,1,0.0
9,2,55,3.0,20.0,0.0,0,0.0,0.0,2,4.0
9,2,72,5.0,18.0,0.0,570000,0.0,0.0,1,3.0
9,1,27,0.0,0.0,150000.0,570000,45.0,2.0,3,1.0
9,2,24,0.0,0.0,0.0,570000,0.0,0.0,2,4.0
9,1,24,0.0,0.0,210000.0,570000,45.0,2.0,2,3.0
9,1,23,0.0,0.0,210000.0,570000,45.0,2.0,1,8.0
9,1,73,0.0,0.0,0.0,400000,0.0,0.0,1,4.0
9,1,41,0.0,0.0,0.0,400000,0.0,0.0,2,4.0
9,1,42,0.0,0.0,400000.0,400000,41.0,2.0,2,4.0
9,2,63,5.0,22.0,0.0,100000,0.0,0.0,2,4.0
9,1,64,0.0,0.0,100000.0,100000,35.0,2.0,1,3.0
9,1,53,0.0,0.0,0.0,210000,0.0,0.0,2,2.0
9,2,54,6.0,17.0,210000.0,210000,55.0,2.0,1,7.0
9,1,21,0.0,0.0,0.0,210000,0.0,0.0,2,4.0
9,2,19,0.0,0.0,0.0,210000,0.0,0.0,3,1.0
