region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
9,2,65,3.0,25.0,0.0,230790,0.0,0.0,3,1
9,2,33,0.0,0.0,230790.0,230790,44.0,2.0,3,1
9,2,59,4.0,24.0,0.0,0,0.0,0.0,2,1
9,2,24,1.0,16.0,0.0,0,0.0,0.0,3,2
9,1,9,0.0,0.0,0.0,0,0.0,0.0,1,2
9,1,54,0.0,0.0,34802.0,55312,45.0,2.0,1,2
9,2,54,2.0,23.0,20510.0,55312,25.0,2.0,1,2
9,2,58,0.0,0.0,0.0,307536,0.0,0.0,1,1
9,1,38,0.0,0.0,307536.0,307536,45.0,2.0,2,1
9,1,57,0.0,0.0,56324.0,56324,40.0,2.0,3,1
9,2,58,2.0,28.0,0.0,56324,0.0,0.0,3,2
9,1,25,0.0,0.0,0.0,56324,20.0,2.0,3,2
9,2,60,0.0,0.0,75098.0,75098,45.0,2.0,3,1
9,2,52,4.0,18.0,187929.0,75098,70.0,2.0,2,2
9,2,43,2.0,23.0,700759.0,700759,16.0,2.0,2,1
9,2,20,0.0,0.0,0.0,700759,0.0,0.0,3,2
9,2,10,0.0,0.0,0.0,700759,0.0,0.0,1,2
9,1,55,0.0,0.0,333852.0,1490214,2.0,2.0,3,1
9,2,49,2.0,20.0,643612.0,1490214,30.0,2.0,3,1
9,1,28,0.0,0.0,512750.0,1490214,44.0,2.0,3,2
9,1,5,0.0,0.0,0.0,1490214,0.0,0.0,1,7
9,2,19,0.0,0.0,0.0,1490214,0.0,0.0,2,2
9,1,57,0.0,0.0,0.0,0,0.0,0.0,2,1
9,2,59,0.0,0.0,0.0,0,0.0,0.0,3,2
9,1,60,0.0,0.0,1886920.0,1886920,48.0,1.0,3,1
9,1,20,0.0,0.0,0.0,1886920,0.0,0.0,3,2
9,1,20,0.0,0.0,0.0,1886920,0.0,0.0,3,2
9,2,49,2.0,28.0,0.0,1886920,0.0,0.0,3,1
9,2,79,0.0,0.0,0.0,0,0.0,0.0,2,1
9,2,75,0.0,0.0,0.0,150000,0.0,0.0,2,1
9,2,49,2.0,17.0,150000.0,150000,0.0,0.0,2,2
9,2,60,3.0,20.0,0.0,150000,0.0,0.0,2,1
9,2,73,2.0,35.0,0.0,906675,0.0,0.0,2,1
9,2,40,0.0,0.0,906675.0,906675,45.0,2.0,4,1
9,1,35,0.0,0.0,143570.0,143570,49.0,2.0,3,1
9,2,35,2.0,26.0,0.0,143570,0.0,0.0,3,1
9,2,9,0.0,0.0,0.0,143570,0.0,0.0,1,2
9,2,6,0.0,0.0,0.0,143570,0.0,0.0,1,2
9,1,74,0.0,0.0,0.0,0,0.0,0.0,4,1
9,2,78,2.0,38.0,0.0,0,0.0,0.0,2,1
9,1,86,0.0,0.0,0.0,0,0.0,0.0,2,1
9,2,84,4.0,22.0,0.0,0,0.0,0.0,4,1
9,1,58,0.0,0.0,3281600.0,4417234,50.0,2.0,4,1
9,2,57,2.0,26.0,677717.0,4417234,45.0,2.0,3,1
9,2,28,0.0,0.0,457917.0,4417234,30.0,2.0,3,1
9,2,76,5.0,20.0,0.0,1331482,0.0,0.0,3,1
9,1,53,0.0,0.0,615300.0,1331482,20.0,2.0,2,1
9,1,82,0.0,0.0,0.0,1331482,0.0,0.0,2,1
9,1,45,0.0,0.0,0.0,1331482,0.0,0.0,3,1
9,2,50,2.0,22.0,439600.0,1331482,45.0,2.0,3,1
9,1,27,0.0,0.0,0.0,1331482,0.0,0.0,2,1
9,2,24,2.0,19.0,276582.0,1331482,45.0,2.0,3,1
9,1,5,0.0,0.0,0.0,1331482,0.0,0.0,1,7
9,1,4,0.0,0.0,0.0,1331482,0.0,0.0,1,7
9,2,20,0.0,0.0,0.0,1331482,0.0,0.0,3,2
9,2,19,0.0,0.0,0.0,1331482,0.0,0.0,3,2
9,1,37,0.0,0.0,4102000.0,4309895,45.0,2.0,2,1
9,2,31,1.0,18.0,0.0,4309895,0.0,0.0,2,1
9,1,24,0.0,0.0,207895.0,4309895,45.0,2.0,2,1
9,1,12,0.0,0.0,0.0,4309895,0.0,0.0,1,2
9,1,48,0.0,0.0,3193510.0,3633110,55.0,2.0,2,1
9,1,19,0.0,0.0,0.0,3633110,0.0,0.0,2,1
9,2,48,3.0,27.0,439600.0,3633110,12.0,2.0,2,1
9,2,16,0.0,0.0,0.0,3633110,0.0,0.0,2,2
9,1,34,0.0,0.0,3923880.0,5247260,50.0,1.0,3,1
9,2,34,1.0,29.0,1323380.0,5247260,40.0,2.0,3,1
9,2,5,0.0,0.0,0.0,5247260,0.0,0.0,1,7
9,1,33,0.0,0.0,1640800.0,1640800,32.0,2.0,3,2
9,2,95,4.0,23.0,0.0,1640800,0.0,0.0,1,1
9,2,50,0.0,0.0,76930.0,1640800,84.0,2.0,1,1
9,1,50,0.0,0.0,665849.0,1105668,40.0,2.0,3,1
9,2,48,5.0,20.0,439819.0,1105668,40.0,2.0,3,1
9,2,22,0.0,0.0,0.0,1105668,0.0,0.0,3,2
9,2,20,1.0,20.0,0.0,1105668,0.0,0.0,3,2
9,2,18,0.0,0.0,0.0,1105668,0.0,0.0,2,2
9,2,0,0.0,0.0,0.0,1105668,0.0,0.0,1,7
9,2,23,0.0,0.0,0.0,1105668,0.0,0.0,3,2
9,2,47,0.0,0.0,167019.0,1105668,72.0,2.0,1,1
9,2,49,1.0,42.0,497298.0,497298,40.0,2.0,2,1
9,2,92,6.0,35.0,0.0,497298,0.0,0.0,1,1
9,1,7,0.0,0.0,0.0,497298,0.0,0.0,1,2
9,2,85,5.0,22.0,0.0,855,0.0,0.0,1,2
9,2,66,0.0,0.0,855.0,855,0.0,0.0,2,1
9,1,55,0.0,0.0,666575.0,830655,20.0,2.0,2,1
9,2,35,1.0,27.0,164080.0,830655,1.0,2.0,2,1
9,1,21,0.0,0.0,0.0,830655,0.0,0.0,3,2
9,1,8,0.0,0.0,0.0,830655,0.0,0.0,1,2
9,2,51,2.0,27.0,452307.0,452307,38.0,2.0,3,1
9,2,23,0.0,0.0,0.0,452307,0.0,0.0,3,2
9,1,20,0.0,0.0,0.0,452307,0.0,0.0,3,2
9,1,76,0.0,0.0,0.0,0,0.0,0.0,2,2
9,2,67,3.0,18.0,0.0,0,0.0,0.0,2,2
9,1,43,0.0,0.0,458374.0,458374,54.0,2.0,2,1
9,2,40,4.0,21.0,0.0,458374,0.0,0.0,2,1
9,2,18,0.0,0.0,0.0,458374,0.0,0.0,2,2
9,2,12,0.0,0.0,0.0,458374,0.0,0.0,1,2
9,1,6,0.0,0.0,0.0,458374,0.0,0.0,1,7
9,2,1,0.0,0.0,0.0,458374,0.0,0.0,1,7
9,1,58,0.0,0.0,274750.0,274750,42.0,2.0,1,1
9,2,50,2.0,28.0,0.0,274750,0.0,0.0,1,1
9,1,23,0.0,0.0,0.0,274750,0.0,0.0,3,2
9,1,22,0.0,0.0,0.0,274750,0.0,0.0,2,1
9,2,69,8.0,16.0,0.0,720395,0.0,0.0,2,2
9,2,25,2.0,18.0,313765.0,720395,45.0,2.0,2,1
9,1,24,0.0,0.0,406630.0,720395,42.0,1.0,2,1
9,1,3,0.0,0.0,0.0,720395,0.0,0.0,1,7
9,1,1,0.0,0.0,0.0,720395,0.0,0.0,1,7
9,1,65,0.0,0.0,228960.0,228960,40.0,2.0,1,1
9,2,65,3.0,22.0,0.0,228960,0.0,0.0,2,1
9,2,66,1.0,34.0,0.0,439600,0.0,0.0,2,1
9,2,27,0.0,0.0,439600.0,439600,38.0,2.0,3,1
9,2,87,6.0,15.0,0.0,0,0.0,0.0,2,1
9,1,38,0.0,0.0,1290359.0,1290359,11.0,1.0,2,1
9,2,33,2.0,19.0,0.0,1290359,0.0,0.0,2,1
9,1,14,0.0,0.0,0.0,1290359,0.0,0.0,1,2
9,2,8,0.0,0.0,0.0,1290359,0.0,0.0,1,2
9,2,48,3.0,22.0,0.0,758310,0.0,0.0,2,1
9,1,14,0.0,0.0,0.0,758310,0.0,0.0,1,2
9,2,22,2.0,19.0,0.0,758310,0.0,0.0,2,1
9,2,22,0.0,0.0,758310.0,758310,45.0,2.0,3,2
9,1,3,0.0,0.0,0.0,758310,0.0,0.0,1,7
9,2,0,0.0,0.0,0.0,758310,0.0,0.0,1,7
9,1,48,0.0,0.0,274750.0,274750,54.0,2.0,2,1
9,2,74,6.0,14.0,0.0,274750,0.0,0.0,2,1
9,2,82,2.0,25.0,0.0,0,0.0,0.0,1,2
9,1,60,0.0,0.0,225610.0,225610,25.0,2.0,1,1
9,2,58,3.0,16.0,0.0,225610,0.0,0.0,1,2
9,2,58,1.0,31.0,255976.0,255976,45.0,2.0,2,1
9,2,78,3.0,19.0,0.0,255976,0.0,0.0,1,7
9,1,20,0.0,0.0,0.0,255976,0.0,0.0,3,2
9,2,34,1.0,19.0,109900.0,109900,40.0,2.0,2,1
9,1,14,0.0,0.0,0.0,109900,0.0,0.0,2,2
9,2,60,7.0,16.0,76930.0,76930,15.0,2.0,1,2
9,1,66,0.0,0.0,301678.0,301678,45.0,2.0,1,1
9,2,70,5.0,15.0,0.0,108068,0.0,0.0,1,2
9,2,53,1.0,26.0,108068.0,108068,45.0,2.0,3,2
9,2,61,5.0,20.0,0.0,164850,0.0,0.0,1,2
9,1,69,0.0,0.0,0.0,164850,0.0,0.0,1,2
9,1,38,0.0,0.0,164850.0,164850,45.0,2.0,1,1
9,1,49,0.0,0.0,369180.0,1804880,45.0,2.0,3,1
9,2,42,4.0,20.0,1435700.0,1804880,45.0,2.0,2,1
9,2,18,0.0,0.0,0.0,1804880,0.0,0.0,3,2
9,1,15,0.0,0.0,0.0,1804880,0.0,0.0,2,2
9,1,32,0.0,0.0,208810.0,208810,45.0,2.0,2,1
9,2,35,4.0,23.0,0.0,208810,0.0,0.0,2,1
9,1,5,0.0,0.0,0.0,208810,0.0,0.0,1,7
9,2,32,2.0,19.0,307650.0,307650,20.0,2.0,2,1
9,1,10,0.0,0.0,0.0,307650,0.0,0.0,1,2
