region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
8,2,44,2.0,23.0,430710.0,980210,50.0,2.0,2,2
8,1,46,0.0,0.0,549500.0,980210,45.0,2.0,2,1
8,2,17,0.0,0.0,0.0,980210,0.0,0.0,2,2
8,1,21,0.0,0.0,197820.0,197820,45.0,2.0,2,2
8,2,17,1.0,16.0,0.0,197820,0.0,0.0,2,2
8,2,0,0.0,0.0,0.0,197820,0.0,0.0,1,7
8,2,49,3.0,16.0,0.0,703360,0.0,0.0,1,1
8,1,38,0.0,0.0,197820.0,703360,45.0,2.0,2,2
8,1,23,0.0,0.0,32970.0,703360,45.0,2.0,2,2
8,2,24,1.0,22.0,197820.0,703360,45.0,2.0,3,1
8,2,2,0.0,0.0,0.0,703360,0.0,0.0,1,7
8,1,44,0.0,0.0,274750.0,703360,45.0,2.0,2,1
8,2,71,3.0,20.0,0.0,0,0.0,0.0,1,2
8,1,36,0.0,0.0,197820.0,197820,45.0,2.0,1,2
8,2,36,0.0,0.0,0.0,197820,0.0,0.0,2,1
8,1,77,0.0,0.0,0.0,455564,0.0,0.0,1,1
8,2,77,5.0,18.0,0.0,455564,0.0,0.0,1,2
8,2,52,0.0,0.0,213784.0,455564,45.0,2.0,2,1
8,1,41,0.0,0.0,241780.0,455564,45.0,2.0,2,1
8,2,56,3.0,16.0,0.0,294305,0.0,0.0,1,2
8,1,29,0.0,0.0,80000.0,294305,0.0,0.0,2,1
8,1,55,0.0,0.0,214305.0,294305,50.0,2.0,2,1
8,2,69,4.0,22.0,0.0,294305,0.0,0.0,1,2
8,1,83,0.0,0.0,0.0,202400,0.0,0.0,1,1
8,2,35,0.0,0.0,0.0,202400,0.0,0.0,2,1
8,2,42,0.0,0.0,0.0,202400,0.0,0.0,1,2
8,1,48,0.0,0.0,114480.0,202400,30.0,2.0,1,2
8,1,37,0.0,0.0,87920.0,202400,40.0,2.0,2,2
8,1,42,0.0,0.0,103306.0,180236,20.0,2.0,2,1
8,2,42,0.0,0.0,76930.0,180236,20.0,2.0,2,1
8,1,57,0.0,0.0,197820.0,197820,45.0,2.0,2,1
8,2,42,0.0,0.0,0.0,197820,0.0,0.0,2,1
8,1,50,0.0,0.0,175840.0,175840,45.0,2.0,2,2
8,2,59,2.0,29.0,0.0,175840,0.0,0.0,1,2
8,2,33,2.0,20.0,109900.0,307720,45.0,2.0,2,1
8,1,34,0.0,0.0,197820.0,307720,45.0,2.0,2,2
8,2,12,0.0,0.0,0.0,307720,0.0,0.0,1,2
8,1,9,0.0,0.0,0.0,307720,0.0,0.0,1,2
8,2,45,3.0,25.0,0.0,307650,0.0,0.0,1,1
8,1,45,0.0,0.0,307650.0,307650,10.0,2.0,1,1
8,1,20,0.0,0.0,0.0,307650,0.0,0.0,3,2
8,2,16,0.0,0.0,0.0,307650,0.0,0.0,2,2
8,2,11,0.0,0.0,0.0,307650,0.0,0.0,1,2
8,1,25,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,23,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,19,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,73,2.0,20.0,0.0,0,0.0,0.0,1,7
8,1,68,0.0,0.0,0.0,461212,0.0,0.0,1,1
8,1,31,0.0,0.0,230606.0,461212,45.0,2.0,2,1
8,1,25,0.0,0.0,230606.0,461212,45.0,2.0,2,1
8,1,20,0.0,0.0,0.0,461212,0.0,0.0,2,1
8,2,70,4.0,20.0,0.0,461212,0.0,0.0,1,2
8,1,76,0.0,0.0,0.0,0,0.0,0.0,1,2
8,1,69,0.0,0.0,0.0,0,0.0,0.0,1,1
8,1,44,0.0,0.0,664437.0,921787,40.0,2.0,2,1
8,2,37,1.0,17.0,257350.0,921787,40.0,2.0,2,1
8,2,58,3.0,23.0,201117.0,201117,40.0,2.0,2,2
8,1,22,0.0,0.0,0.0,201117,0.0,0.0,3,2
8,1,45,0.0,0.0,242695.0,242695,33.0,2.0,2,1
8,2,34,3.0,19.0,0.0,242695,0.0,0.0,2,2
8,2,15,0.0,0.0,0.0,242695,0.0,0.0,2,2
8,1,11,0.0,0.0,0.0,242695,0.0,0.0,1,2
8,1,3,0.0,0.0,0.0,242695,0.0,0.0,1,7
8,2,38,3.0,17.0,201850.0,201850,40.0,2.0,2,1
8,1,10,0.0,0.0,0.0,201850,0.0,0.0,1,2
8,1,18,0.0,0.0,0.0,201850,0.0,0.0,2,2
8,1,76,0.0,0.0,0.0,0,0.0,0.0,1,1
8,2,69,4.0,22.0,0.0,0,0.0,0.0,1,1
8,2,67,4.0,21.0,10255.0,420455,0.0,0.0,1,1
8,2,43,1.0,18.0,410200.0,420455,40.0,2.0,2,2
8,1,74,0.0,0.0,0.0,0,0.0,0.0,1,1
8,2,84,4.0,30.0,0.0,0,0.0,0.0,1,1
8,1,55,0.0,0.0,451964.0,451964,48.0,2.0,2,1
8,2,54,4.0,20.0,0.0,451964,0.0,0.0,2,2
8,1,18,0.0,0.0,0.0,451964,0.0,0.0,2,2
8,2,38,1.0,34.0,201850.0,201850,45.0,2.0,2,1
8,1,5,0.0,0.0,0.0,201850,0.0,0.0,1,7
8,1,57,0.0,0.0,435937.0,435937,45.0,2.0,1,1
8,2,61,4.0,23.0,0.0,435937,0.0,0.0,1,2
8,1,27,0.0,0.0,239582.0,294532,45.0,2.0,2,1
8,2,19,2.0,17.0,54950.0,294532,12.0,2.0,1,2
8,1,1,0.0,0.0,0.0,294532,0.0,0.0,1,7
8,2,25,0.0,0.0,200018.0,200018,45.0,2.0,2,1
8,1,45,0.0,0.0,216503.0,428610,45.0,2.0,1,2
8,2,46,2.0,24.0,0.0,428610,0.0,0.0,1,1
8,1,22,0.0,0.0,212107.0,428610,45.0,2.0,2,1
8,1,16,0.0,0.0,0.0,428610,0.0,0.0,1,2
8,1,4,0.0,0.0,0.0,428610,0.0,0.0,1,7
8,2,20,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,23,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,20,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,41,2.0,19.0,246120.0,246120,35.0,2.0,2,1
8,2,20,0.0,0.0,0.0,246120,0.0,0.0,2,1
8,1,53,0.0,0.0,241780.0,626430,45.0,2.0,1,2
8,2,50,3.0,25.0,0.0,626430,0.0,0.0,1,2
8,2,25,0.0,0.0,192325.0,626430,45.0,2.0,2,1
8,1,22,0.0,0.0,192325.0,626430,45.0,2.0,3,2
8,2,20,0.0,0.0,0.0,626430,0.0,0.0,3,2
8,1,78,0.0,0.0,0.0,0,0.0,0.0,2,1
8,1,26,0.0,0.0,0.0,0,0.0,0.0,3,2
8,2,40,4.0,14.0,0.0,0,0.0,0.0,1,1
8,2,22,0.0,0.0,0.0,0,0.0,0.0,3,2
8,1,33,0.0,0.0,369997.0,369997,72.0,2.0,2,2
8,2,25,1.0,18.0,0.0,369997,0.0,0.0,2,1
8,2,7,0.0,0.0,0.0,369997,0.0,0.0,1,2
8,2,69,2.0,31.0,0.0,0,0.0,0.0,2,2
8,1,71,0.0,0.0,0.0,0,0.0,0.0,1,2
8,1,43,0.0,0.0,274750.0,274750,45.0,2.0,2,2
8,2,42,2.0,21.0,0.0,274750,0.0,0.0,2,2
8,1,18,0.0,0.0,0.0,274750,0.0,0.0,2,1
8,1,15,0.0,0.0,0.0,274750,0.0,0.0,2,2
8,1,66,0.0,0.0,0.0,0,0.0,0.0,2,2
8,2,38,0.0,0.0,0.0,0,0.0,0.0,2,1
8,2,71,4.0,22.0,0.0,0,0.0,0.0,2,2
8,2,26,0.0,0.0,685960.0,1164025,64.0,2.0,3,1
8,1,26,0.0,0.0,478065.0,1164025,45.0,2.0,3,1
8,1,69,0.0,0.0,67683.0,203049,56.0,2.0,2,2
8,2,64,3.0,23.0,67683.0,203049,56.0,2.0,2,2
8,1,40,0.0,0.0,67683.0,203049,56.0,2.0,2,1
8,2,30,1.0,28.0,0.0,203049,0.0,0.0,2,1
8,2,2,0.0,0.0,0.0,203049,0.0,0.0,1,7
8,1,50,0.0,0.0,219800.0,429581,98.0,2.0,2,1
8,2,50,3.0,30.0,0.0,429581,0.0,0.0,2,1
8,1,20,0.0,0.0,65940.0,429581,8.0,2.0,3,2
8,2,18,0.0,0.0,143841.0,429581,16.0,2.0,3,2
8,2,13,0.0,0.0,0.0,429581,0.0,0.0,1,2
8,1,43,0.0,0.0,659400.0,967050,45.0,2.0,2,1
8,2,41,3.0,26.0,307650.0,967050,24.0,2.0,2,1
8,2,15,0.0,0.0,0.0,967050,0.0,0.0,2,2
8,2,7,0.0,0.0,0.0,967050,0.0,0.0,1,2
8,2,4,0.0,0.0,0.0,967050,0.0,0.0,1,7
8,2,67,3.0,24.0,0.0,218517,0.0,0.0,1,2
8,2,27,0.0,0.0,0.0,218517,0.0,0.0,3,2
8,2,41,1.0,26.0,218517.0,218517,45.0,2.0,2,1
8,1,15,0.0,0.0,0.0,218517,0.0,0.0,2,2
8,1,48,0.0,0.0,192325.0,192325,45.0,2.0,2,2
8,2,46,2.0,29.0,0.0,192325,0.0,0.0,2,1
8,2,16,0.0,0.0,0.0,192325,0.0,0.0,2,2
8,2,12,0.0,0.0,0.0,192325,0.0,0.0,1,2
8,1,76,0.0,0.0,0.0,820400,0.0,0.0,1,1
8,2,32,1.0,32.0,0.0,820400,0.0,0.0,3,2
8,1,34,0.0,0.0,820400.0,820400,60.0,2.0,3,1
8,1,21,0.0,0.0,0.0,820400,0.0,0.0,3,2
8,2,0,0.0,0.0,0.0,820400,0.0,0.0,1,7
8,1,34,0.0,0.0,742434.0,742434,45.0,2.0,3,1
8,2,37,2.0,23.0,0.0,742434,0.0,0.0,2,2
8,2,20,0.0,0.0,0.0,742434,0.0,0.0,3,2
8,2,2,0.0,0.0,0.0,742434,0.0,0.0,1,7
8,2,26,1.0,23.0,0.0,61530,0.0,0.0,3,2
8,1,26,0.0,0.0,61530.0,61530,3.0,2.0,3,2
