region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,folio,ecivil,pco2,nv
13,2,36,0.0,0.0,1246266.0,1246266,45.0,1.0,4,131011001011.0,7,1,99
13,1,28,0.0,0.0,499680.0,499680,45.0,2.0,3,131011001041.0,7,1,99
13,2,38,0.0,0.0,856855.0,856855,30.0,1.0,3,131011001061.0,7,1,99
13,1,33,0.0,0.0,1351677.0,1351677,45.0,1.0,3,131011001121.0,7,1,99
13,2,29,0.0,0.0,444180.0,444180,45.0,2.0,3,131011001131.0,7,1,99
13,2,32,0.0,0.0,579723.0,579723,10.0,1.0,3,131011001161.0,7,1,99
13,2,45,1.0,23.0,1000365.0,1037731,45.0,2.0,3,131011001191.0,7,1,23
13,2,22,0.0,0.0,37366.0,1037731,45.0,2.0,3,131011001191.0,7,4,99
13,1,21,0.0,0.0,0.0,1037731,45.0,2.0,3,131011001191.0,7,12,99
13,1,28,0.0,0.0,1582744.0,1582744,45.0,2.0,4,131011001201.0,7,1,99
13,2,35,0.0,0.0,295815.0,295815,45.0,2.0,2,131011001211.0,7,1,99
13,2,26,0.0,0.0,944223.0,3271722,47.0,1.0,3,131011001221.0,2,1,99
13,1,28,0.0,0.0,2327499.0,3271722,60.0,1.0,4,131011001221.0,2,2,99
13,1,36,0.0,0.0,2881212.0,4488500,45.0,2.0,4,131011001231.0,2,1,99
13,2,35,0.0,0.0,1607288.0,4488500,45.0,2.0,4,131011001231.0,2,2,99
13,2,35,0.0,0.0,1784370.0,3110046,55.0,1.0,3,131011001241.0,1,1,99
13,1,40,0.0,0.0,369180.0,3110046,19.0,2.0,3,131011001241.0,1,2,99
13,1,36,0.0,0.0,956496.0,3110046,45.0,2.0,3,131011001241.0,7,12,99
13,1,36,0.0,0.0,1164161.0,2507825,45.0,1.0,3,131011001251.0,1,1,99
13,2,35,0.0,0.0,1343664.0,2507825,45.0,1.0,3,131011001251.0,1,2,99
13,2,35,0.0,0.0,1381077.0,1381077,50.0,2.0,4,131011001261.0,4,1,99
13,1,29,0.0,0.0,1978200.0,2857400,48.0,1.0,3,131011001291.0,2,1,99
13,2,26,0.0,0.0,879200.0,2857400,72.0,2.0,3,131011001291.0,2,2,99
13,1,71,0.0,0.0,0.0,0,0.0,0.0,3,131011001301.0,7,1,99
13,2,33,1.0,22.0,1861697.0,2234249,25.0,1.0,3,131011002021.0,2,1,23
13,1,35,0.0,0.0,372552.0,2234249,40.0,1.0,3,131011002021.0,2,2,99
13,1,10,0.0,0.0,0.0,2234249,0.0,0.0,1,131011002021.0,7,4,99
13,2,27,0.0,0.0,1744479.0,1744479,45.0,2.0,3,131011002031.0,7,1,99
13,1,67,0.0,0.0,0.0,711053,0.0,0.0,1,131011002091.0,6,1,64
13,2,38,2.0,13.0,216503.0,711053,45.0,2.0,2,131011002091.0,7,4,99
13,2,25,1.0,22.0,164850.0,711053,45.0,2.0,2,131011002091.0,7,1,22
13,1,23,0.0,0.0,329700.0,711053,45.0,2.0,3,131011002091.0,7,12,99
13,1,3,0.0,0.0,0.0,711053,0.0,0.0,1,131011002091.0,7,4,99
13,2,30,0.0,0.0,562275.0,1316875,50.0,1.0,3,131011002101.0,2,1,99
13,1,28,0.0,0.0,754600.0,1316875,35.0,1.0,3,131011002101.0,2,2,99
13,2,67,1.0,38.0,0.0,791280,0.0,0.0,3,131011002111.0,5,1,38
13,1,29,0.0,0.0,791280.0,791280,45.0,2.0,3,131011002111.0,7,4,99
13,1,27,0.0,0.0,164850.0,164850,10.0,2.0,3,131011002121.0,7,1,99
13,1,36,0.0,0.0,1038415.0,1038415,47.0,1.0,3,131011002131.0,7,1,99
13,2,48,4.0,17.0,329700.0,969409,45.0,2.0,3,131011002151.0,1,1,28
13,1,49,0.0,0.0,639709.0,969409,45.0,2.0,2,131011002151.0,1,2,29
13,2,20,0.0,0.0,0.0,969409,0.0,0.0,3,131011002151.0,7,3,99
13,2,32,2.0,28.0,497663.0,1885975,20.0,2.0,2,131011002161.0,2,1,28
13,1,28,0.0,0.0,579173.0,1885975,30.0,2.0,2,131011002161.0,2,2,24
13,2,4,0.0,0.0,0.0,1885975,0.0,0.0,1,131011002161.0,7,3,99
13,2,4,0.0,0.0,0.0,1885975,0.0,0.0,1,131011002161.0,7,3,99
13,1,39,0.0,0.0,576975.0,1885975,30.0,2.0,2,131011002161.0,2,1,35
13,2,33,2.0,14.0,232164.0,1885975,45.0,2.0,1,131011002161.0,2,2,29
13,2,41,1.0,18.0,241780.0,241780,25.0,2.0,2,131011002211.0,7,1,99
13,1,32,0.0,0.0,252000.0,1830164,0.0,0.0,3,131011002261.0,2,1,99
13,2,25,0.0,0.0,1578164.0,1830164,45.0,2.0,3,131011002261.0,2,2,99
13,2,87,1.0,40.0,0.0,0,0.0,0.0,3,131011002291.0,6,1,99
13,2,15,0.0,0.0,0.0,0,0.0,0.0,2,131011002291.0,7,12,99
13,2,32,2.0,26.0,225610.0,225610,2.0,2.0,2,131011003021.0,7,1,28
13,2,6,0.0,0.0,0.0,225610,0.0,0.0,1,131011003021.0,7,4,99
13,2,4,0.0,0.0,0.0,225610,0.0,0.0,1,131011003021.0,7,4,99
13,2,72,4.0,20.0,0.0,0,0.0,0.0,2,131011003041.0,7,1,99
13,1,35,0.0,0.0,1077020.0,1077020,45.0,2.0,3,131011003051.0,1,1,33
13,2,33,1.0,30.0,0.0,1077020,0.0,0.0,3,131011003051.0,1,2,31
13,1,2,0.0,0.0,0.0,1077020,0.0,0.0,1,131011003051.0,7,3,99
13,1,74,0.0,0.0,0.0,0,0.0,0.0,3,131011003091.0,2,1,99
13,2,62,0.0,0.0,0.0,0,0.0,0.0,2,131011003091.0,2,2,99
13,2,48,4.0,23.0,369180.0,369180,72.0,2.0,1,131011003121.0,4,1,39
13,2,18,0.0,0.0,0.0,369180,0.0,0.0,3,131011003121.0,7,4,99
13,1,9,0.0,0.0,0.0,369180,0.0,0.0,1,131011003121.0,7,4,99
13,2,44,0.0,0.0,0.0,164080,0.0,0.0,2,131011003131.0,7,1,99
13,1,43,0.0,0.0,164080.0,164080,20.0,2.0,2,131011003131.0,7,13,99
13,1,68,0.0,0.0,1230600.0,1230600,84.0,2.0,1,131011003191.0,1,1,31
13,2,56,2.0,37.0,0.0,1230600,84.0,2.0,2,131011003191.0,1,2,19
13,1,37,0.0,0.0,0.0,1230600,0.0,0.0,1,131011003191.0,7,3,99
13,2,37,0.0,0.0,274750.0,604450,45.0,2.0,2,131011003211.0,2,1,99
13,1,33,0.0,0.0,329700.0,604450,54.0,2.0,2,131011003211.0,2,2,99
13,1,33,0.0,0.0,615300.0,1230600,48.0,2.0,2,131011003271.0,2,1,31
13,2,41,4.0,19.0,615300.0,1230600,40.0,2.0,2,131011003271.0,2,2,39
13,1,2,0.0,0.0,0.0,1230600,0.0,0.0,1,131011003271.0,7,3,99
13,2,23,2.0,15.0,492352.0,852824,45.0,2.0,2,131011003272.0,2,1,20
13,2,10,0.0,0.0,0.0,852824,0.0,0.0,1,131011003272.0,7,4,99
13,2,46,3.0,19.0,0.0,852824,0.0,0.0,2,131011003272.0,4,1,43
13,1,27,0.0,0.0,360472.0,852824,45.0,2.0,2,131011003272.0,2,2,24
13,1,8,0.0,0.0,0.0,852824,0.0,0.0,1,131011003272.0,7,3,99
13,1,3,0.0,0.0,0.0,852824,0.0,0.0,1,131011003272.0,7,3,99
13,2,23,0.0,0.0,330983.0,330983,40.0,1.0,3,131011003281.0,7,1,99
13,1,31,0.0,0.0,340690.0,659400,45.0,2.0,3,131011003301.0,1,1,99
13,2,29,0.0,0.0,318710.0,659400,45.0,2.0,2,131011003301.0,1,2,99
13,2,33,1.0,26.0,343103.0,659400,48.0,2.0,2,131011003301.0,4,1,99
13,1,39,0.0,0.0,551332.0,993680,50.0,2.0,2,131011004011.0,2,1,31
13,2,37,2.0,15.0,442348.0,993680,44.0,2.0,2,131011004011.0,2,2,29
13,2,85,3.0,21.0,0.0,993680,0.0,0.0,1,131011004011.0,6,12,99
13,1,22,0.0,0.0,0.0,993680,0.0,0.0,3,131011004011.0,7,3,99
13,1,8,0.0,0.0,0.0,993680,0.0,0.0,1,131011004011.0,7,3,99
13,2,67,0.0,0.0,245718.0,899238,14.0,2.0,2,131011004021.0,7,1,99
13,2,46,1.0,21.0,82040.0,899238,56.0,2.0,2,131011004021.0,2,1,99
13,2,25,0.0,0.0,219800.0,899238,45.0,2.0,3,131011004021.0,7,12,99
13,1,50,0.0,0.0,219800.0,899238,45.0,2.0,2,131011004021.0,4,12,99
13,1,52,0.0,0.0,131880.0,899238,45.0,2.0,2,131011004021.0,2,2,99
13,2,95,4.0,40.0,410000.0,686582,0.0,0.0,2,131011004022.0,6,1,43
13,2,52,2.0,25.0,276582.0,686582,45.0,2.0,2,131011004022.0,4,4,99
13,1,47,0.0,0.0,683762.0,683762,50.0,2.0,3,131011004031.0,1,1,38
13,2,42,2.0,33.0,0.0,683762,0.0,0.0,3,131011004031.0,1,2,33
13,2,9,0.0,0.0,0.0,683762,0.0,0.0,1,131011004031.0,7,3,99
13,1,9,0.0,0.0,0.0,683762,0.0,0.0,1,131011004031.0,7,3,99
13,2,61,1.0,33.0,1046339.0,1046339,44.0,2.0,3,131011004051.0,1,1,99
13,1,21,0.0,0.0,219800.0,219800,60.0,2.0,2,131011004081.0,2,1,18
13,2,20,1.0,17.0,0.0,219800,0.0,0.0,2,131011004081.0,2,2,17
13,1,3,0.0,0.0,0.0,219800,0.0,0.0,1,131011004081.0,7,3,99
13,2,48,3.0,20.0,0.0,384650,0.0,0.0,1,131011004082.0,2,1,99
13,1,46,0.0,0.0,384650.0,384650,48.0,2.0,2,131011004082.0,2,2,99
13,2,62,3.0,25.0,5000.0,712023,0.0,0.0,2,131011004091.0,4,1,35
13,1,31,0.0,0.0,453338.0,712023,45.0,2.0,3,131011004091.0,7,4,99
13,2,27,0.0,0.0,253685.0,712023,48.0,2.0,3,131011004091.0,7,4,99
13,1,66,0.0,0.0,51275.0,51275,12.0,2.0,2,131011004101.0,2,1,99
13,2,75,3.0,20.0,0.0,51275,0.0,0.0,2,131011004101.0,2,2,99
13,1,30,0.0,0.0,277498.0,296181,50.0,2.0,1,131011004111.0,2,1,28
13,2,36,2.0,35.0,18683.0,296181,6.0,2.0,1,131011004111.0,2,2,34
13,2,4,0.0,0.0,0.0,296181,0.0,0.0,1,131011004111.0,7,3,99
13,2,2,0.0,0.0,0.0,296181,0.0,0.0,1,131011004111.0,7,3,99
13,2,43,1.0,30.0,175840.0,175840,40.0,2.0,2,131011004112.0,7,1,30
13,1,13,0.0,0.0,0.0,175840,0.0,0.0,1,131011004112.0,7,4,99
13,2,40,1.0,19.0,246120.0,503470,40.0,2.0,2,131011005031.0,2,1,19
13,1,42,0.0,0.0,257350.0,503470,60.0,2.0,2,131011005031.0,2,2,99
13,2,21,0.0,0.0,0.0,503470,0.0,0.0,3,131011005031.0,7,4,99
13,2,84,0.0,0.0,0.0,0,0.0,0.0,2,131011005051.0,7,1,99
13,2,72,4.0,25.0,0.0,0,3.0,2.0,2,131011005081.0,6,1,99
13,2,41,2.0,17.0,610860.0,893853,45.0,2.0,3,131011005091.0,5,1,23
13,2,23,0.0,0.0,282993.0,893853,40.0,2.0,3,131011005091.0,7,4,99
13,1,18,0.0,0.0,0.0,893853,0.0,0.0,2,131011005091.0,7,4,99
13,2,65,2.0,20.0,0.0,0,0.0,0.0,3,131011005131.0,5,1,99
13,2,46,2.0,18.0,1725431.0,1725431,58.0,2.0,3,131011005141.0,3,1,28
