region,sexo,edad,s7,s8,ytrabaj,ytrabhaj,o10,o27,e6a,e6b
3,2,70,0.0,0.0,0.0,791280,0.0,0.0,2,1
3,2,81,0.0,0.0,131880.0,791280,16.0,2.0,2,1
3,2,65,1.0,26.0,659400.0,791280,55.0,2.0,2,2
3,1,29,0.0,0.0,484681.0,484681,40.0,2.0,3,1
3,2,39,3.0,21.0,0.0,484681,0.0,0.0,1,1
3,2,4,0.0,0.0,0.0,484681,0.0,0.0,1,7
3,2,90,0.0,0.0,0.0,0,0.0,0.0,1,7
3,2,76,3.0,26.0,0.0,0,0.0,0.0,1,2
3,1,88,0.0,0.0,0.0,0,0.0,0.0,1,7
3,1,85,0.0,0.0,0.0,0,0.0,0.0,1,7
3,1,51,0.0,0.0,1868300.0,1868300,32.0,2.0,4,1
3,2,45,1.0,38.0,0.0,1868300,0.0,0.0,3,1
3,1,7,0.0,0.0,0.0,1868300,0.0,0.0,1,2
3,2,55,4.0,20.0,109900.0,1017438,35.0,2.0,2,2
3,1,48,0.0,0.0,265958.0,1017438,40.0,2.0,2,2
3,2,11,0.0,0.0,0.0,1017438,0.0,0.0,1,2
3,1,20,0.0,0.0,65940.0,1017438,6.0,2.0,3,2
3,1,50,0.0,0.0,197820.0,1017438,48.0,2.0,1,7
3,1,26,0.0,0.0,197820.0,1017438,48.0,2.0,2,2
3,1,25,0.0,0.0,180000.0,1017438,0.0,0.0,1,1
3,2,27,2.0,18.0,0.0,1017438,0.0,0.0,2,2
3,1,9,0.0,0.0,0.0,1017438,0.0,0.0,1,2
3,2,1,0.0,0.0,0.0,1017438,0.0,0.0,1,7
3,1,27,0.0,0.0,373660.0,373660,60.0,2.0,2,1
3,2,27,1.0,20.0,0.0,373660,7.0,2.0,2,1
3,2,7,0.0,0.0,0.0,373660,0.0,0.0,1,7
3,1,65,0.0,0.0,307650.0,307650,77.0,2.0,2,1
3,2,57,4.0,16.0,0.0,307650,0.0,0.0,2,1
3,1,50,0.0,0.0,1796865.0,2522205,45.0,2.0,2,1
3,2,48,3.0,21.0,0.0,2522205,0.0,0.0,2,1
3,1,27,0.0,0.0,516530.0,2522205,30.0,1.0,2,1
3,2,23,0.0,0.0,208810.0,2522205,25.0,2.0,3,2
3,1,9,0.0,0.0,0.0,2522205,0.0,0.0,1,2
3,2,91,12.0,16.0,0.0,0,0.0,0.0,1,1
3,2,74,1.0,34.0,0.0,0,0.0,0.0,1,1
3,2,82,0.0,0.0,245172.0,245172,24.0,2.0,1,1
3,2,48,1.0,22.0,554080.0,594080,44.0,2.0,3,1
3,1,26,0.0,0.0,40000.0,594080,12.0,2.0,3,2
3,2,82,4.0,20.0,0.0,594080,0.0,0.0,2,2
3,1,33,0.0,0.0,955031.0,955031,48.0,2.0,3,1
3,2,61,3.0,20.0,219800.0,500403,48.0,2.0,2,2
3,1,38,0.0,0.0,0.0,500403,0.0,0.0,3,2
3,1,11,0.0,0.0,0.0,500403,0.0,0.0,1,2
3,2,11,0.0,0.0,0.0,500403,0.0,0.0,1,2
3,2,59,1.0,40.0,0.0,500403,0.0,0.0,2,1
3,1,19,0.0,0.0,280603.0,500403,40.0,2.0,2,2
3,2,49,2.0,26.0,230790.0,230790,44.0,2.0,2,1
3,2,23,0.0,0.0,0.0,230790,0.0,0.0,3,2
3,1,67,0.0,0.0,1025500.0,1025500,44.0,2.0,2,1
3,1,21,0.0,0.0,0.0,1025500,0.0,0.0,3,2
3,1,81,0.0,0.0,0.0,0,0.0,0.0,2,1
3,2,79,4.0,25.0,0.0,0,0.0,0.0,2,2
3,2,33,0.0,0.0,1263850.0,1263850,44.0,2.0,3,1
3,2,50,2.0,25.0,285740.0,917665,45.0,2.0,3,1
3,1,63,0.0,0.0,285740.0,917665,60.0,2.0,3,1
3,1,24,0.0,0.0,329700.0,917665,45.0,2.0,2,1
3,1,19,0.0,0.0,16485.0,917665,45.0,2.0,2,2
3,2,55,2.0,20.0,0.0,308565,45.0,2.0,3,1
3,2,30,2.0,20.0,0.0,308565,0.0,0.0,2,1
3,2,13,0.0,0.0,0.0,308565,0.0,0.0,1,2
3,1,4,0.0,0.0,0.0,308565,0.0,0.0,1,7
3,1,56,0.0,0.0,0.0,308565,8.0,2.0,2,2
3,1,35,0.0,0.0,308565.0,308565,48.0,2.0,2,1
3,1,77,0.0,0.0,0.0,0,0.0,0.0,1,2
3,2,77,6.0,20.0,0.0,0,0.0,0.0,2,1
3,2,47,2.0,25.0,0.0,0,0.0,0.0,2,1
3,2,10,0.0,0.0,0.0,0,0.0,0.0,1,2
3,2,89,7.0,20.0,0.0,114856,0.0,0.0,1,2
3,1,18,0.0,0.0,0.0,114856,0.0,0.0,3,2
3,2,58,2.0,21.0,57428.0,114856,2.0,2.0,2,2
3,2,65,2.0,24.0,57428.0,114856,3.0,2.0,1,2
3,2,54,2.0,19.0,41020.0,404390,3.0,2.0,2,2
3,1,23,0.0,0.0,219800.0,404390,45.0,2.0,2,1
3,2,20,0.0,0.0,143570.0,404390,4.0,2.0,2,2
3,1,38,0.0,0.0,1091673.0,1676419,40.0,2.0,3,1
3,2,38,0.0,0.0,584746.0,1676419,40.0,2.0,3,1
3,2,62,3.0,28.0,3736600.0,3736600,44.0,2.0,3,1
3,1,89,0.0,0.0,1435700.0,1435700,30.0,2.0,3,1
3,2,60,2.0,31.0,0.0,1435700,0.0,0.0,2,1
3,1,36,0.0,0.0,549500.0,549500,45.0,2.0,2,1
3,2,29,3.0,16.0,0.0,549500,0.0,0.0,1,1
3,2,13,0.0,0.0,0.0,549500,0.0,0.0,1,2
3,2,10,0.0,0.0,0.0,549500,0.0,0.0,1,2
3,1,2,0.0,0.0,0.0,549500,0.0,0.0,1,7
