region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
3,1,60,0.0,0.0,1500000.0,1500000,45.0,0.0,3
3,2,56,3.0,19.0,0.0,0,0.0,0.0,2
3,1,35,0.0,0.0,2000000.0,2000000,45.0,0.0,3
3,1,31,0.0,0.0,0.0,0,0.0,0.0,3
3,2,38,1.0,36.0,1200000.0,1200000,45.0,0.0,3
3,1,2,0.0,0.0,0.0,0,0.0,0.0,1
3,2,71,0.0,0.0,0.0,0,0.0,0.0,3
3,2,84,0.0,0.0,0.0,0,0.0,0.0,1
3,2,82,0.0,0.0,0.0,0,0.0,0.0,2
3,2,75,0.0,0.0,0.0,0,0.0,0.0,2
3,1,43,0.0,0.0,450000.0,450000,45.0,2.0,2
3,2,50,2.0,19.0,0.0,0,0.0,0.0,2
3,1,29,0.0,0.0,480000.0,480000,45.0,0.0,2
3,2,28,1.0,27.0,385000.0,385000,45.0,0.0,2
3,2,5,0.0,0.0,0.0,0,0.0,0.0,1
3,1,56,0.0,0.0,1900000.0,1900000,45.0,0.0,3
3,2,43,4.0,19.0,1100000.0,1100000,45.0,0.0,3
3,2,9,0.0,0.0,0.0,0,0.0,0.0,1
3,2,7,0.0,0.0,0.0,0,0.0,0.0,1
3,2,87,2.0,17.0,0.0,0,0.0,0.0,1
3,2,67,2.0,23.0,0.0,0,0.0,0.0,3
3,1,84,0.0,0.0,0.0,0,0.0,0.0,2
3,2,82,0.0,0.0,0.0,0,0.0,0.0,2
3,2,80,0.0,0.0,0.0,0,0.0,0.0,2
3,2,75,0.0,0.0,0.0,0,0.0,0.0,2
3,1,44,0.0,0.0,150000.0,150000,10.0,0.0,2
3,2,32,0.0,0.0,280000.0,280000,12.0,0.0,3
3,2,54,3.0,22.0,0.0,0,0.0,0.0,2
3,2,31,0.0,0.0,250000.0,250000,40.0,0.0,3
3,2,23,0.0,0.0,0.0,0,0.0,0.0,3
3,1,20,0.0,0.0,240000.0,240000,49.0,0.0,2
3,2,66,2.0,22.0,0.0,0,0.0,0.0,2
3,1,38,0.0,0.0,0.0,0,0.0,0.0,3
3,2,52,0.0,0.0,700000.0,700000,45.0,0.0,3
3,2,80,5.0,18.0,0.0,0,0.0,0.0,3
3,1,45,0.0,0.0,400000.0,400000,48.0,0.0,3
3,1,79,0.0,0.0,0.0,0,0.0,0.0,3
3,2,57,3.0,16.0,0.0,0,0.0,0.0,2
3,2,26,3.0,19.0,0.0,0,0.0,0.0,2
3,1,25,0.0,0.0,0.0,0,0.0,0.0,3
3,2,7,0.0,0.0,0.0,0,0.0,0.0,1
3,1,5,0.0,0.0,0.0,0,0.0,0.0,1
3,1,2,0.0,0.0,0.0,0,0.0,0.0,1
3,2,64,3.0,27.0,0.0,0,0.0,0.0,3
3,1,63,0.0,0.0,0.0,0,0.0,0.0,3
3,1,23,0.0,0.0,0.0,0,0.0,0.0,3
3,2,38,1.0,15.0,0.0,0,0.0,0.0,3
3,1,40,0.0,0.0,800000.0,800000,84.0,0.0,2
3,2,22,1.0,17.0,0.0,0,0.0,0.0,2
3,2,15,0.0,0.0,0.0,0,0.0,0.0,2
3,2,5,0.0,0.0,0.0,0,0.0,0.0,1
3,1,38,0.0,0.0,2000000.0,2000000,42.0,0.0,3
3,2,40,2.0,31.0,800000.0,800000,40.0,0.0,3
3,2,78,7.0,24.0,0.0,0,0.0,0.0,2
3,2,3,0.0,0.0,0.0,0,0.0,0.0,1
3,1,8,0.0,0.0,0.0,0,0.0,0.0,1
