region,sexo,edad,s5,s6,yoprcor,yoprcorh,o10,o27,e6a,e6b
7,2,65,5.0,25.0,0.0,950000,0.0,0.0,1,5.0
7,1,40,0.0,0.0,450000.0,950000,45.0,2.0,2,4.0
7,1,30,0.0,0.0,500000.0,950000,45.0,2.0,3,4.0
7,1,73,0.0,0.0,0.0,0,0.0,0.0,1,6.0
7,2,73,6.0,18.0,0.0,0,0.0,0.0,2,2.0
7,2,39,0.0,0.0,0.0,0,0.0,0.0,1,0.0
7,1,66,0.0,0.0,0.0,280000,0.0,0.0,1,6.0
7,2,63,4.0,23.0,0.0,280000,0.0,0.0,2,3.0
7,1,35,0.0,0.0,280000.0,280000,45.0,2.0,2,4.0
7,1,44,0.0,0.0,0.0,0,0.0,0.0,2,4.0
7,2,44,4.0,19.0,0.0,0,0.0,0.0,2,4.0
7,2,24,0.0,0.0,0.0,0,0.0,0.0,3,4.0
7,1,23,0.0,0.0,0.0,0,0.0,0.0,3,4.0
7,2,19,0.0,0.0,0.0,0,0.0,0.0,2,4.0
7,1,14,0.0,0.0,0.0,0,0.0,0.0,1,8.0
7,1,67,0.0,0.0,0.0,460000,0.0,0.0,2,2.0
7,2,34,2.0,20.0,160000.0,460000,30.0,2.0,2,4.0
7,1,32,0.0,0.0,300000.0,460000,45.0,2.0,2,4.0
7,1,13,0.0,0.0,0.0,460000,0.0,0.0,1,8.0
7,2,69,2.0,25.0,0.0,460000,0.0,0.0,2,2.0
7,2,3,0.0,0.0,0.0,460000,0.0,0.0,1,0.0
7,1,59,0.0,0.0,385000.0,1460070,30.0,1.0,1,8.0
7,2,30,0.0,0.0,375070.0,1460070,45.0,2.0,3,5.0
7,1,26,0.0,0.0,0.0,1460070,0.0,0.0,3,1.0
7,2,59,5.0,21.0,0.0,1460070,0.0,0.0,2,4.0
7,2,33,0.0,0.0,700000.0,1460070,45.0,2.0,3,3.0
7,1,76,0.0,0.0,0.0,0,0.0,0.0,1,3.0
7,2,69,0.0,0.0,0.0,0,0.0,0.0,1,6.0
7,1,85,0.0,0.0,0.0,494348,0.0,0.0,2,6.0
7,2,87,6.0,30.0,0.0,494348,0.0,0.0,1,5.0
7,1,20,0.0,0.0,0.0,494348,0.0,0.0,3,1.0
7,2,55,0.0,0.0,494348.0,494348,50.0,2.0,3,3.0
7,1,65,0.0,0.0,400000.0,400000,45.0,2.0,2,4.0
7,2,65,5.0,17.0,0.0,400000,0.0,0.0,2,5.0
7,2,49,2.0,22.0,250000.0,250000,45.0,2.0,3,3.0
7,1,25,0.0,0.0,0.0,250000,0.0,0.0,3,5.0
7,1,23,0.0,0.0,0.0,250000,0.0,0.0,3,1.0
7,1,41,0.0,0.0,1000000.0,1000000,45.0,2.0,3,5.0
7,2,46,3.0,29.0,0.0,1000000,0.0,0.0,3,5.0
7,1,17,0.0,0.0,0.0,1000000,0.0,0.0,2,4.0
7,2,15,0.0,0.0,0.0,1000000,0.0,0.0,2,1.0
7,2,11,0.0,0.0,0.0,1000000,0.0,0.0,1,6.0
7,2,75,5.0,21.0,0.0,0,0.0,0.0,1,6.0
7,2,50,0.0,0.0,0.0,0,0.0,0.0,2,2.0
7,2,43,0.0,0.0,0.0,0,0.0,0.0,2,4.0
7,2,64,2.0,19.0,200000.0,200000,45.0,2.0,1,8.0
7,1,43,0.0,0.0,0.0,200000,0.0,0.0,2,4.0
7,1,59,0.0,0.0,350000.0,350000,45.0,2.0,1,8.0
7,1,58,0.0,0.0,0.0,360000,0.0,0.0,1,8.0
7,2,54,2.0,21.0,0.0,360000,0.0,0.0,2,1.0
7,2,33,1.0,25.0,280000.0,360000,45.0,2.0,2,4.0
7,2,28,0.0,0.0,80000.0,360000,16.0,2.0,2,4.0
7,1,8,0.0,0.0,0.0,360000,0.0,0.0,1,2.0
7,1,77,0.0,0.0,0.0,0,0.0,0.0,2,4.0
7,2,73,5.0,17.0,0.0,0,0.0,0.0,1,6.0
7,1,45,0.0,0.0,0.0,0,0.0,2.0,2,4.0
7,2,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0
7,1,72,0.0,0.0,0.0,490000,0.0,0.0,1,8.0
7,2,68,3.0,20.0,0.0,490000,0.0,0.0,1,5.0
7,2,48,1.0,20.0,280000.0,490000,45.0,2.0,2,4.0
7,1,28,0.0,0.0,0.0,490000,0.0,0.0,3,5.0
7,2,22,0.0,0.0,210000.0,490000,37.0,2.0,2,4.0
7,1,85,0.0,0.0,0.0,210000,0.0,0.0,1,6.0
7,2,75,7.0,18.0,0.0,210000,0.0,0.0,1,6.0
7,1,47,0.0,0.0,210000.0,210000,70.0,2.0,1,8.0
7,1,25,0.0,0.0,0.0,210000,0.0,0.0,3,5.0
7,1,42,0.0,0.0,600000.0,600000,45.0,2.0,3,4.0
7,2,36,1.0,33.0,0.0,600000,0.0,0.0,3,3.0
7,1,3,0.0,0.0,0.0,600000,0.0,0.0,1,0.0
7,1,60,0.0,0.0,500000.0,500000,48.0,2.0,2,4.0
7,2,61,3.0,21.0,0.0,500000,0.0,0.0,2,4.0
7,2,25,2.0,16.0,0.0,500000,0.0,0.0,3,2.0
7,2,6,0.0,0.0,0.0,500000,0.0,0.0,1,1.0
7,1,9,0.0,0.0,0.0,500000,0.0,0.0,1,3.0
7,1,35,0.0,0.0,500000.0,500000,45.0,2.0,3,3.0
7,2,25,1.0,22.0,0.0,500000,0.0,0.0,2,4.0
7,2,3,0.0,0.0,0.0,500000,0.0,0.0,1,0.0
7,1,62,0.0,0.0,0.0,0,0.0,0.0,1,8.0
7,2,93,9.0,30.0,0.0,0,0.0,0.0,3,4.0
7,2,55,0.0,0.0,400000.0,400000,45.0,2.0,2,4.0
7,1,50,0.0,0.0,750000.0,890000,50.0,2.0,3,5.0
7,2,47,3.0,29.0,0.0,890000,0.0,0.0,3,2.0
7,1,18,0.0,0.0,80000.0,890000,6.0,2.0,2,4.0
7,1,16,0.0,0.0,60000.0,890000,6.0,2.0,2,3.0
7,1,6,0.0,0.0,0.0,890000,0.0,0.0,1,1.0
7,1,40,0.0,0.0,1211111.0,2011111,30.0,2.0,3,5.0
7,2,38,3.0,22.0,800000.0,2011111,0.0,2.0,3,5.0
7,2,16,0.0,0.0,0.0,2011111,0.0,0.0,2,2.0
7,2,7,0.0,0.0,0.0,2011111,0.0,0.0,1,2.0
7,2,0,0.0,0.0,0.0,2011111,0.0,0.0,1,0.0
7,1,57,0.0,0.0,300000.0,650000,50.0,2.0,2,2.0
7,2,55,2.0,21.0,0.0,650000,0.0,0.0,2,3.0
7,1,33,0.0,0.0,0.0,650000,0.0,0.0,3,4.0
7,1,22,0.0,0.0,350000.0,650000,44.0,2.0,3,3.0
7,1,40,0.0,0.0,600000.0,850000,45.0,2.0,3,3.0
7,2,39,2.0,25.0,250000.0,850000,45.0,2.0,3,3.0
7,2,13,0.0,0.0,0.0,850000,0.0,0.0,1,7.0
7,1,11,0.0,0.0,0.0,850000,0.0,0.0,1,5.0
7,1,42,0.0,0.0,150000.0,590000,44.0,2.0,2,4.0
7,2,39,2.0,17.0,210000.0,590000,44.0,2.0,2,2.0
7,1,22,0.0,0.0,230000.0,590000,45.0,2.0,2,4.0
7,1,16,0.0,0.0,0.0,590000,0.0,0.0,2,3.0
7,1,55,0.0,0.0,700000.0,910000,45.0,2.0,1,5.0
7,2,43,2.0,25.0,210000.0,910000,45.0,2.0,2,5.0
7,1,10,0.0,0.0,0.0,910000,0.0,0.0,1,4.0
7,2,18,0.0,0.0,0.0,910000,0.0,0.0,3,1.0
7,2,63,4.0,26.0,0.0,1600000,0.0,0.0,3,4.0
7,2,30,0.0,0.0,1000000.0,1600000,46.0,2.0,3,5.0
7,1,27,0.0,0.0,600000.0,1600000,45.0,2.0,3,5.0
7,2,38,2.0,19.0,500000.0,2500000,0.0,2.0,2,4.0
7,1,36,0.0,0.0,2000000.0,2500000,48.0,2.0,2,1.0
7,2,19,0.0,0.0,0.0,2500000,0.0,0.0,3,2.0
7,1,0,0.0,0.0,0.0,2500000,0.0,0.0,1,0.0
7,2,50,4.0,22.0,0.0,290000,0.0,0.0,2,4.0
7,2,82,4.0,24.0,0.0,290000,0.0,0.0,2,4.0
7,2,22,1.0,21.0,110000.0,290000,18.0,2.0,3,1.0
7,2,19,0.0,0.0,180000.0,290000,44.0,2.0,2,4.0
7,1,18,0.0,0.0,0.0,290000,0.0,0.0,2,4.0
7,2,1,0.0,0.0,0.0,290000,0.0,0.0,1,0.0
7,1,28,0.0,0.0,168000.0,928000,10.0,1.0,3,5.0
7,2,26,0.0,0.0,0.0,928000,0.0,0.0,3,5.0
7,1,24,0.0,0.0,360000.0,928000,7.0,2.0,3,5.0
7,2,26,0.0,0.0,400000.0,928000,30.0,2.0,3,5.0
7,2,47,2.0,17.0,110000.0,110000,20.0,1.0,3,3.0
7,1,3,0.0,0.0,0.0,110000,0.0,0.0,1,0.0
7,1,64,0.0,0.0,200000.0,200000,50.0,2.0,1,2.0
7,2,55,3.0,19.0,0.0,200000,0.0,0.0,2,3.0
7,2,41,3.0,17.0,0.0,0,0.0,0.0,2,3.0
7,1,23,0.0,0.0,0.0,0,0.0,0.0,3,5.0
7,2,17,0.0,0.0,0.0,0,0.0,0.0,2,4.0
7,2,12,0.0,0.0,0.0,0,0.0,0.0,1,7.0
7,2,80,4.0,99.0,0.0,420000,0.0,0.0,1,0.0
7,2,35,1.0,27.0,210000.0,420000,45.0,2.0,2,4.0
7,1,7,0.0,0.0,0.0,420000,0.0,0.0,1,1.0
7,1,20,0.0,0.0,210000.0,420000,45.0,2.0,2,4.0
7,1,72,0.0,0.0,400000.0,700000,45.0,2.0,1,0.0
7,2,70,4.0,20.0,0.0,700000,0.0,0.0,1,4.0
7,1,26,0.0,0.0,300000.0,700000,45.0,2.0,3,3.0
7,1,63,0.0,0.0,0.0,0,0.0,0.0,1,6.0
7,2,29,0.0,0.0,0.0,0,0.0,0.0,1,0.0
7,2,60,4.0,17.0,0.0,0,0.0,0.0,1,6.0
7,2,60,3.0,20.0,0.0,0,0.0,0.0,1,5.0
7,1,66,0.0,0.0,0.0,0,0.0,0.0,1,6.0
7,1,72,0.0,0.0,0.0,0,0.0,0.0,1,3.0
7,1,65,0.0,0.0,210000.0,420000,45.0,2.0,1,3.0
7,2,66,2.0,30.0,0.0,420000,0.0,0.0,1,0.0
7,1,30,0.0,0.0,210000.0,420000,49.0,2.0,2,4.0
7,1,32,0.0,0.0,210000.0,420000,48.0,2.0,2,4.0
7,2,31,1.0,20.0,210000.0,420000,48.0,2.0,2,4.0
7,1,12,0.0,0.0,0.0,420000,0.0,0.0,1,6.0
7,2,70,3.0,29.0,0.0,510000,0.0,0.0,2,4.0
7,2,28,0.0,0.0,300000.0,510000,45.0,2.0,3,3.0
7,1,26,0.0,0.0,210000.0,510000,45.0,2.0,2,2.0
7,1,40,0.0,0.0,450000.0,610000,45.0,2.0,3,4.0
7,2,42,2.0,26.0,160000.0,610000,25.0,2.0,2,4.0
7,2,17,0.0,0.0,0.0,610000,0.0,0.0,2,3.0
7,1,11,0.0,0.0,0.0,610000,0.0,0.0,1,5.0
7,1,69,0.0,0.0,0.0,510000,0.0,0.0,1,4.0
7,2,61,1.0,26.0,210000.0,510000,60.0,2.0,2,4.0
7,1,25,0.0,0.0,300000.0,510000,45.0,2.0,2,4.0
7,1,58,0.0,0.0,250000.0,250000,54.0,2.0,1,4.0
7,2,58,3.0,25.0,0.0,250000,36.0,2.0,1,6.0
7,2,60,0.0,0.0,220000.0,220000,50.0,2.0,1,0.0
7,2,42,0.0,0.0,290000.0,290000,48.0,2.0,2,4.0
7,2,63,0.0,0.0,0.0,290000,48.0,2.0,1,4.0
7,2,33,0.0,0.0,0.0,290000,48.0,2.0,2,1.0
7,2,45,6.0,13.0,100000.0,268000,20.0,2.0,1,8.0
7,2,19,0.0,0.0,168000.0,268000,45.0,2.0,2,4.0
7,2,14,0.0,0.0,0.0,268000,0.0,0.0,1,8.0
7,2,12,0.0,0.0,0.0,268000,0.0,0.0,1,5.0
7,1,72,0.0,0.0,0.0,120000,0.0,0.0,2,1.0
7,2,62,4.0,17.0,0.0,120000,0.0,0.0,1,0.0
7,2,41,0.0,0.0,120000.0,120000,15.0,2.0,1,7.0
7,1,58,0.0,0.0,700000.0,700000,45.0,2.0,3,4.0
7,2,56,2.0,33.0,0.0,700000,0.0,0.0,1,8.0
7,1,23,0.0,0.0,0.0,700000,0.0,0.0,1,0.0
7,2,18,0.0,0.0,0.0,700000,0.0,0.0,2,2.0
7,1,51,0.0,0.0,210000.0,210000,45.0,2.0,2,2.0
7,2,50,5.0,17.0,0.0,210000,0.0,0.0,2,1.0
7,2,20,0.0,0.0,0.0,210000,0.0,0.0,3,2.0
7,2,11,0.0,0.0,0.0,210000,0.0,0.0,1,6.0
7,1,64,0.0,0.0,210000.0,510000,45.0,2.0,1,1.0
7,2,72,2.0,20.0,0.0,510000,0.0,0.0,1,5.0
7,2,33,2.0,23.0,300000.0,510000,45.0,2.0,3,3.0
7,2,10,0.0,0.0,0.0,510000,0.0,0.0,1,5.0
7,2,3,0.0,0.0,0.0,510000,0.0,0.0,1,0.0
7,1,51,0.0,0.0,500000.0,600000,45.0,2.0,2,4.0
7,2,52,2.0,30.0,100000.0,600000,30.0,2.0,2,4.0
7,2,15,0.0,0.0,0.0,600000,0.0,0.0,2,2.0
7,2,21,0.0,0.0,0.0,600000,0.0,0.0,3,3.0
7,1,63,0.0,0.0,340000.0,680000,60.0,2.0,2,6.0
7,2,63,1.0,25.0,0.0,680000,0.0,0.0,2,6.0
7,2,38,1.0,28.0,340000.0,680000,60.0,2.0,3,3.0
7,1,10,0.0,0.0,0.0,680000,0.0,0.0,1,5.0
7,1,29,0.0,0.0,210000.0,670000,45.0,2.0,3,3.0
7,2,27,1.0,22.0,40000.0,670000,9.0,2.0,2,4.0
7,1,5,0.0,0.0,0.0,670000,0.0,0.0,1,0.0
7,1,21,0.0,0.0,210000.0,670000,45.0,2.0,2,4.0
7,1,28,0.0,0.0,210000.0,670000,45.0,2.0,2,4.0
7,1,59,0.0,0.0,550000.0,5300000,45.0,2.0,3,5.0
7,2,58,2.0,28.0,750000.0,5300000,45.0,2.0,3,5.0
7,2,27,0.0,0.0,4000000.0,5300000,45.0,1.0,3,6.0
7,1,54,0.0,0.0,70000.0,140000,12.0,2.0,3,5.0
7,2,55,2.0,35.0,70000.0,140000,12.0,2.0,2,4.0
7,2,19,1.0,19.0,0.0,140000,0.0,0.0,2,4.0
7,2,15,0.0,0.0,0.0,140000,0.0,0.0,2,1.0
7,1,0,0.0,0.0,0.0,140000,0.0,0.0,1,0.0
7,2,50,2.0,22.0,180000.0,180000,40.0,2.0,2,4.0
7,1,62,0.0,0.0,210000.0,610000,40.0,2.0,2,4.0
7,2,52,2.0,28.0,400000.0,610000,40.0,2.0,2,4.0
7,2,24,1.0,23.0,0.0,610000,0.0,0.0,3,3.0
7,2,18,0.0,0.0,0.0,610000,0.0,0.0,2,4.0
7,1,0,0.0,0.0,0.0,610000,0.0,0.0,1,0.0
7,2,59,1.0,30.0,400000.0,400000,84.0,2.0,2,4.0
7,1,28,0.0,0.0,0.0,400000,0.0,0.0,3,3.0
7,1,10,0.0,0.0,0.0,400000,0.0,0.0,1,5.0
7,1,61,0.0,0.0,70000.0,70000,70.0,2.0,1,8.0
7,2,49,2.0,22.0,0.0,70000,0.0,0.0,2,4.0
7,1,20,0.0,0.0,0.0,70000,0.0,0.0,3,1.0
7,2,53,2.0,17.0,600000.0,600000,84.0,2.0,3,3.0
7,2,77,2.0,23.0,0.0,600000,0.0,0.0,1,8.0
7,1,23,0.0,0.0,0.0,600000,0.0,0.0,3,1.0
7,1,68,0.0,0.0,215000.0,1715000,84.0,2.0,1,8.0
7,2,60,4.0,24.0,800000.0,1715000,32.0,2.0,3,4.0
7,1,30,0.0,0.0,700000.0,1715000,48.0,2.0,3,6.0
7,1,44,0.0,0.0,500000.0,790000,70.0,2.0,2,4.0
7,2,40,1.0,24.0,290000.0,790000,45.0,2.0,3,3.0
7,2,16,0.0,0.0,0.0,790000,0.0,0.0,2,2.0
7,1,41,0.0,0.0,0.0,210000,0.0,0.0,2,4.0
7,1,4,0.0,0.0,0.0,210000,0.0,0.0,1,0.0
7,1,0,0.0,0.0,0.0,210000,0.0,0.0,1,0.0
7,2,6,0.0,0.0,0.0,210000,0.0,0.0,1,1.0
7,2,44,2.0,18.0,0.0,210000,0.0,0.0,1,8.0
7,2,22,3.0,16.0,210000.0,210000,45.0,2.0,2,4.0
7,1,25,0.0,0.0,0.0,0,0.0,0.0,1,8.0
7,1,13,0.0,0.0,0.0,0,0.0,0.0,1,6.0
7,2,42,2.0,18.0,0.0,0,0.0,0.0,1,7.0
7,1,35,0.0,0.0,0.0,210000,0.0,0.0,2,4.0
7,2,34,3.0,17.0,210000.0,210000,45.0,2.0,2,4.0
7,2,12,0.0,0.0,0.0,210000,0.0,0.0,1,7.0
7,2,6,0.0,0.0,0.0,210000,0.0,0.0,1,1.0
7,1,45,0.0,0.0,350000.0,350000,45.0,2.0,2,4.0
7,2,43,2.0,23.0,0.0,350000,0.0,0.0,2,1.0
7,1,7,0.0,0.0,0.0,350000,0.0,0.0,1,2.0
7,1,33,0.0,0.0,1100000.0,1850000,45.0,2.0,2,5.0
7,2,31,3.0,23.0,750000.0,1850000,0.0,2.0,3,5.0
7,2,60,3.0,20.0,0.0,1850000,0.0,0.0,1,6.0
7,1,8,0.0,0.0,0.0,1850000,0.0,0.0,1,2.0
7,2,6,0.0,0.0,0.0,1850000,0.0,0.0,1,0.0
7,2,0,0.0,0.0,0.0,1850000,0.0,0.0,1,0.0
7,2,37,2.0,17.0,210000.0,210000,45.0,2.0,2,5.0
7,1,7,0.0,0.0,0.0,210000,0.0,0.0,1,2.0
7,2,65,2.0,18.0,0.0,200000,0.0,0.0,1,5.0
7,2,45,1.0,25.0,0.0,200000,0.0,0.0,2,3.0
7,2,19,0.0,0.0,200000.0,200000,42.0,1.0,2,4.0
7,1,25,0.0,0.0,0.0,200000,0.0,0.0,2,4.0
7,2,51,1.0,40.0,278571.0,578571,4.0,2.0,3,1.0
7,2,11,0.0,0.0,0.0,578571,0.0,0.0,1,6.0
7,1,49,0.0,0.0,300000.0,578571,20.0,2.0,1,6.0
7,1,47,0.0,0.0,500000.0,500000,0.0,2.0,1,8.0
7,2,50,5.0,22.0,0.0,500000,0.0,0.0,2,4.0
7,2,25,0.0,0.0,0.0,500000,0.0,0.0,3,5.0
7,1,22,0.0,0.0,0.0,500000,0.0,0.0,2,4.0
7,2,14,99.0,0.0,0.0,500000,0.0,0.0,1,8.0
7,2,7,0.0,0.0,0.0,500000,0.0,0.0,1,1.0
7,1,56,0.0,0.0,200000.0,620000,48.0,2.0,1,8.0
7,2,60,2.0,29.0,0.0,620000,0.0,0.0,2,1.0
7,1,31,0.0,0.0,210000.0,620000,45.0,2.0,2,4.0
7,2,27,0.0,0.0,210000.0,620000,45.0,2.0,2,4.0
7,1,60,0.0,0.0,250000.0,250000,45.0,2.0,1,4.0
7,2,57,2.0,17.0,0.0,250000,0.0,0.0,1,8.0
7,1,45,0.0,0.0,350000.0,710000,60.0,1.0,2,3.0
7,2,38,1.0,16.0,0.0,710000,0.0,0.0,1,7.0
7,1,19,0.0,0.0,360000.0,710000,44.0,2.0,2,4.0
7,1,52,0.0,0.0,250000.0,250000,0.0,1.0,2,4.0
7,1,30,0.0,0.0,0.0,250000,0.0,0.0,2,4.0
7,1,29,0.0,0.0,0.0,250000,0.0,0.0,1,0.0
7,1,63,0.0,0.0,400000.0,1000000,44.0,2.0,2,3.0
7,2,65,3.0,22.0,0.0,1000000,0.0,0.0,2,3.0
7,2,37,2.0,24.0,600000.0,1000000,40.0,2.0,3,6.0
7,2,11,0.0,0.0,0.0,1000000,0.0,0.0,1,5.0
7,1,8,0.0,0.0,0.0,1000000,0.0,0.0,1,3.0
7,1,44,0.0,0.0,95000.0,95000,24.0,1.0,2,1.0
7,2,23,0.0,0.0,0.0,95000,0.0,0.0,3,1.0
7,2,63,8.0,19.0,40000.0,120000,28.0,2.0,1,6.0
7,2,30,1.0,26.0,80000.0,120000,12.0,2.0,3,2.0
7,1,59,0.0,0.0,195000.0,195000,48.0,2.0,1,8.0
7,2,53,3.0,21.0,0.0,195000,0.0,0.0,2,4.0
7,2,9,0.0,0.0,0.0,195000,0.0,0.0,1,3.0
7,1,60,0.0,0.0,270000.0,709000,60.0,2.0,2,3.0
7,2,60,5.0,24.0,0.0,709000,0.0,0.0,2,4.0
7,1,32,0.0,0.0,200000.0,709000,45.0,2.0,2,3.0
7,1,20,0.0,0.0,179000.0,709000,24.0,2.0,2,4.0
7,2,22,2.0,16.0,60000.0,709000,50.0,2.0,2,1.0
7,1,2,0.0,0.0,0.0,709000,0.0,0.0,1,0.0
7,2,71,8.0,14.0,6000.0,201000,0.0,2.0,1,4.0
7,1,32,0.0,0.0,195000.0,201000,48.0,2.0,1,6.0
7,1,65,0.0,0.0,80000.0,275000,20.0,2.0,1,4.0
7,2,60,4.0,18.0,0.0,275000,0.0,0.0,1,0.0
7,2,42,0.0,0.0,195000.0,275000,48.0,2.0,1,8.0
7,1,52,0.0,0.0,0.0,225000,0.0,0.0,1,3.0
7,2,51,2.0,18.0,195000.0,225000,55.0,2.0,1,7.0
7,1,38,0.0,0.0,30000.0,225000,35.0,2.0,2,4.0
7,1,57,0.0,0.0,180000.0,180000,48.0,2.0,1,8.0
7,1,48,0.0,0.0,0.0,180000,56.0,2.0,1,8.0
7,2,62,4.0,23.0,0.0,0,0.0,0.0,1,5.0
7,1,57,0.0,0.0,170000.0,170000,30.0,2.0,1,4.0
7,2,61,4.0,19.0,0.0,170000,0.0,0.0,1,6.0
7,1,19,0.0,0.0,0.0,170000,0.0,0.0,2,4.0
7,1,64,0.0,0.0,0.0,260000,0.0,0.0,2,2.0
7,2,56,4.0,17.0,40000.0,260000,8.0,2.0,1,4.0
7,1,21,0.0,0.0,220000.0,260000,40.0,2.0,3,4.0
7,2,31,1.0,20.0,0.0,0,0.0,0.0,3,3.0
