region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o27,e6a
14,1,40,0.0,0.0,0.0,0,0.0,0.0,2
14,2,50,2.0,21.0,230000.0,230000,45.0,0.0,2
14,2,28,0.0,0.0,350000.0,350000,24.0,0.0,3
14,1,52,0.0,0.0,800000.0,800000,30.0,0.0,3
14,2,45,1.0,35.0,250000.0,250000,45.0,0.0,2
14,1,43,0.0,0.0,250000.0,250000,45.0,0.0,2
14,2,9,0.0,0.0,0.0,0,0.0,0.0,1
14,2,68,1.0,33.0,0.0,0,0.0,0.0,2
14,1,49,0.0,0.0,2500000.0,2500000,55.0,0.0,4
14,2,50,2.0,35.0,1000000.0,1000000,45.0,0.0,3
14,2,10,0.0,0.0,0.0,0,0.0,0.0,1
14,1,14,0.0,0.0,0.0,0,0.0,0.0,2
14,2,83,1.0,33.0,0.0,0,0.0,0.0,2
14,1,86,0.0,0.0,0.0,0,0.0,0.0,3
14,2,79,2.0,34.0,0.0,0,0.0,0.0,3
14,1,45,0.0,0.0,2217968.0,2217968,20.0,0.0,3
14,1,40,0.0,0.0,0.0,0,0.0,0.0,3
14,1,35,0.0,0.0,1800000.0,1800000,54.0,0.0,3
14,2,35,3.0,27.0,0.0,0,6.0,0.0,3
14,1,5,0.0,0.0,0.0,0,0.0,0.0,1
14,1,1,0.0,0.0,0.0,0,0.0,0.0,1
14,1,7,0.0,0.0,0.0,0,0.0,0.0,1
14,2,43,2.0,23.0,0.0,0,0.0,0.0,3
14,2,20,0.0,0.0,0.0,0,0.0,0.0,2
14,2,39,2.0,31.0,847478.0,847478,50.0,0.0,4
14,2,7,0.0,0.0,0.0,0,0.0,0.0,1
14,1,5,0.0,0.0,0.0,0,0.0,0.0,1
14,1,45,0.0,0.0,1382263.0,1382263,50.0,0.0,4
14,2,39,2.0,19.0,557047.0,557047,30.0,0.0,3
14,1,20,0.0,0.0,0.0,0,0.0,0.0,3
14,1,11,0.0,0.0,0.0,0,0.0,0.0,1
14,1,44,0.0,0.0,241000.0,241000,54.0,0.0,2
14,2,46,3.0,17.0,241000.0,241000,40.0,0.0,2
14,2,23,1.0,22.0,0.0,0,0.0,0.0,3
14,1,17,0.0,0.0,0.0,0,0.0,0.0,2
14,1,74,0.0,0.0,15000.0,15000,10.0,0.0,1
14,1,27,0.0,0.0,250000.0,250000,54.0,0.0,2
14,2,0,0.0,0.0,0.0,0,0.0,0.0,1
14,1,40,0.0,0.0,1200000.0,1200000,45.0,0.0,4
14,2,37,2.0,31.0,1200000.0,1200000,45.0,0.0,4
14,1,6,0.0,0.0,0.0,0,0.0,0.0,1
14,2,1,0.0,0.0,0.0,0,0.0,0.0,1
14,1,79,0.0,0.0,0.0,0,0.0,0.0,1
14,2,76,3.0,24.0,0.0,0,0.0,0.0,3
14,1,53,0.0,0.0,320000.0,320000,50.0,0.0,3
14,2,51,1.0,38.0,600000.0,600000,45.0,0.0,3
14,2,13,0.0,0.0,0.0,0,0.0,0.0,1
14,1,33,0.0,0.0,990000.0,990000,45.0,0.0,4
14,2,29,1.0,29.0,450000.0,450000,45.0,2.0,4
14,2,0,0.0,0.0,0.0,0,0.0,0.0,1
14,2,39,0.0,0.0,1300000.0,1300000,44.0,0.0,3
14,1,46,0.0,0.0,1800000.0,1800000,44.0,5.0,4
14,2,42,3.0,31.0,1300000.0,1300000,44.0,5.0,3
14,1,12,0.0,0.0,0.0,0,0.0,0.0,1
14,1,5,0.0,0.0,0.0,0,0.0,0.0,1
14,2,4,0.0,0.0,0.0,0,0.0,0.0,1
14,1,40,0.0,0.0,3000000.0,3000000,60.0,0.0,3
14,2,36,1.0,35.0,950000.0,950000,48.0,0.0,3
14,2,0,0.0,0.0,0.0,0,0.0,0.0,1
14,1,40,0.0,0.0,5200000.0,5200000,45.0,5.0,4
14,1,45,0.0,0.0,500000.0,500000,20.0,0.0,2
14,2,55,2.0,25.0,300000.0,300000,30.0,0.0,3
14,1,29,0.0,0.0,800000.0,800000,48.0,0.0,3
14,1,27,0.0,0.0,340000.0,340000,48.0,0.0,3
14,2,21,0.0,0.0,0.0,0,0.0,0.0,3
14,1,47,0.0,0.0,1000000.0,1000000,44.0,0.0,3
14,2,42,3.0,33.0,2000000.0,2000000,40.0,0.0,3
14,2,9,0.0,0.0,0.0,0,0.0,0.0,1
14,2,6,0.0,0.0,0.0,0,0.0,0.0,1
14,1,4,0.0,0.0,0.0,0,0.0,0.0,1
14,2,34,0.0,0.0,1700000.0,1700000,44.0,0.0,4
14,1,34,0.0,0.0,400000.0,400000,30.0,0.0,4
14,1,73,0.0,0.0,1193436.0,1193436,30.0,0.0,3
14,2,73,4.0,25.0,0.0,0,0.0,0.0,3
14,1,58,0.0,0.0,1500000.0,1500000,50.0,0.0,3
14,2,56,4.0,27.0,500000.0,500000,42.0,5.0,3
14,1,28,0.0,0.0,0.0,0,0.0,0.0,3
14,2,24,0.0,0.0,0.0,0,0.0,0.0,3
14,2,16,0.0,0.0,0.0,0,0.0,0.0,2
14,1,75,0.0,0.0,509514.0,509514,50.0,0.0,3
14,2,74,2.0,25.0,0.0,0,0.0,0.0,2
14,1,99,0.0,0.0,0.0,0,0.0,0.0,1
14,1,44,0.0,0.0,300000.0,300000,45.0,0.0,3
14,1,43,0.0,0.0,200000.0,200000,20.0,1.0,3
14,1,72,0.0,0.0,0.0,0,0.0,0.0,1
14,2,55,3.0,18.0,0.0,0,0.0,0.0,2
14,2,14,0.0,0.0,0.0,0,0.0,0.0,2
14,1,77,0.0,0.0,0.0,0,0.0,0.0,3
14,2,72,4.0,23.0,0.0,0,0.0,0.0,3
14,1,71,0.0,0.0,0.0,0,0.0,0.0,2
14,2,60,3.0,20.0,0.0,0,0.0,0.0,1
14,2,17,0.0,0.0,0.0,0,0.0,0.0,2
14,1,36,0.0,0.0,450000.0,450000,40.0,0.0,3
14,2,36,2.0,31.0,0.0,0,0.0,0.0,2
14,2,2,0.0,0.0,0.0,0,0.0,0.0,1
14,1,4,0.0,0.0,0.0,0,0.0,0.0,1
14,1,86,0.0,0.0,0.0,0,0.0,0.0,1
14,2,76,8.0,18.0,0.0,0,0.0,0.0,1
14,2,46,2.0,18.0,252000.0,252000,48.0,0.0,2
14,1,13,0.0,0.0,0.0,0,0.0,0.0,1
14,1,48,0.0,0.0,600000.0,600000,48.0,0.0,3
14,2,51,3.0,27.0,0.0,0,0.0,0.0,3
14,1,13,0.0,0.0,0.0,0,0.0,0.0,1
14,1,74,0.0,0.0,600000.0,600000,10.0,0.0,3
14,2,72,5.0,23.0,0.0,0,0.0,0.0,3
14,2,46,3.0,23.0,1200000.0,1200000,38.0,0.0,3
14,2,15,0.0,0.0,0.0,0,0.0,0.0,2
14,2,23,0.0,0.0,0.0,0,0.0,0.0,3
14,1,35,0.0,0.0,1600000.0,1600000,45.0,0.0,3
14,1,33,0.0,0.0,1500000.0,1500000,45.0,0.0,3
14,2,9,0.0,0.0,0.0,0,0.0,0.0,1
14,2,34,1.0,24.0,700000.0,700000,45.0,0.0,4
14,1,42,0.0,0.0,980000.0,980000,48.0,0.0,3
14,2,40,1.0,28.0,980000.0,980000,44.0,0.0,3
14,1,12,0.0,0.0,0.0,0,0.0,0.0,1
14,1,44,0.0,0.0,800000.0,800000,45.0,0.0,3
14,2,40,0.0,0.0,800000.0,800000,45.0,0.0,3
14,1,52,0.0,0.0,300000.0,300000,48.0,0.0,3
14,2,53,3.0,30.0,230000.0,230000,44.0,0.0,3
14,1,22,0.0,0.0,0.0,0,0.0,0.0,3
14,2,19,0.0,0.0,0.0,0,0.0,0.0,3
14,1,18,0.0,0.0,0.0,0,0.0,0.0,2
14,2,31,1.0,27.0,911000.0,911000,45.0,0.0,1
14,2,72,1.0,99.0,0.0,0,0.0,0.0,1
14,2,4,0.0,0.0,0.0,0,0.0,0.0,1
14,1,38,0.0,0.0,800000.0,800000,40.0,0.0,2
